character	value	profanities	line	profanityList
Butters	35	0	And so then, and so then it turns out the Terminator secretly had a kid, ten years ago. Meaning Terminator could be his own father. And then Skeletor gets angry and wants to fight him.	[]
Kyle	13	0	...No, dude, that's not the trailer for Terminator 5, that really happened.	[]
Butters	3	0	Skeletor is real??	[]
Stan	11	0	No, dude, that's not Skeletor, that's Terminator's wife.	[]
Butters	4	0	Skeletor's a lady??	[]
Cartman	22	4	Goddamnit!  Who the fuck do they think they are?!  This is the last fucking straw! I AM GOING TO FUCKING KILL EVERYBODY!	['goddamnit', 'fuck', 'fucking', 'fucking']
Butters	2	0	Hey Eric.	[]
Cartman	21	1	I AM SO SICK OF THIS FUCKING SCHOOOOOL!  This stupid school and its stupid principal have gone to far this time!!	['fucking']
Kyle	6	0	You get in trouble again, Cartman?	[]
Cartman	31	1	No, I didn't do a damn thing! Nothing! I told you, this school is a DEN of SNAKES! You're not gonna believe what they did this time, you guys!	['damn']
Stan	9	0	Dude we're, we're just trying to eat.	[]
Cartman	37	0	Oh, you think I'm overreacting again, hun?! No! Not this time!  The school has gone too far, and it affects each and every one of you!  You remember the school physical we all took last week?!	[]
Stan	1	0	Yeah.	[]
Cartman	19	1	Well, the school put the sizes of all our penises up on a big chart in the school hallway!	['penises']
Kyle	4	0	No they didn't.	[]
Cartman	5	1	Yeah they fucking did Kyle!	['fucking']
Stan	12	0	Dude, why would the school put up the sizes of our wieners?	[]
Cartman	27	2	Because they don't fucking care! I've told you this! They don't give a shit about the students, and they live to make us miserable!	['fucking', 'shit']
Kyle	6	0	That doesn't make any sense.	[]
Cartman	4	0	Go look for yourselves!!	[]
Cartman	8	1	There, you see?! Can you fucking believe it?!	['fucking']
Butters	7	0	Is that really all our wiener sizes?	[]
Cartman	33	0	Yeah, dude, look at it! It says right there: Eric Cartman, 1.2 inches!  Why would they tell everybody that?! They wanna measure my wiener?! Fine! But don't put me on blast!	[]
Craig	10	0	Craig Tucker, 2.4 inches. Yeah, that's about right.	[]
Butters	8	0	Butters Stotch, 2.2 inches. Is that good?	[]
Kyle	7	0	How big do they say mine is?	[]
Other	17	0	I told you the students would be interested in how much they grew since their last physical.	[]
Mr. Mackey	11	0	You're right. They, they really seem into it, m'kay.	[]
Stan	14	0	Wait, it says mine's only 2.1 inches. That doesn't seem right.	[]
Cartman	22	2	No shit, Sherlock! My dick isn't 1.4 inches either! It ISN'T! This is another conspiracy by the school faculty!	['shit', 'dick']
Butters	2	0	A conspiracy?	[]
Cartman	32	0	They're trying to stir up some big thing again, get all the girls all heated up - freaking out - over which boy has the biggest schlong! This has to be dealt with!	[]
Kyle	13	0	Well everyone has already seen it; nothing we can do about it now.	[]
Cartman	32	0	Oh, there's something we can do about it alright! If they're gonna put us on blast, they're at least gonna get the numbers right! We are going to remeasure!!	[]
Cartman	19	0	Alright. Clyde Donovan, 2.3 inches.  You see, witnesses? That's .2 inches more than what the school said.	[]
Clyde	1	0	Alright.	[]
Cartman	9	0	Nice one, Clyde. Alright, next?  Whip it out, Butters.	[]
Butters	8	0	Whoa, it's a little chilly in here.	[]
Cartman	11	0	Alright Butters, let's see what you got going down there.	[]
Butters	15	0	Hey wait, the cold is making it shrink some. Where're you going, little feller?	[]
Cartman	20	0	Butters, I don't have time fot this! I can't wait if your wiener is pulling a Scared Turtle.	[]
Butters	15	0	Hang on, he's coming back out. There he is. Who's a little guy?	[]
Cartman	14	0	Alright Butters, looks like we haaave 2.- wow, 2.4 inches. Really nice, Butters.	[]
Butters	6	0	I'm hung like a horse!	[]
Cartman	11	0	Alright, that's everybody. Let's go post these numbers.  What?	[]
Kyle	5	0	Didn't you forget something?	[]
Cartman	2	0	What, Kyle?	[]
Kyle	8	0	You measured everyone's wiener except for yours.	[]
Cartman	13	0	I measured mine this morning. See? It's right here at the top.	[]
Kyle	4	0	Thirteen point seven inches?	[]
Cartman	5	0	Yeah, it's pretty good.	[]
Kyle	7	0	Your wiener is not 13 inches long!	[]
Stan	12	0	You made everyone else get measured with witnesses; you have to too.	[]
Cartman	20	2	Well what are you guys going to do?! Use a tape measure and measure my penis yourselves?! Are you homos?!	['penis', 'homos']
Stan	8	0	You just did that to everybody in class!	[]
Cartman	5	0	Okay, fine! Whatever! Go ahead!	[]
Stan	12	0	Yeah. That's good. A little higher on Craig's side.  Yeup.	[]
Other	4	1	Actual boys' penis sizes?	['penis']
Other	1	0	Gross!	[]
Cartman	75	0	There, you see? My wiener isn't 1.2 inches, it's 1.4!  What, Red?! You're all freaking out because my wiener is smaller than the other guys'?! I don't care!  Clearly I'm very happy with the size of my wiener, or else why would I have called for a new measurement, and for this poster to be put up at all?! Don't forget that this was all my idea!	[]
Other	8	0	Eric Cartman to the principal's office immediately.	[]
Cartman	2	1	Oh, Goddamnit!	['goddamnit']
Cartman	8	0	Let me guess: I'm in trouble again!	[]
Other	5	0	You're darn right, Eric!	[]
Cartman	2	0	For what?!	[]
Other	19	1	Why did you measure all the boy students' penis sizes and put the results on the school bulletin board?!	['penis']
Cartman	16	1	Why did YOU measure our penis sizes and put the results on the school bulletin board?!	['penis']
Other	1	0	What?	[]
Cartman	27	1	I don't care if Obama IS President! You don't go around putting little boys on blast, telling the whole world the length of their DICKS!	['dicks']
Other	13	0	Wait. Are you talking about the numbers we published Tuesday from the physical?	[]
Cartman	39	2	You're damn right! One point two inches! I'll have you know that my penis is a respectable 1.4 inches! Maybe it's still the smallest in school, but it's .2 inches bogger than you said!!	['damn', 'penis']
Other	8	0	The numbers we put up were height differentials.	[]
Cartman	1	0	What?	[]
Other	27	0	We thought it would be fun to put up how much each student has grown in height since their physical last year. You grew 1.2 inches.	[]
Cartman	6	1	Those weren't our dick sizes?	['dick']
Other	11	0	Why would we publish the lengths of our students' private parts?	[]
Cartman	7	0	I don't know! Why would you?!	[]
Other	3	0	We didn't!	[]
Cartman	17	1	Aw crap! You mean everyone knows my wiener is smaller than everyone else's because of me?!	['crap']
Other	37	0	This is exactly the kind of thing we are always talking about, Eric. You get angry about something, you don't think, and you cause bad things to happen. This time you've done it to yourself!	[]
Cartman	15	0	Oh God. Why couldn't I have just taken a minute to think about it?	[]
Other	7	0	Because you have an anger problem, Eric!	[]
Cartman	6	1	Fuck you! No I don't!	['fuck']
Other	26	0	What we need to figure out here is, are we dealing with maybe a little bipolarism? Some rage addiction? It could be a lot of things.	[]
Other	13	0	My little sunshine has a temper sometimes, but he's not all bad.	[]
Other	33	0	Let's try a little experiment. I wanna see maybe what kind of things... trigger you, Eric. Okay? How do you think you would react if I said some negative things about you?	[]
Cartman	6	0	Honestly, I wouldn't really care.	[]
Other	144	14	What if I were to tell you that I think you're fat? I think you're a fat little boy. I think you're waaaaay too fat for your age. Does that make you feel any anger? Huh, fatty? Jelly-belly? You got jelly in your belly you little fat fuck? You get a little flash of anger when someone tells you you've got tits like a 40-year-old woman? Fat boy?!  Huh?! You like that, shitty-titty jelly-belly?!  Oh yeah, he's a big boy!! Get that fatty some mud flaps for his ass!! Big old jiggly fatty butt!!  ...Huh. Well, I just don't see it, Ms. Cartman. Your son doesn't seem to be triggered by anger at all. In fact, I'd say he's one of the more even-tempered children I've ever seen.	['fat', 'fat', 'fat', 'fatty', 'fat', 'fuck', 'tits', 'fat', 'shitty', 'titty', 'fatty', 'ass', 'fatty', 'butt']
Other	13	0	Sorry Doctor, your wife's on the phone? Says it's an emergency.	[]
Other	68	0	Excuse me.  Carol, what? ...Whoa, calm down honey. What do you mean? Web chat with wha-? What 14-year-old girl? Carol, I would ne-  No I don't have a criminal record. Who would- Who is Mitch Conner?! There can't be an official police report, honey, there's no- No no, Carol, put down the gun, swee- uh sweetie, come on, put down the  Carol? Carol!	[]
Cartman	8	1	I'm not fat! I'm big-boned!	['fat']
Other	33	1	Thank you for coming, parents. We called you in because we've had a little incident at the school. The fourth grade boys measured their penises and posted results in the school hallway.	['penises']
Randy	2	0	Oh dear.	[]
Other	17	0	Now, we realize this issue can have a troubling effect that can get blown out of proportion.	[]
Randy	10	1	Did they measure from the base or from the balls?	['balls']
Other	9	0	How does the school let things like this happen??	[]
Other	27	0	Now now, boys' fascination with their genitalia is a natural thing. We... simply need to find a way to help the students understand what they've done.	[]
Randy	12	0	I'm a scientist. I think it's best I handle this.	[]
Randy	58	0	Hello students, my name is Dr. Marsh, and I'm gonna talk to you a little bit about what happened at the school yesterday. How do a man and a woman... make a baby? Anybody? A man and woman, what do they do to make a baby? How about the little girl in the brown coat? Yeah you.	[]
Other	3	1	They have sex?	['sex']
Randy	107	5	Good! The man puts his penis  Okay? Into the woman's vagina.  Okay now, sometimes, a man can feel like how long his penis is, is actually important. But is it? When you boys measure your penis length, the truth is it doesn't really matter. What does matter is  Length times diameter plus weight over girth divided by angle of the tip squared, okay? When we're talking about penis size, we can't just use a tape measure. We need a scale  and...  a protractor as well.  Let's look at it on the graph here..  Follow along with me on your study sheets, kids.	['penis', 'vagina', 'penis', 'penis', 'penis']
Other	17	0	I want to congratulate all of you for making the effort to come to anger management class.	[]
Other	12	0	We didn't make any effort, we didn't have a choice!	[]
Other	4	1	Yeah! This is bullshit!	['bullshit']
Other	26	0	Together, we're gonna learn what makes us angry, okay? And how to better deal with it so we don't get ourselves into trouble anymore.	[]
Other	8	0	So lame! Why doesn't everyone just die?!	[]
Other	31	4	Rook! Ifuh somebody ordereduh shitty beef, anduh complain because they say they ordereduh shitty shrimp, It's notuh my fault he gets the shitty chicken poured all over hisuh fucking head!	['shitty', 'shitty', 'shitty', 'fucking']
Other	36	1	We have good reason to be angry! This country is going to shit! We have exactly twelve days before the oil is gone, and our president is a socialist who wasn't even born in America!	['shit']
Other	20	0	Right. See, what we all need to do is chaaannel our various reasons for anger, and learn to control it.	[]
Other	31	5	Man, this shit wack, manh. I just see all this shit fummah. I'm in the stands like pozze no fuckin' good manh. Bitch be callin me tappin that shit, man.	['shit', 'shit', 'fuckin', 'bitch', 'shit']
Cartman	6	1	Why the fuck am I here?!	['fuck']
Other	16	0	Well, Eric, because I know you want to... control your anger and become a better person.	[]
Cartman	10	1	Are you saying I have problems like these fucking people?!	['fucking']
Other	32	0	NO No, I'm not saying that, at all. Please I, I'm just saying how a-, amazing you are for wanting to... l-lessen some of your more... less awesome attributes.	[]
Cartman	4	0	Oh, that's cool.	[]
Randy	52	2	And so, by dividing the weight and the girth of the penis by the angle or the- what do we call it again? The yaw? The yaw of the shaft? What we finally get is the adjusted penis size, or, T.M.I. Any questions so far? Yes, little girl over there.	['penis', 'penis']
