character	value	profanities	line	profanityList
Other	4	0	Yes?  Oh, hello, boys.	[]
Cartman	20	0	Hello, sir. South Park Junior Detectives. We're wondering if you have any crimes to be solved, for a dollar.	[]
Other	20	0	Oooo, little crime stoppers, huh? Well, I'm afraid I don't have any crimes I need solved right now.	[]
Kyle	2	1	Awww, shit!	['shit']
Stan	11	0	All right, sir, well, please call us if you need anything.	[]
Other	7	0	I'll do that. Have fun, boys.	[]
Cartman	10	1	Stupid assholes!  How come nobody has a crime to solve?	['assholes']
Kyle	12	0	Yeah, maybe starting a detective club isn't such a bright idea.	[]
Stan	13	0	It's a great idea, we just have to keep working at it.	[]
Other	4	0	Oh, hello there boys.	[]
Stan	25	0	Hello, ma'am, we're detectives with the South Park Crime Unit. Do you have any crimes you need to be solved, for a dollar?	[]
Other	13	0	Ohh, neighborhood detectives, huh? Well let me thi-oh yes! There is something!	[]
Kyle	1	0	Really?	[]
Other	29	0	Yes. Two days ago I put a fresh baked cherry pie out on my window sill to cool.  And later, when I went to get it, it was gone.	[]
Cartman	2	0	My God...	[]
Stan	8	0	Have you reported this to any other authorities?	[]
Other	12	0	Noo, but I think it's a perfect case for you kids.	[]
Kyle	10	0	Cool! We'll see what we can find, ma'am.	[]
Stan	5	0	We're on the case.	[]
Cartman	5	0	What have you got, Marsh?	[]
Stan	5	0	Detective McCormick found something interesting.	[]
Cartman	5	0	Jesus, we're too late.	[]
Kyle	9	0	I think we can piece this case together now.	[]
Other	10	0	My pie tin! Oooh, but what happened to the pie?	[]
Kyle	15	0	Well, we've all talked it through and we've come up with a theory.	[]
Other	8	0	Well, what do you think happened, little detectives?	[]
Stan	27	0	You said you set the pie in the window sill, where it must have sat for some time.  But its sweet smell attracted the attention of somebody.	[]
Kyle	19	0	Your husband.  He wanted that pie badly, but he knew that he was not allowed to eat it yet.	[]
Cartman	35	0	Slowly the rage built inside his mind.  Why won't she let me eat that pie? Why does she always stop me from doing what I wanna do?! His only solution became obvious: Kill her!	[]
Stan	7	0	His plan was to use a hammer.	[]
Cartman	9	0	Bash, bash, BASH your skull in, causing instant death.	[]
Stan	20	0	Then to make it impossible for police to identify the body, he'd use a shovel to remove your head.	[]
Kyle	7	0	Then saw off the arms and legs.	[]
Cartman	8	0	The torso he would dump into the lake.	[]
Stan	14	0	The arms and legs he would dissolve with acid and lye in the bathtub.	[]
Cartman	11	0	And then, finally, he'd be able to eat that pie.	[]
Kyle	22	0	But before he could go through with this entire plan, he discovered that the pie had already been eaten...  ...by your dog.	[]
Cartman	8	0	Looks like the game is over, old man!	[]
Other	12	0	Oh my God, what kind of television have you kids been watching??	[]
Stan	3	0	Just the news.	[]
Other	10	0	All right, all right, you you boys run along now.	[]
Stan	7	0	Hey, you owe us a dollar, lady.	[]
Other	4	0	Fine, here, just go!	[]
Stan	7	0	Wow, look, you guys! Our first dollar!	[]
Kyle	4	0	We're in business!	[]
Cartman	12	0	Kenny, you got the f-a-g on that perp in Washington	[]
Other	6	0	Boys, you have a little visitor.	[]
Other	7	0	Is this the South Park Crime Unit?	[]
Other	2	0	Ah! Oh.	[]
Stan	3	0	Yes it is!	[]
Other	4	0	I lost my dolly.	[]
Cartman	25	1	Thank you, Ms. Secretary, that will be all.  And get some more cookies and coffee! We're not paying you to sit on your ass!	['ass']
Kyle	7	0	Do you kow where your doll is?	[]
Other	11	0	If I knew where it was, it wouldn't be lost.	[]
Stan	22	0	All right, Sarah, come over here.  Now, I want you to describe what the doll looks like to our sketch artist, Kenny.	[]
Other	21	0	She has curly blonde hair. And a red dress. And a turned-up nose. And a blue bow in her hair.	[]
Stan	4	0	You got it, Ken?	[]
Kyle	13	1	All right, let's see.  Dammit Kenny, that's not what she said!	['dammit']
Stan	4	0	Put that away, dude!	[]
Cartman	10	0	Don't worry, ma'am. We'll find your doll.	[]
Cartman	5	0	No sign of forced entry.	[]
Kyle	6	0	But the window isn't locked.	[]
Stan	39	0	Right, so it's possible that the thief sat out in that tree.  He would have watched Sarah with the doll, possibly while cutting the palms of his hands with a large knife.  The pain gave him sick pleasure.	[]
Kyle	20	0	Disposing of the doll wouldn't be easy. He would have had to have brought a shovel to decapitate it.	[]
Cartman	12	0	We're going to need semen samples from everything in this room.	[]
Other	29	0	All right, let's do this by the books! McDonnell,  give me smears of all the places the doll used to be!  Mitchell,  run a tap on the phone!	[]
Stan	6	0	Hey, kid, what are you doing?	[]
Other	5	0	Agent Tucker, FBI! And you?	[]
Stan	9	0	Detective Marsh. I'm in charge of this investigation!	[]
Other	5	0	...Not anymore, you're not!	[]
Cartman	13	0	Hey, this is our case! You can't come in and take over!	[]
Other	18	0	Can't we? You guys are playing Detective. We're playing FBI. That gives us jurisdiction over you!	[]
Stan	2	1	Aw crap!	['crap']
Other	9	0	I want choppers on the roof ready to go!	[]
Kyle	10	0	Dude, we've been working this case since two-thirty!	[]
Other	12	0	Good. Then you can help us by telling me everything you know.	[]
Stan	6	1	Son of a bitch stupid FBI!	['bitch']
Cartman	10	0	Well, I guess we can go back to playing laundromat.	[]
Stan	20	0	No! We're not gonna stop playing detectives! We've just gotta find that doll before thos FBI guys do.	[]
Kenny	1	0	(Yeah!)	[]
Kyle	3	0	Yeah, but how?	[]
Stan	12	0	We're gonna have to just start bringing in people for questioning.	[]
Cartman	9	0	Right. I think I know exactly where to start.	[]
Cartman	10	0	Where were you this morning at nine o'clock, Butters?!	[]
Butters	5	0	Ah, I was at home.	[]
Cartman	21	1	Your story is full of holes and I'm gonna beat your ass if you don't start tellin' the truth!	['ass']
Kenny	11	0	(Awww, don't be so mean. Butters is our friend, huh?)	[]
Stan	12	0	They've gotten really good at this good cop-bad cop thing.	[]
Cartman	8	0	You're going down, Butters! You hear me?!	[]
Kenny	9	0	(Aw, now don't say that. Poor little kid.)	[]
Cartman	11	0	You're a worthless two-dollar criminal and you're lying!	[]
Kenny	6	0	(Aww, it's okay, little fella.)	[]
Butters	9	0	Well I don't have nothin' to confess. Honestly.	[]
Cartman	11	0	Fine! Then you won't mind giving us a semen sample.	[]
Butters	5	0	How do I do that?	[]
Cartman	16	0	You just make the semen come out of your body and put it in this cup!	[]
Butters	11	0	Well how do I make semen... come out of my body?	[]
Cartman	3	0	Stop playing games!	[]
Butters	9	0	I'm not playing. I really don't know!	[]
Cartman	24	0	That does it! Wait right here!  Guys, did you hear that? Butters doesn't know how you make semen come out of your body.	[]
Kyle	7	0	How... do you make semen come out?	[]
Cartman	10	0	I don't know. I was hoping you guys did.	[]
Stan	20	0	It's that thing we learned about in school where you pull on your wiener until white stuff comes out.	[]
Cartman	1	0	Really?	[]
Kyle	14	0	Ohh, right, you're supposed to pull and master-benate your wiener really fast.	[]
Cartman	15	1	Oh okay.  Okay, retard, you really don't know how to make semen come out?!	['retard']
Butters	1	0	No!	[]
Cartman	5	0	Follow me to the bathroom.	[]
Kenny	11	0	(Aw, it's okay, kid. It's not going to hurt.)	[]
Cartman	25	0	Now, go sit on the toilet and pull and tug on your wiener until white stuff comes out, and then put it in this cup.	[]
Butters	2	0	My weiner??	[]
Cartman	12	1	Yes, retard. Semen comes from your wiener. Now do it!  Well Butters?!	['retard']
Butters	11	0	Ah I'm pullin' on my wiener, but nothin's happening.	[]
Cartman	3	0	Well pull harder!	[]
Butters	6	0	...ow... Ow... It's not workin'	[]
Cartman	4	0	Try doin' it faster	[]
Butters	13	0	Ow. Ow. Ow ow ow ow ow ow ow ow ow. Naw, nothin'	[]
Cartman	13	0	Butters, do you wanna go to jail for the rest of your life?!	[]
Butters	1	0	NOOooo!	[]
Cartman	14	0	The you'd better get that semen sample no matter how long it takes!	[]
Butters	1	0	Okay!!	[]
Stan	16	0	Cartman! Cartman! We just got a tip that a doll was found near Fosse's house!	[]
Cartman	3	0	Let's go!	[]
Butters	2	0	...ow... Ow!	[]
Other	17	1	Huhuh, Okay Ms., Ms. Jones, heh, me and Doctor... Flick here just need to... check your vagina.	['vagina']
Other	3	1	That's gay.	['gay']
Other	4	1	Yeah, that's gay.	['gay']
Cartman	1	0	Kyle!	[]
Kyle	2	0	What?  What??	[]
