character	value	profanities	line	profanityList
Other	10	0	Heheheheh! Now I will kill the President and Salma Hayek!	[]
Other	7	0	Oh, save me! Who will save me?	[]
Cartman	19	0	I will! James West, cowboy and rap star!  Quick, Artemus Clyde Frog! We've got to save Salma Hayek!	[]
Other	17	0	If we save her, I am going to take off her pants and play Slip'N'Slide!	[]
Cartman	5	0	Are you okay, Salma Hayek?	[]
Other	19	0	Yes, but I need to get out of here and eat some tacos and burritos. Me gusta tacos mucho!	[]
Other	6	0	You cannot stop me, James West!	[]
Cartman	42	0	Look out, Artemus Clyde Frog! It's a giant metal spider!  Bang! Bangbang!  Yoyoyo, jiggity jiggy with it! Bang bang bang!  We saved the day! The Wild Wild West, The Wild Wild Wild West. Uhyo wicky wicky scratch, Uh wicky wicky scratch...	[]
Other	8	0	Eric.  The babysitter's here. Come on downstairs.	[]
Cartman	8	0	But mmmooom, I'm playing Wild Wild West.	[]
Other	6	0	I have to leave soon, Eric.	[]
Cartman	18	0	But mom, me and Artemus Clyde Frog still have to do our love scene with Salma Ha-yek.	[]
Other	8	0	Come down as soon as you're done.	[]
Cartman	44	0	Well, I'm a badass cowboy living in a cowboy's Age wicky wicky scratch yo yo bang bang Me and Artemus Clyde Frog go save Salma Hayek from the big metal spider Wicky wicky wick, wicky wicky wick, Fresh Cowboy from the Westside-	[]
Other	9	0	Thank you so much for babysitting little Eric, Shelly.	[]
Other	1	0	Okay.	[]
Other	8	0	All those other babysitters won't come back.	[]
Other	22	0	I charge $5 for the first hour, 5% bumps every hour after that up to six hours, which enters into golden time.	[]
Other	67	0	Oh, that sounds fine. I'm going to a meteor shower party. The number where I'll be is on the refrigerator. Eric's nookie time is 9 o'clock sharp. If his little woogums get cold, you can turn up the heat over here. And if he gets cranky, just play tummy-rub-rubs with him, and make sure he wipes good after he makes bears.	[]
Other	1	0	Bears?	[]
Other	17	0	Oh! And don't mind the cat. She's just being loud because she's in heat.	[]
Other	1	0	Meowrowr!	[]
Cartman	7	0	No, Kitty! I don't have anything!	[]
Other	2	0	Meow rowrrowrrowrrowrrowr!	[]
