character	value	profanities	line	profanityList
Clyde	14	0	Yeah, and it was called Man from Atlantis, and he had like, webbed fingers...	[]
Stan	10	0	Kyle, Kenny! I have to talk to you right now!	[]
Kyle	6	0	Okay, hang on a second I-	[]
Stan	3	1	Right now, goddamnit!	['goddamnit']
Kyle	11	0	All right, all right!  Dude, what is the matter with you?	[]
Stan	8	0	Trent Boyett is being released from Juvenile Hall.	[]
Kenny	1	0	(What?!)	[]
Kyle	6	0	Trent Boyett?! The kid from preschool?!	[]
Stan	5	0	Yeah! He just got paroled!	[]
Kyle	3	0	Oh, no! No!	[]
Cartman	7	2	Hey gay-butts, what's goin' on?	['gay', 'butts']
Kyle	8	0	Trent Boyett is being released from Juvenile Hall.	[]
Cartman	26	0	Really? That's cool. When did-  What did you say?  Trent Boyett?! Meanest, dirtiest, toughest kid in the world, super-pissed off at us, Trent Boyett?!	[]
Kyle	1	0	Yeah.	[]
Cartman	4	0	Oh, Holy Jesus, God...	[]
Stan	7	1	What the hell are we gonna do??	['hell']
Butters	8	0	Is it true?! Trent Boyett is getting out?!	[]
Cartman	3	0	It's true.	[]
Butters	12	0	Oh Jesus, Oh Christ in Heaven, I gotta hide!  Uh, oh boy!	[]
Cartman	12	0	He's gonna come for us, you guys. We are dead men.	[]
Kyle	13	0	Look, maybe he's forgiven us. I mean, we were only in preschool	[]
Stan	5	0	Dude, let's play Fireman.	[]
Kyle	6	0	Totally, dude, let's play Fireman.	[]
Cartman	5	1	Jews can't be firemen.	['jews']
Kyle	3	0	Shut up, fatass!	[]
Cartman	8	2	Don't call me fat, you stupid Jew!	['fat', 'jew']
Kenny	8	0	(How about we put a real fire out?)	[]
Stan	16	0	Hey, Kenny's right. We should put out a real fire. Then we'll be heroes!	[]
Cartman	7	0	But how do we start a fire?	[]
Kyle	13	0	Trent Boyett will do it. He's the toughest, baddest kid in preschool!	[]
Other	2	0	Say Uncle!	[]
Other	1	0	Uncle!	[]
Other	2	0	Say Uncle!!!!!!	[]
Other	1	0	Uncle!	[]
Other	5	1	What do you shitheads want?!	['shitheads']
Kyle	8	0	Do you know how to start a fire?	[]
Other	5	0	Sure! I burn lots stuff.	[]
Stan	9	0	Start one. Then we're gonna put it out.	[]
Kyle	3	0	We're firemen!	[]
Other	11	1	Do you fuckheads even know how to put out a fire?	['fuckheads']
Stan	8	0	Yeah, yeah. We play Fireman all the time.	[]
Cartman	4	0	Don't worry, Trent.	[]
Other	3	0	All right, fine.	[]
Butters	7	0	Hey fellas, you'd better be careful.	[]
Cartman	9	0	Shut up, Butters! We know what we're doing!	[]
Butters	4	0	Oh, all right then.	[]
Stan	2	0	Wow, cool!	[]
Kyle	6	0	Code 7! Bring in the firemen!	[]
Stan	16	0	Woo, woo, woo, woo. Clang, clang, clang, clang, clang!  Come on, firemen! Put out the fire!	[]
Stan	3	0	We're heroes!	[]
Kyle	4	0	We saved the school!	[]
Other	3	0	Put it out!	[]
Other	7	0	Trent Boyett, what have you done now?!	[]
Other	7	0	They said they could put it out!	[]
Other	9	0	Children, get back away, now!  AAAAAAAAAAAAAAAAH!!!   I'M BUUURNIIIING!!!	[]
Stan	6	0	Put it out, put it out!	[]
Other	11	0	Come on, hurry! We've gotta get her to the hospital!	[]
Stan	7	0	Dude, we are in so much trouble!	[]
Kyle	7	0	My mom is gonna break my legs!	[]
Cartman	10	0	Hey, we didn't start the fire, Trent Boyett did.	[]
Stan	3	0	That's true.	[]
Other	13	0	You boys! Trent is trying to tell us the fire was your idea.	[]
Stan	1	0	No!	[]
Kyle	6	0	Not us. We're good kids.	[]
Other	13	0	Tell them it was an accident: you thought you could put it out.	[]
Cartman	6	0	Trent Boyett is a liar, sir.	[]
Other	19	0	I thought so. All right, that's it, Trent. You're going to Juvenile Hall for a long time!	[]
Other	7	0	Butters, you saw! Tell them what happened!	[]
Butters	19	0	U-Ah, gee-whiz, Trent. Ah, I don't wanna get involved. Or else my parents will ground me.	[]
Other	16	0	You'd better pray I never get out of Juvenile Hall! You'd better all pray!	[]
Kyle	14	0	Dude, when he gets out of Juvenile Hall, he's gonna wanna kill us!	[]
Cartman	8	0	Whatever. That's like five years from now.	[]
Stan	3	0	Yeah, who cares?	[]
Other	7	0	All right, yeah, woohoo, we did it!	[]
Stan	12	0	Now it's five years later. And Trent Boyett is being released.	[]
Cartman	14	0	Oh Jesus, he's gonna kill us. We-we've gotta tell our parents!	[]
Kyle	21	0	We can't tell our parents, dude! We lied to everybody! Nobody knows we're responsible for Ms. Claridge's accident!	[]
Stan	6	0	Sshhh, here comes Ms. Claridge now.	[]
Other	3	0	Hello, Ms. Claridge.	[]
Stan	8	0	Are you having a nice day, Ms. Claridge?	[]
Cartman	29	1	You guys, what the fuck are we gonna do?! In case you've forgotten, Trent Boyett is the meanest kid we ever knew. He's gonna tear us apart!	['fuck']
Kyle	15	0	Look, that was a long time ago. Maybe Trent Boyett has forgotten all about it.	[]
Other	52	0	Everything that you had when you were first brought in here will now be returned.  One Crayola eight-pack with crayon sharpener. One pair of plastic round-tipped scissors. One marble, blue. And one  switch-blade knife with Kill all betrayers written on the blade, black.  Trent! Where are you gonna do?	[]
Other	8	0	I gots some business to take care of.	[]
Butters	1	0	Hah!	[]
Other	1	0	Butters?	[]
Butters	5	0	Hwell. Oh, uh, hi Dad.	[]
Other	6	0	Butters, what is wrong with you??	[]
Butters	7	0	Nothins' wrong, sir. Eh, nothin' at all.	[]
Other	18	0	You've been shut up in your room for days, Butters. You need to go outside, go play.	[]
Butters	4	0	Uh... outside? No way!	[]
Other	2	0	Why not?	[]
Butters	3	0	N-no reason!	[]
