character	value	profanities	line	profanityList
Other	31	0	And in other news, another school shooting has taken place, this time in Idaho. As these kinds of shooting increase, one thing becomes clear: Your children are not safe at school.	[]
Other	6	0	Oh God!  Change it! Change it!	[]
Other	25	0	This was the second time a terrorist threat has been made on a theme park, leaving everyone to realize that children are not safe outside.	[]
Other	4	0	Agh! God, change it!!	[]
Other	29	0	And it seems there's a new danger to look out for: children who are taken by strangers. The bottom line: children are not safe... in their own homes!	[]
Other	1	0	Aaaah!!	[]
Other	1	0	Tweek.	[]
Other	1	0	Gahahghah	[]
Other	13	0	Tweak? Come to the kitchen, sweetie. We need to see you real quick.	[]
Other	7	0	Oh God. They're gonna get me.	[]
Other	30	0	Sit down and have some coffee, son.  Tweek, there's starting to be a lot of reports in the news about kids being abducted, and we thought we should talk.	[]
Other	5	0	I s-I saw! Uuuh!	[]
Other	14	0	You know never to talk to strangers, right Tweek? You can't trust anybody.	[]
Other	3	0	Oh God! Huh!	[]
Other	39	0	Now, we don't want to alarm you, son, but we've installed new locks on your bedroom windows and door. Important for you to know never to unlock them at night for anyone except your mother and I.	[]
Other	3	0	Oh Jesus! Huh!	[]
Other	11	0	It's just a precaution, sweetie. Probably nothing will ever happen.	[]
Other	22	0	No, ...NO! They're gonna get me!  GAAAH! Huh, huh, huh-oh, oh God.  Uh, just a dream.  OH MY GOD!!  GAAAH!!	[]
Other	19	0	Tweek! This is Officer Daniels! Now, try and stay calm, but we believe an abductor is in your room!	[]
Other	5	0	...Inside my room? Oh God!	[]
Other	28	0	Give it up, buddy! We've got ya surrounded! Okay, Tweek, I want you to very calmly but quickly walk to the door and come out to us!	[]
Other	11	0	Oh my God!  Oh! Oh! Jesus, see me through this.  AAAHH!	[]
Other	5	0	Bang!  You're dead, Tweek.	[]
Other	1	0	What?	[]
Other	22	0	You failed the test, son. Didn't I tell you not to open the door for anybody except your mother and I?	[]
Other	4	0	Oh God! Oh Jesus!	[]
Other	15	0	What if that had been a child abductor pretending to be a police officer, Tweek?	[]
Other	37	0	He would have sprayed your brains all over the floor and then taken your body off to the woods.  You've got to be on your toes, Tweek. Alright, now go to bed and get some rest.	[]
Other	2	0	'Night, pumpkin.	[]
Stan	8	1	I hope this movie doesn't suck ass.	['ass']
Kyle	2	0	It will.	[]
Cartman	2	0	One please.	[]
Other	9	0	Wait, that's not the usual ticket-taker guy!	[]
Kyle	1	0	So?	[]
Other	6	0	So? I don't know him!	[]
Cartman	2	0	Dude, relax.	[]
Other	10	0	You relax! What if he wants to kill me?! AAAAAAAA!!	[]
Cartman	10	1	Gah, what the hell do his parents do to him?	['hell']
Other	9	0	'Scuse me, is this the right road to Breckenridge.	[]
