character	value	profanities	line	profanityList
Other	18	0	This program contains subject matter and language that might be disturbing to some viewers. Viewer discretion is advised.	[]
Towelie	6	0	Hey everybody, how's it goin'?	[]
Towelie	9	0	I just... I just can't seem to stop.	[]
Towelie	12	0	Hey you! You goin' swimmin'? Don't forget to bring a towel.	[]
Towelie	9	0	Get out of my face! Get out of here!	[]
Towelie	50	0	My name is Towelie. T O W E L uh-Y E Y. I'm great at cleanin' up spills.  And I'm 100% machine washable. I'm just... an ordinary towel, in a lot of ways.  Except for one.  I'm addicted to marijuana. And crystal meth. ...aaand crack.	[]
Towelie	15	2	Hey buddy, want your dick sucked?  Does anybody want their dick sucked by a towel?	['dick', 'dick']
Stan	27	0	Towelie has become a complete nightmare in our town! He's broken into my house twice, and stolen my allowance! I-I've got almost nothing left!	[]
Kyle	19	0	If we're playing outside he shows up completely wasted and, and screaming how the government is following 'im.	[]
Butters	20	0	Why I, I just don't wanna watch him kill himself... I don't even know who he is anymore!	[]
Stan	22	0	There's noo doubt in my mind that if we don't get Towelie help, our entire summer is gonna be ruined!	[]
Other	78	0	Are you ready for the summer? Are you ready for the good times? Are you ready for the birds and bees? The apple trees? And a whole lot of fooling around? Are you ready for the summer? Are you ready for the good times? Are you ready for the birds and bees? The apple trees? And a whole lot of fooling around? Are you ready for the fireflies, the moonlit skies, and a whole lot of fooling around	[]
Other	10	0	Oh boy, Timmy, it's our favorite time of year.	[]
Other	1	0	Timmeh!	[]
Other	15	0	We get to see all our old friends again. Hey, there's Frances. Hey Frances!	[]
Other	4	0	Hi Jimmy, hi Tim.	[]
Other	1	0	Timmy.	[]
Other	29	0	Wow, look at Lenora everyone.  Good job. Come on, good job Lenora. Ahahall right, good, let's get Lenora a towel.  Come on, come on, where's the towel?	[]
Other	13	0	The towel isn't here. I think it's off getting high again.	[]
Other	5	0	Hey!  Where is that towel?!	[]
Towelie	5	0	Oh yeah, just a sec.	[]
Stan	24	0	We went out and got Towelie a job so he could try to pay us back all the money he owes us!  Stupid towel!	[]
Other	5	0	What's going on, Towel?	[]
Towelie	10	0	Oh yeah I just had to take a piss. Sorry.	[]
Other	9	1	We got wet campers down there! Move your ass!	['ass']
Kyle	11	0	When Towelie is doing heroin, he doesn't care about anything.	[]
Towelie	9	0	I don't care about anything. Stupid... handicapped... camp.	[]
Other	19	0	Alright blue team. As team captain, I need to make sure we are ready for the big camp competition.	[]
Other	12	0	All right! Everyone together! Are we gonna beat Red Team this year?	[]
Other	1	0	Yeah!	[]
Other	1	0	Timmy!	[]
Other	2	0	Yeah!  Alright!	[]
Other	14	1	I can't stand him, Mimsy. That Jimmy kid makes my fuckin... skin crawl.	['fuckin']
Other	24	0	Duhh you always hated Jimmy, boss. Ever since he whooped you at soifin' last summer camp, he really took it to you good, haha.	[]
Other	3	0	Shut up, Mimsssyyy!	[]
Other	3	0	Doh, sorry, boss.	[]
Other	22	0	Listen to me: there is no way that Blue Team is gonna beat Red Team this year at camp. You got that?	[]
Other	19	0	What we need to do, Mimsy, is use a little brainpower to make sure Blue Team can't compete.	[]
Other	20	0	Oh boy, we're gonna ruin Blue Team's chances, huh? We're gonna break their legs or somethin', boss?	[]
Other	21	0	Shut up, Mimsssyyy! Just do what I say, and we can make sure Jimmy Valmer gets what's comin' to him.	[]
Other	7	0	There you go, Lenora, all better now?	[]
Other	2	0	Yes, thanks.	[]
Towelie	13	0	That's right. When you go swimmin', don't forget to bring a...	[]
Other	1	0	Uhhh!	[]
Other	13	0	Who hired that towel? It can barely walk, let alone dry somebody off.	[]
Towelie	15	2	You think you're better than me? Huh?! You think you're fuckin' hot shit?!	['fuckin', 'shit']
Stan	14	0	A lot of times, when Towelie shoots heroin he just... gets angry at everybody.	[]
Towelie	20	0	You can all suck it! You're all, you're all a bunch of towels, that's what you are!	[]
Butters	43	0	The thing is, Towelie was pretty happy before. He had a girlfriend he liked.  And then she got pregnant and had a little washcloth.  Mm but then Towelie just kept gettin' more and more high, and he got kicked out of the house.	[]
Towelie	14	2	Fuck you! Let me talk to 'im! Let me talk to 'im, you bitch!	['fuck', 'bitch']
Towelie	17	0	No! I'm not high! I haven't been high since Wednesday!  Oh. Oh it is Wednesday?	[]
Other	11	0	All right, campers! Our first event is the big canoe race!	[]
Other	20	0	I've got it, Mimsy. I got a way to win the race and get rid of Jimmy for good.	[]
Other	9	0	Darrr, oh boy, what are we gonna do, boss?	[]
Other	12	0	Simple, Mimsy,  We're gonna put a little surprise in the canoe.	[]
Other	12	0	Doh, dohhh, what kind of surprise uh?  Oh! It's a snake.	[]
Other	10	0	Not just any snake, Mimsy. It's a black mamba.	[]
Other	16	0	Aww, dah, jee whiz boss, we're gonna kill all the Blue Team and Jimmy, huh?	[]
Other	7	0	You boys excited for the canoe race?	[]
Other	8	0	Yes, counselor Steve. I like the fun canoe.	[]
Other	6	0	Canoes are fun, aren't day?	[]
Other	20	0	Now take the Black Mamba,  Mimsy, and put it in the canoe. I'm gonna go get our team ready.	[]
Other	6	0	All right, campers are we ready?	[]
Other	1	0	Yeah!	[]
Other	3	0	Good luck, Jimmy.	[]
Other	5	0	You too, Ne-n-Nathan.	[]
Other	8	2	You're gonna need it, you fuckin' asshole.	['fuckin', 'asshole']
Other	5	0	Oh your mark, get set.	[]
Other	10	2	Aaah! Holy shit, Mimsy! What the hell did you do?!	['shit', 'hell']
Other	12	0	Darrr, you set to put the Black Mamba in the canoe, boss.	[]
Other	5	0	Not in our canoe, Mimsy!	[]
Other	6	0	Heeey. Hey, we need a towel!	[]
Towelie	7	0	Uh, oh, um, uh, just a sec!	[]
Other	19	0	Not just a sec! We've got a whole lot of wet campers down there!  What's going on?!	[]
Towelie	6	1	Hey, you own me money, asshole!	['asshole']
Other	12	0	That's it, we're done! You are no longer employed here!	[]
Kyle	2	0	Please, sir.	[]
Other	24	1	We need a nice, clean towel here at summer camp. We don't need a towel that shoots heroin and has sex for money!	['sex']
Towelie	9	0	Heh, some people are so picky about their towels	[]
Other	16	0	All right campers, next event is the big scavenger hunt! Blue Team is gonna go first.	[]
Other	18	0	I finally got it, Mimsy. I got a way we can kill Jimmy and beat the Blue Team.	[]
Other	11	0	Oh boy, what are we gonna do to him, huh buss?	[]
Other	20	0	Simple. We're gonna get Jimmy killed by Native Americans.  Here, take this.  It's a fake scavenger hunt map	[]
Other	8	0	Dahhh, this map leads to the scavenger hunt?	[]
Other	29	0	No, that map leads to the Indian reservation. We switch this with Blue Team's scavenger hunting map, and they'll end up right on the Tardicaca Indian Reservation.	[]
Other	13	0	Dah-oh boy! We're gonna get Jimmy killed by Indians, huh boss?	[]
Other	9	0	Are you boys excited for the neat scavenger hunt?	[]
Other	39	0	Yes, Counselor Steve. I like a scavenger hunt.  Alright Mimsy, now you take this map to the Indian Reservation, and you switch it with Blue Team's map. You got that, Mims? You switch the map! Switch! The map!	[]
Other	10	0	I got it, boss. Switch the map. Switch the map.	[]
Other	9	0	Dah how come we're scavenger huntin' now, boss?	[]
Other	17	0	Because, stupid, now that we have Blue Team's map we can get their scavenger prize too.	[]
Other	2	0	Dahhhoh boy!	[]
Other	36	1	This doesn't make sense. Why would they make us walk this far? We're handicapped. Turn left at the... Wait. Waitaminute, what? What the?  Oh fuck! Mimsy! This is the map to the Indian Reservation!	['fuck']
Other	5	0	Why sure it is, boss.	[]
Other	13	0	I told you to switch this with the map for the Blue Team!	[]
Other	19	0	No, you told me to switch the map, switch the map, so I switched it, and I switched it.	[]
Other	10	0	Miiimmmssssyyyy!  Uh, my name is Nathan. I'm disabled.  AAAAA!	[]
Towelie	11	0	Hey everybody. Let's all go to the office supply store.	[]
Other	6	0	You must have one dusty computer.	[]
Towelie	15	2	Fuck you! It's not illegal, bitch!  I feel like I could conquer the world.	['fuck', 'bitch']
Towelie	8	0	It's like I'm walkin' on sunshine.	[]
Butters	14	0	I really think this intervention is Towelie's last chance.  Towelie! Open the door!	[]
Towelie	7	0	Go away! I'm walking on sunshine!	[]
Butters	8	0	Towelie, I gotta take you somewhere really important!	[]
Towelie	11	0	Jus', just let me walk on the sunshine a little more.	[]
Other	23	0	All right! In the surfing competition, the Red Team is up three points to two.  And now it's Jimmy Valmer's turn.	[]
Other	1	0	Timmeh!	[]
Other	11	0	Gee, I wish our team captain was as awesome as Jimmy.	[]
Other	19	0	I finally got it, Mimsy. I got a way we can get rid of Jimmy once and for all.	[]
Other	12	0	Oh boy oh boy! What are we gonna do to him, boss?	[]
Other	19	0	Simple. We're gonna get Jimmy eaten by a shark.  Here, take this.  It's a shark-mating whistle.	[]
Other	19	0	Dahhh okay boss, a shark-mating whistle. We're gonna hit him over the head with it, huh boss?'	[]
Other	22	0	No, you moron. You go under the water and blow that whistle. You can attract sharks right as Jimmy starts to surf.	[]
Other	32	0	Dahhh I've got it boss. I blow the whistle and make the shark come and bite Jimmy's legs off.  Then he bleeds to death. He's gonna bleed to death.	[]
Other	7	0	Are you boys enjoying the fun beach?	[]
Other	7	0	Yes, Counselor Steve. The beach is warm.	[]
Other	18	0	Gee that was a close one, huh boss? They almost had me saying we were gonna kill Jimmy.	[]
Other	15	0	Shut up, Mimsssyyy! Just swim in the water where Jimmy is, then blow that whistle.	[]
Other	2	0	Dohh boy!	[]
Other	1	0	Timmih.	[]
Other	4	0	Gonna catch a wave...	[]
Other	7	0	Dahhh I got me a shark whistle.	[]
Other	8	0	Oh boy, here it comes! Here it comes!	[]
Other	3	0	Dohoho, oh boy!	[]
Other	9	0	Mimsy, you didn't do wha' I told you.	[]
Other	29	0	Dahh whattaya mean, boss? You said to swim in the water and to blow the whistle. I swam in the water, so now I'm gonna blow the whistle.	[]
Other	23	1	You fucking idiot! You don't blow a shark mating whistle on dry land! You were supposed to blow it-  eh uh uh...	['fucking']
Other	7	0	Mimsssyyy! Get this thing off of meee!	[]
Stan	14	0	Today is Towelie's intervention. We have ...no idea how he's gonna react.	[]
Butters	11	0	Um come on, Towelie, it's, it's right over here.	[]
Towelie	5	0	Wha' what's goin' on?	[]
Other	10	0	You wanna come over, have a seat with your friends?	[]
Towelie	5	0	What is everybody doing here?	[]
Other	48	0	We've all just been talking, Towelie, and and what I'm hearing is a bunch of people here who just love the heck outtaya. And, they're gonna way what they wanna say, and you're gonna say what you wanna say, and we're done. Okay?	[]
Butters	18	0	Towelie, over the past couple of years, I have seen drug addiction affect you in the following ways.	[]
Towelie	3	0	Aw Jesus, man.	[]
Other	9	0	Ah ah Towelie, you need to let him finish.	[]
Butters	38	0	You're not the towel you used to be.  Where, as you used to be fluffy and absorbent, ye-you now are crusty and.... and unable to absorb the smallest amount of water. Will you get help today?	[]
Towelie	9	0	I I don't, I don't get this.	[]
Other	1	0	Kyle?	[]
Kyle	35	1	Towelie, over the past few months I have watched you go from an ancillary character with a few amusing catchphrases to a dried out spooge rag covered in the jizz of a thousand older men.	['jizz']
Towelie	6	0	Could we just end this please?	[]
Other	7	0	You have to let him finish, Towelie.	[]
Kyle	24	0	If you do not accept treatment I will no longer give you money or be your friend. I will not help you kill yourself.	[]
Other	7	0	Alright. Eric, do you wanna go next?	[]
Cartman	21	0	Kyle, I hate you so much. You are a liar and a swindler who would do anything for money, and I-.	[]
