character	value	profanities	line	profanityList
Butters	7	0	Wuh-okay! You guys ready up there!?	[]
Other	1	0	Ready!	[]
Butters	7	0	On your marks! Get set! Uh-go!	[]
Stan	3	0	We win again!	[]
Token	16	2	That's not fair! Cartman's ass is so fat he makes your sled go faster!	['ass', 'fat']
Cartman	7	1	Ey! Don't call me fat, Token!	['fat']
Other	9	1	We want to use the sleds now, butt pirates!	['butt']
Stan	4	0	Sleds are for guys.	[]
Cartman	15	0	Yeah! Why don't you chicks go wash some dishes or get pregnant or something?!	[]
Other	10	1	These are the school's sleds, ass rammers, not yours!	['ass']
Stan	12	0	Look, girls don't even know how to sled. Do something else.	[]
Other	1	0	Yeah!	[]
Other	12	0	I bet we can sled ten times better than you, doughnut punchers!	[]
Kyle	2	0	Oh yeah?!	[]
Other	1	0	Yeah!	[]
Cartman	8	1	We'd kick your girlie ass in sledding!	['ass']
Other	9	0	How about a race down a real hill, then?!	[]
Other	1	0	Yeah!	[]
Stan	3	0	You got it!	[]
Other	1	0	Yeah!	[]
Other	1	0	Yeah!	[]
Other	9	0	Your best four sledders against our best four sledders!	[]
Stan	2	0	Noo problem!	[]
Other	11	0	Then we'll see you this Saturday on Phil Collins Hill!	[]
Kyle	8	0	Phil Collins Hill on Saturday! You got it!	[]
Other	11	1	See you there! And may the best woman win, turd burglars!	['turd']
Stan	6	0	Oh, boy! We'll show them!	[]
Butters	14	0	Yeah. Oo-oo-why, us men will show those skanky hos who's who!	[]
Clyde	14	0	Yeah. Those girls don't realize what good sledders Stan, Kyle, and Kenny are.	[]
Token	14	2	Yeah! And with Cartman's enormously fat ass, the boys are sure to win!	['fat', 'ass']
Cartman	24	1	Token, I swear to God, if you call me fat one more time  I'm gonna smack you on the head with this rock!	['fat']
Kyle	1	0	Fatass.	[]
Cartman	1	0	There!	[]
Token	1	0	Oh!	[]
Cartman	4	0	Heh. Huh. Uh-oh.	[]
Mr. Mackey	17	0	And what you need to understand is that this is not appropriate behavior, young man! M'kay?	[]
Other	13	0	Eric, don't you realize you could've seriously injured your little friend?	[]
Cartman	4	0	I'm sorry, Mom.	[]
Other	8	0	Don't apologize to us, apologize to him!	[]
Cartman	4	0	I'm sorry, Token.	[]
Mr. Mackey	11	0	Well, I hope you learned that throwing rocks is bad, Eric.	[]
Cartman	37	0	Oh, I sure do, Mr. Mackey. I mean, I feel really bad, uhh. What was I thinking?  The only thing I can do now... is try to go on and live day by day.  See ya later.	[]
Mr. Mackey	22	0	Not this time, Eric! You've got to learn to respect your little friends! You're gonna have detention for two weeks!	[]
Cartman	2	0	No way!	[]
Mr. Mackey	13	0	Yes way! M'kay, and that settles it! Now, let's all go-	[]
Other	2	0	Counselor Mackey?	[]
Mr. Mackey	1	0	Yes?	[]
Other	14	0	I'm Agent Sharp and this is Agent Keen. We're with  the FBI.	[]
Other	9	0	We're here to investigate the rock-throwing incident.	[]
Mr. Mackey	24	0	Nn-um. m'kay, uh, I've already taken care of it; Eric Cartman here is gonna be punished with two weeks of detention.	[]
Other	31	0	I'm afraid it's a bit more complicated than that, Mr. School Counselor.You see, since the victim in this case is African-American, this is considered  a hate crime.	[]
Cartman	7	1	...What the hell is a hate crime?	['hell']
Mr. Mackey	11	0	Uh, oh, but I don't think this is a ruh-	[]
Other	19	1	New laws have been passed that make any crime based on race, ethnicity, or sexual orientation a federal offense.	['sexual']
Cartman	4	0	What? A federal offense?	[]
Mr. Mackey	2	0	Oh no.	[]
Cartman	2	0	Oh no??	[]
Other	26	0	We're sorry, Ms. Cartman, but we must follow protocol.  Your son will be taken into custody and then tried in a federal court of law.	[]
Other	3	0	Oh my goodness.	[]
Other	22	0	The hate crime trial of the century is underway  on Court TV tracks U van. . Live. Here's your host, Leslie Smith.	[]
Other	30	1	What turns a normal, fat little eight-year-old boy into a vicious, hate-crime-committing racist? We take you live to the courtroom  as the defendant takes the stand.	['fat']
