character	value	profanities	line	profanityList
Cartman	4	0	Previously on Battlestar Galactica	[]
Stan	4	0	What is this place?	[]
Other	3	0	This... is Imaginationland.	[]
Other	1	0	ALLAH!!!	[]
Kyle	7	0	WE HAVE TO GET OUT OF HERE!	[]
Butters	3	0	Hold on, fellas!	[]
Other	1	0	Butters.	[]
Other	6	0	Terrorists have just attacked... our imagination.	[]
Other	17	0	If the terrorists blow that barrier, all the most evil things ever imagined are gonna pour out!	[]
Other	1	0	ALLAH!!	[]
Other	1	0	No!!	[]
Other	4	0	Butters, time for breakfast.	[]
Butters	10	0	Buh, huh, but... Oh jeez, it was just a dream.	[]
Other	11	0	Come on, Butters. Mom's cooked waffles and nanas for you.	[]
Butters	14	0	Hoho! Mom, Dad, I dreamt I was in Imaginationland and, and terrorists attacked it.	[]
Other	8	0	You are in Imaginationland. This is a dream.	[]
Butters	1	0	Huh?	[]
Other	9	0	Hey, wake up, stupid!  Come on, wake up, kid!	[]
Butters	9	0	No, wait! Uh I was back home in bed!	[]
Other	8	0	NO! You passed out and peed your pants!	[]
Other	8	0	Look! The evil of Imaginationland is coming out!	[]
Butters	2	1	Oh hamburgers!	['hamburgers']
Other	19	0	Everyone! Fall back to the Gumdrop Forest!  Come with me, little boy! I'm going to get you home!	[]
Butters	9	0	WAAAA! It's Alien!  Predator! Wha?  Huh?  WAAAAAH! HAAAAAAAA!	[]
Stan	22	0	Look, we already told you everything we know. Some guy just showed up in a big balloon and took us into Imaginationland.	[]
Other	24	0	What we want to know is how! We need to find a way into Imaginationland; you've been there! How did you do it?!	[]
Kyle	7	0	We just... went on a balloon ride.	[]
Other	10	0	There must have been some kind of portal or doorway.	[]
Stan	5	0	Dude, we don't remember.	[]
Other	25	0	Do you realize what's goin' on here?! Terrorists have attacked our imagination, and now our imaginations are running wild!  You'd better start remembering!	[]
Other	7	0	It was the Chinese, wasn't it?	[]
Kyle	1	0	...What?	[]
Other	20	0	We've suspected that the Chinese government was working on a doorway to the imagination.  Is that where you were?!	[]
Stan	1	0	No.	[]
Other	17	0	That's it, isn't it?! Where do the Chinese keep this portal? How does it work?	[]
Other	5	0	It is better than ours?	[]
Stan	2	0	Your what?	[]
Other	17	0	Our portal to the imagination built as a secret project back in 1962 to fight the Soviets-	[]
Other	6	0	Shhh! Tom! That's super-secret.	[]
Other	5	0	Ohh, I'm sorry sir.	[]
Kyle	11	0	Wait. The U.S. Government has a portal to the imagination?	[]
Other	16	0	Aw, see? Good job, Tom! Why don't you just tell them everything about Project X?!	[]
Other	23	0	Yes sir.  We built a portal to the imagination to use against the Russians during the Cold War, but we never got a-	[]
Other	10	1	THAT WAS SARCASM. I was being sarcastic, you fucking idiot!	['fucking']
Other	7	0	Aw jeez, I'm really sorry sir.	[]
Stan	15	0	If you already built a doorway to the imagination, then why do you need us?	[]
Other	13	1	All right, we might as well show it to them.  God-dammit, Tom.	['dammit']
Cartman	68	3	Every night, the dream is the same.  I'm on my way to visit my friend Kyle, because we had a bet that if I could prove leprechauns were real, he would suck my balls.  And it turns out I was right. Time to pay up, Kyle.  But then...  NO! NOOO!  It's been taken from me. I have dry balls. Balls so dry they explode like dust.	['balls', 'balls', 'balls']
Other	3	0	You okay, kid?	[]
Cartman	13	1	NO. I've got dry balls. And I'm running out of time.	['balls']
Other	29	0	Ever since the Cold War, the U.S. Government has been working on a secret project to build a doorway into the imagination. It is called Project Imagination Doorway.	[]
Stan	5	0	That's not very imaginative.	[]
Other	16	0	According to all the tests and the data, the doorway should work, but... it never has.	[]
Other	9	0	But we're close, sir. We're real close.	[]
Other	9	0	They've been saying that for over forty years.	[]
Other	13	0	You're the ones, right? The kids who have been in the imagination.	[]
Kyle	3	0	Ah I guess.	[]
Other	24	0	What was the sequence that got you inside? We know there's some kind of... resonance code, but we can't figure it out.	[]
Kyle	26	0	Look, we're sorry, you guys, but the balloon just went up in the air and the dude sang a song and we were suddenly there.	[]
Other	10	0	Song? You didn't say anything about a song before.	[]
Other	2	0	What song?	[]
Stan	3	0	The Imagination song?	[]
Other	18	0	That could be it. The fractal converter has never worked because it was waiting for a multitonal code!	[]
Other	8	0	Quick boys: how does the Imagination Song go?	[]
Other	2	0	Imaginaaaation Imaginaaaation	[]
Other	20	0	Sir, uh I'm getting some electrofeedback from the gate. Ih it's weak, but it's nanoresponding to something.	[]
Other	15	0	Was there more to the Imagination Song? Ha, how does the rest of it go?	[]
Other	2	0	Imaginaaaation. Imaginaaaa-	[]
Kyle	7	0	No, no dude, it went up there.	[]
Stan	3	0	Imagina-he-hey-	[]
Kyle	2	0	Imagina-eh	[]
Stan	11	0	Dude, we don't remember. It was really long and stupid.	[]
Other	24	0	I'm just about through playing with you boys! We're running out of time! You have to remember that song in its entirety!	[]
Other	8	0	Mayor, Mayor, what are we supposed to do?	[]
Butters	10	0	Please, sir. I have to get home to my world.	[]
Other	14	0	Oh, well. All you have to do is tap your heels together three times.	[]
Butters	1	0	Really?	[]
Other	8	2	NO, you fucking dipshit, that was a joke!	['fucking', 'dipshit']
Other	9	0	Mayor, what are we supposed to do, shnarf shnarf?	[]
Other	9	0	Get to Castle Sunshine! It's your only hope!	[]
Other	2	0	Castle Sunshine?	[]
Other	25	0	Through the Gumdrop Forest. Others will be hiding there; go, run! Look out for the evil characters! They're assembling on the Yum Yum mountain!	[]
Other	9	0	We are free! Now all of Imaginationland is ours!	[]
Other	14	0	Not all, foolish orc! There are still parts of Imaginationland we don't control.	[]
Other	11	0	Tomorrow, we shall build our own castle right on this spot!	[]
Other	13	0	Who put you in charge, Krueger?! I am the most evil character here!	[]
Other	5	0	Nonsense!  Your evil is stale!	[]
Other	7	0	I am the most evil imaginary character!	[]
Other	20	0	Now come on y'all. We shouldn't be fightin', we're supposed to all be on the same side.	[]
Other	7	0	Yeah. You're all right, Squirrelly Squirrel.	[]
Other	1	0	Yaaaay!	[]
