character	value	profanities	line	profanityList
Other	46	0	If there is anyone out there tonight who still doubts that America is a place where all things are possible, who still wonders if the dream of our founders is alive in our time, who still questions the power of our democracy, tonight is your answer.	[]
Randy	11	0	Yyeeaahh!!!!  Obama!  WOOOOO! We did it! We F'in' did it!	[]
Other	1	0	Yyeeaahh!!!!	[]
Other	29	0	It's been a long time coming, but tonight, because of what we did on this date in this election at this defining moment, change has come to America.	[]
Randy	9	0	Yyeeaahh!!!! Yeah Obama! Chaaange! It's, it's chaaange!	[]
Other	33	0	Sasha and Malia, I love you both more than you can imagine, and you have earned the new puppy that's coming with us to the White House. We will name him Sparkles.	[]
Randy	10	0	He's so awesome!  He's so perfect and awesome!	[]
Other	35	0	Where we are met with cynicism, and doubt, and those who tell us that we can't, we will respond with that timeless creed that sums up the spirit of a people: Yes We Can.	[]
Other	3	0	Yes we can!	[]
Randy	6	0	Yes I can! Yes I can!	[]
Randy	6	0	Here comes the change everybody! WOOO!	[]
Other	7	0	Did you see? Our man is in!	[]
Other	3	0	We did it!	[]
Other	7	0	Everything is going to be awesome now!	[]
Randy	11	0	This is the greatest day of our lives! Yes we can!	[]
Other	9	0	I don't even know what to do now.	[]
Randy	7	0	I know what to do!  Losers! Looosers!	[]
Other	2	0	Looosers! Looosers!	[]
Other	3	0	Oh, shut up!	[]
Other	1	0	Looosers!	[]
Butters	2	0	We lost?	[]
Other	29	0	It is natural. It's natural tonight to feel some disappointment. We fought as hard as we could, and though we fell short, the failure is mine, not yours.	[]
Other	4	0	No no! Noo nooo!	[]
Butters	10	0	Aw, poor ol' John McCain. Well he looks real sad.	[]
Other	7	0	No. No, this can't happen! No!	[]
Other	1	0	Stephen!	[]
Other	19	0	It's all over, Linda! The country as we know it is about to change. We're all dead.	[]
Other	6	0	You don't know that, Stephen!	[]
Mr. Mackey	17	0	With an inexperienced man as President, we do know it! He is right! Game over, man! Okay?!	[]
Mr. Garrison	7	0	We'll probably be dead by sunrise!	[]
Other	11	0	Butters, Daddy loves you. Just remember that... he always loved youuu...	[]
Randy	2	0	WOOOO Obama!	[]
Mr. Garrison	4	0	Get out o'here!	[]
Kyle	6	0	Dude, have you seen my parents?	[]
Stan	14	0	No, everyone is out partying in the streets. What's wrong with your brother?	[]
Kyle	13	0	He was a McCain supporter.  It's okay, Ike. Obama will do fine.	[]
Other	5	0	Uh Mr. President, over here!	[]
Other	1	0	Congratulations!	[]
Other	4	0	Great start, great job!	[]
Other	1	0	Change!	[]
Other	4	0	Great job, Mr. President!	[]
Other	3	0	Great job, Obama!	[]
Other	27	0	Thank you all for your support. If you don't mind, I'm gonna spend the rest of the evening getting some much needed rest.  Senator McCain.	[]
Other	2	0	President Obama.	[]
Other	2	0	Boom, baby!	[]
Other	5	0	Ohoh man that was perfect!	[]
Other	16	0	I almost thought we were gonna tie for a minute there. That would have screwed us.	[]
Other	8	0	You played it perfectly, there was no way.	[]
Other	9	0	It's McCain, we did it! Obama is President.	[]
Other	16	0	Yeah, so I've heard. You guys are out of your freakin' minds, you know that?	[]
Other	15	0	Yes, we do. Assemble the rest of the team: we've only got ten hours.	[]
Other	6	0	Sure. Hard part's over, right?	[]
Other	7	0	Actually, the hard part's just starting.	[]
Other	1	0	Yoohoo!	[]
Other	7	0	Obama yeah, I can't believe it!	[]
Randy	6	0	O ba ma! O ba ma!	[]
Other	6	0	O ba ma! O ba ma!	[]
Randy	9	0	Cehhh-lebrate good Obama come on!  It's Obamobama!	[]
Stan	9	0	Yes, I'd like to make a noise complaint.	[]
Other	1	0	Obama!	[]
Randy	10	0	Who let the Obama out?  Ohoh, police are here. OooooOOOOooo!	[]
Other	1	0	OooooOOOOooo!	[]
Other	8	0	Okay people, time to disperse. Party's over!	[]
Randy	1	0	BOOOO!	[]
Other	2	0	...party Obama!	[]
Other	6	0	Come on, time to go home.	[]
Randy	6	0	What are you? A McCain voter?	[]
Other	1	0	Yeah!	[]
Randy	9	0	Sorry pal, but Obama's President now!  Obama! Obama!	[]
Other	2	0	Obama! Obama!	[]
Randy	12	0	Yeah yeah, flip the... Flip the cop car! Flip the cop car!	[]
Other	5	0	Ey, put down my car!	[]
Other	3	0	Yes we can!	[]
Other	5	0	No! No! Hey, stop it!	[]
Stan	2	0	Jesus Christ...	[]
Randy	18	0	O-bama you're so fine, you're so fine you blow my mind. Hey Obama! Hey Obama!	[]
Cartman	7	0	Hey, you guys wanna buy a TV?	[]
Other	21	0	Bravo Obama and McCain. Ten years you two have been working on this plan and you've finally pulled it off!	[]
Other	24	0	Guys, we've all known each other a long time, had many incredible adventures, but this is going to be our greatest feat ever.	[]
Other	17	0	I knew it! I knew when you two ran for President you were just working an angle.	[]
Other	4	0	Always workin' the angles.	[]
Other	24	0	My friends, while the entire country is busy reacting to the election, we are about to pull off the greatest heist in human history.	[]
Other	11	0	So, come on, enlighten us. What are we stealing this time?	[]
Other	28	0	The Hope Diamond, rated #4 of the ten most precious diamonds in the world. Going street value, Middle-Eastern market, of course, two hundred and ten million dollars.	[]
Other	3	0	Two hundred ten?	[]
Other	1	0	Million.	[]
