character	value	profanities	line	profanityList
Stan	4	0	Oh, cool. A preview.	[]
Other	49	0	Coming this summer , it's the classic film that changed America. E.T.: The Extraterrestrial, the new, redone version for 2002.  All the E.T. effects have been digitally upgraded.  All the guns have been digitally changed to walkie-talkies. And the word TERRORIST has been changed to HIPPIE.	[]
Stan	7	0	Aw, dude, why would they do that?	[]
Cartman	8	0	Yeah, hippies and terrorists are the same thing.	[]
Kyle	15	0	No, dude. They only changed terrorist to hippie to make E.T. more P.C.	[]
Stan	3	1	That's gay.	['gay']
Other	40	0	Coming this summer, it's the motion picture that changed America. Saving Private Ryan, the RE-RE-RELEASE, where the word NAZI has been changed to PERSONS WITH POLITICAL DIFFERENCES, and all their guns have been replaced by walkie-talkies.	[]
Stan	10	1	Why the hell do these directors keep updating their movies?	['hell']
Other	19	0	And now, for your feature presentation: the classic RE-RE-RE-RELEASE of Star Wars: The Empire Strikes Back	[]
Other	1	0	Woohoo!	[]
Other	23	0	In the version, the word WOOKIE has been changed to HAIR CHALLENGED ANIMAL and the entire cast has been digitally replaced by Ewoks.	[]
Other	1	0	AWWWW!!!	[]
Stan	5	1	Goddamnit, that pissed me off!	['goddamnit']
Cartman	6	0	Yeah, we want our money back!	[]
Other	2	1	Sorry, suckers!	['suckers']
Cartman	2	1	You asshole!	['asshole']
Kyle	15	0	Why don't they leave those movies alone? We liked them the way they were!	[]
Other	26	0	Don't you see what this means? All our favorite movies are going to be changed, and updated, until we can't even recognize them anymore.	[]
Stan	29	1	Tweek is right. It isn't fair for those asshole directors to keep changing their movies and making them different! Movies are art, and art shouldn't be modified!	['asshole']
Kyle	20	1	Yeah, what if they had modified the Roman Coliseum every year? It would just be another big douchey stadium now.	['douchey']
Stan	10	0	We have to do something. Let's form a club.	[]
Cartman	24	0	Yeah! We can form a club that takes food stamps from poor people and then sells them back to the government for a profit.	[]
Stan	19	0	No, fatass! I mean a club to protect films from their directors, so they can't be messed with!	[]
Kyle	12	0	Yeah. We'll be the Save Films From Their Own Directors club	[]
Other	1	0	Yeah	[]
Other	43	0	NO! Nono, ah I don't wanna form a club! That's too much pressure! Look, ah-I'm supposed to take it easy; just, watch the clouds, sit on the grass. And, if we form a club there'll be responsibilites. Commitments!	[]
Cartman	22	1	Tweek, now Goddamnit, we picked you to be our new friend to replace Kenny because we thought you were a team player!	['goddamnit']
Other	9	0	I'm not! I'm not a team player!	[]
Cartman	15	1	Now, either you stop with these faggotronics or we'll find someone to replace YOU!	['faggotronics']
Other	5	1	D'oh-ho! Oh Jesus!	['ho']
Cartman	9	0	Dude, that sign sucks! Nobody's gonna show up!	[]
Stan	6	0	Well what's wrong with it?	[]
Cartman	29	1	Look at it, dude. You're not offering any fabulous prizes. You have to offer fabulous prizes if you want people to show up for your stupid crap. Here.	['crap']
Kyle	2	0	Free hat?	[]
Cartman	12	0	Yeah, if you offer free hats, m-maybe people will show up.	[]
Other	6	0	But we don't have hats!	[]
Cartman	9	0	Well we can just make them out of paper.	[]
Other	1	0	Aahh!	[]
Cartman	23	0	It's not hard, it's just a stupid little paper hat. People just need free stuff - don't you guys know anything?!	[]
Other	19	0	You see?? First we were just forming a club, now we have to make hats! When does it end??	[]
Stan	14	0	Alright, let's go get the gymnasium ready. Tweek, you go make fifty hats.	[]
Other	4	0	Fifty hats? Oh Jesus!	[]
Other	11	0	Ah! I'll never make it! I'll never make it!	[]
Other	1	0	Tweek!	[]
Other	1	0	Hrrr!	[]
Other	12	0	Calm down, son. Remember what Dr. Norris told you. Find your center.	[]
Other	6	0	My center. My... center.  Calm  Cup?	[]
Cartman	3	0	Tweek!  TWEEK!!  TWEEK!!	[]
Other	1	0	Gaaaaah!	[]
Cartman	6	0	How many hats have you made?	[]
Other	2	0	Oh God!	[]
Cartman	12	0	We only have until 10 a.m. tomorrow!  Get the lead out!	[]
Other	3	0	Aaaah! Oh God!	[]
Other	7	0	You guys, we have a big problem!	[]
Stan	1	0	What?	[]
Other	25	0	I was up, all night, making hats. I only slept for an hour, ...and then I dreamt about making hats, but I only made fifteen!	[]
Kyle	7	0	Calm down, Tweek. Fifteen might be enough.	[]
Stan	20	0	Yeah, let's see if anyone has even shown up yet.  Dude, there's like a thousand people in there!	[]
Other	13	0	A thousand?  Oh Jesus man! I don't have nearly a thousand hats!	[]
Cartman	7	1	Then I'mo kick your ass, Tweek!	['ass']
Other	1	0	Goohoo!	[]
Kyle	27	0	Wait. It's okay. Look, maybe these people all turned out because they believe in saving films. Maybe they don't even care about the free hats.	[]
Other	6	0	Free hat!  Free hat! Free hat!	[]
Other	2	0	Oh God!	[]
Cartman	12	0	I told you guys: never underestimate the power of a free hat.	[]
Other	4	0	Free hat! Free hat!	[]
Other	6	0	I gotta move away, you guys!	[]
Stan	25	0	Relax, Tweek, we're just gonna have to go in there and explain what happened. There are more important things right now than free hats.	[]
Stan	20	0	Okay, uh, we wanna thank you all for coming. We're really happy to see such enthusiasm for our cause.	[]
Other	2	0	Yeah! Yeah!	[]
Stan	18	0	Uh, one thing before I continue. Unfortunately we don't have enough of the... free hats for everyone.	[]
Other	3	0	Eh- Excuse me?	[]
Cartman	14	0	Yes, we apologize, but our friend Tweek here didn't make enough of them.	[]
Other	9	0	Oh! Jesus! Don't tell them it was me!	[]
Other	6	0	We don't care about that.	[]
Other	3	0	You don't?	[]
Stan	11	0	You mean, you just came because you believe in our cause?	[]
Other	3	0	Yeah. Free Hat.	[]
Other	1	0	What?	[]
Other	16	0	Hat McCollough. He was sent to prison in '82, and we believe he should be released!	[]
Other	1	0	Yeah!	[]
Other	14	0	Free Hat! Free Hat! Free Hat! Free Hat! Free Hat! Free Hat! Free Hat!	[]
Stan	21	0	Aaaah, , okay apparently there's been a bit of a misunderstanding. This is a rally to save films from their directors?	[]
Other	3	0	To do what?	[]
