character	value	profanities	line	profanityList
Cartman	18	0	YOU GUYS! Oh my God, you guys!  You're never gonna guess what!  Seriously you guys, guess what??	[]
Stan	1	0	What?	[]
Cartman	12	0	You guys, you know Pete Melman?  Fourth Grade, Mr. Bart's class?	[]
Kyle	3	0	The blond kid?	[]
Cartman	4	0	Yeah yeah, Pete Melman!	[]
Stan	3	0	What about him?	[]
Cartman	28	1	He crapped his pants today during social studies! He had to go to the nurse's office, and have his mom bring him a fresh pair of jeans!	['crapped']
Kyle	4	0	How do you know?!	[]
Cartman	7	0	Because, dude, it's all over Eavesdropper!	[]
Butters	1	0	Eavesdropper?	[]
Kyle	3	0	What's that?	[]
Cartman	19	0	Puhah! You guys don't follow Eavesdropper?   It's a Web site about all the students in the school!	[]
Clyde	11	1	Hey, did you guys see Eavesdropper? Pete Melman shit his pants!	['shit']
Cartman	30	0	Yeah yeah, I'm showin' the guys!  Check it out. Eavesdropper got a hold of the phone call from the nurse to Pete Melman's mom.  Just listen, listen listen.	[]
Other	18	0	Hello Mrs. Melman, this is the school nurse. I'm afraid your son has had a little accident.	[]
Other	8	0	Oh no, what is it? Is he okay?	[]
Stan	3	0	Turn it up.	[]
Other	33	0	No no, it's not serious, but he went number two during class.  I'm afraid he's gonna need a new pair of pants and underwear, and a clean pair of socks.	[]
Craig	6	0	Hey, did you guys see Eavesdropper?	[]
Cartman	7	0	Yeah yeah, we're listenin' to it!	[]
Kyle	5	0	Dude, that's so wrong!	[]
Butters	17	0	Hey! Pete Melmman pooped his pants and uh had to have his mom bring him new undies!	[]
Cartman	28	0	Okay okay, so what do we call Pete Melman when we see him? I was thinking, Poopypants Pete, but th- but then I also thought of Mushpants Melman.	[]
Mr. Mackey	19	0	Attention South Park Students: will the following students report to the Principal's office immediately? Eric Cartman? Thank you.	[]
Cartman	4	0	Oh Jesus, what now?!	[]
Other	19	0	Eric, as you might have heard, a student here in South Park Elementary had an accident in the classroom.	[]
Cartman	12	1	Puh-I know, dude. Pete Melman crapped his pants. So freakin' funny!	['crapped']
Other	20	0	Oookay, but you probably understand that for Pete, it isn't that funny. For him it's embarrassing and terrifying.	[]
Cartman	11	0	Tchehe, right. That's why it's super funny to me.	[]
Other	24	0	Eric, it has been almost one year since Corey Duran defecated in his pants here in school. Now, you remember what happened to him?	[]
Cartman	4	0	Yeah, he killed himself.	[]
Mr. Mackey	23	0	Yes, and the reason he killed himself, Eric, was that the ridicule and the torment from other students,  spearheaded by you, cause him-!	[]
Cartman	2	0	Hey! Whoooa.	[]
Mr. Mackey	14	0	Spearheaded by you, m'kay, made him feel there was no other way out.	[]
Cartman	30	1	'Kay, whoa, whoa! We've been through this, you cannot put Corey Duran's death on me! I'm not the one who crapped him pants in front of everyone!	['crapped']
Other	20	0	Eric, we are asking you to please just remember what happened to Corey and not let it happen to Pete.	[]
Other	5	0	Please just let it go.	[]
Cartman	42	1	You're asking me to simply ignore a kid who - excuse my language but I have to be harsh here - a kid who shits in his pants in front of everyone - to just ignore that so he can have a normal life?!	['shits']
Mr. Mackey	21	0	We are hoping that if you don't fan the flames, Eric, the other students might forget might forget about it!	[]
Cartman	40	1	Do you really think information like this will just die down? There's Internet! There's Eavesdropper! You might be worried Pete Melman is gonna kill himself, but the truth is, he was dead the second he crapped his pants.	['crapped']
Other	29	0	Alright Eric, here's the deal: This school cannot have another suicide on its hands. We want you to see Pete Melman through this, and turn public opinion around.	[]
Cartman	9	0	Heh! You're crazy! It can't be done!	[]
Other	15	0	If Pete Melman does not kill himself,  we will make it very worth your while.	[]
Cartman	12	0	You aren't listing to anythin-  Make it worth my while how?	[]
Stan	2	0	No way.	[]
Kyle	3	0	What's up?	[]
Stan	18	0	The-hay've got a video of Pete Melman's mom showing up with fresh underwear on Eavesdropper!	[]
Kyle	5	1	Dude, that's fucked up.	['fucked']
Stan	7	0	Come on dude, it's pretty funny.	[]
Kyle	21	0	It's funny that something that should be completely private is put up on a Web site for everyone to see??	[]
Stan	6	0	Yeah dude, that's pretty funny.	[]
