character	value	profanities	line	profanityList
Mr. Mackey	232	0	Students, I would like to introduce you all to the future.__M'kay. Starting today, our school will be operating entirely on IntelliLink.__Now whenever you need to see the school nurse, or talk to me, your counselor, you can simply sign up using this simple, integrated portal.__M'kay...__You can use a computer or any of the IntelliLink panels which are located throughout the school.__Lat's say you're in the cafeteria, m'kay. You start cougin' up blood and need to see the nurse. You just click on school clinic_Mkay, see nurse._M'kay. Respiration problems.__Uh, okay, I must have I must have been in the wrong menu, uhkay. As you can see, you can control the sound system as well. Okay.__It's all integrated and smartlinked, and this is a great idea, m'kay. Let's look at the message board.__Mesage... board.__Here you can easily write messages to each other or to the faculty, m'kay? For instance,__here we go. Here's a message from Kyle's little brother, Ike Broflovski.__Okay, little Ike says My brother is a homo_Ike made a little drawing of his brother too._ Drew a nice picture with a... nice bird hangin' off Kyle's forehead, m'kay, that's nice.__It's a nice... crane, a nice whoopin' crane comin' off Kyle's head there.	[]
Cartman	11	2	That's not a crane, it's a dick and balls.	['dick', 'balls']
Butters	3	0	Heheh, yeah._	[]
Kyle	22	0	Mom, Ike did it again. I don't know what's going on with him, but, it's like he hates me.	[]
Sheila	14	0	Oh, Kyle, your little brother is, getting older. He's not a baby anymore.	[]
Kyle	15	0	I know, but he posted a message of me with a schlong on my head.	[]
Sheila	35	0	It's natural, bubbe. Part of getting older is finding ways to assert your independence. You know. Why don't you go and try to talk to him - you can win him over again._	[]
Kyle	6	0	Hey Ike, how's it going?	[]
Ike	12	0	Get out of my room, Kyle! I'm on my computer!_	[]
Kyle	14	0	I just wanted to see if maybe you want to do fingerpaints with me.	[]
Ike	17	2	Do I look like I wanna do fuckin' fingerpaints?!__Look at the fuckin' zits on my face!	['fuckin', 'fuckin']
Kyle	9	0	Ike, I just want us to be friends again.	[]
Ike	37	0	Then stop harassing me, bro! You don't know what it's like to be a baby goin' through puberty! I don't know whether to watch Yo Gabba Gabba or go out and tame some strange!	[]
Kyle	10	0	Yeah, let's watch Yo Gabba Gabba, like old times.	[]
Ike	5	0	Dancy Dance is my favorite.	[]
Kyle	9	0	It always has been. See? This is nice._	[]
Ike	8	1	Who would you rather fuck?__Foofa or Toodee?	['fuck']
Kyle	1	0	What?	[]
Ike	38	3	I wanna fuck Foofa.__I wouldn't wanna fuck Toodee. She's a dike. You can tell. But Foofa, man.__I bet she's got some sweet strange.__I don't even know what the fuck Muno is.	['fuck', 'fuck', 'fuck']
Kyle	5	0	Ike, is that chewing tobacco?	[]
Ike	8	1	What?! You gonna fuckin' narc and tell Mom?!	['fuckin']
Kyle	9	0	No, I just don't think it's healthy.	[]
Ike	25	1	That's 'cause you don't understand shit!__I knew this was a bad idea!__I'm gonna watch Yo Gabba Gabba in my roomsy!	['shit']
Mr. Mackey	4	0	Come in, m'kay.	[]
Kyle	7	0	Mr. Mackey, can I talk to you?	[]
Mr. Mackey	11	0	Oh-kay, have you set up a counseling appointment on IntelliLink?	[]
Kyle	1	0	No.	[]
Mr. Mackey	53	0	Ookay, that's fine, that's fine. We can use IntelliLink to see what's available. Let's see, counseling request. Students. Make appointment.__Okay, ah whoops. Okay, uh sume, uh students make appoint-alala here we go. Make, make appointment._ Uhkay, here we go. Uhkay, what do you need counseling with?	[]
Kyle	13	0	It's my little brother. He's really changing and I feel like-	[]
Mr. Mackey	13	0	Okay, I'll click on family issues. What time did you want counseling?	[]
Kyle	2	0	Right now.	[]
Mr. Mackey	11	0	Oo-kay, aaand, what is your brother's Intelligrated smart name?	[]
Kyle	4	0	I don't know.	[]
Mr. Mackey	35	1	Alright, I can do a lookup for the name. Uh go back. Main menu.__Oh... Damnit. Okay now, back.__Set- no, set appointment. Okay, speakers off.__Okay, uh... Okay, what is your smart name, Kyle?	['damnit']
Kyle	1	0	What?	[]
Mr. Mackey	17	0	Sorry, Kyle, we're gonna need to maybe go somewhere else. Uh... find an IntelliLink panel somewhere.	[]
Mr. Mackey	28	0	Okay, let's see, lights.__Mood.__Start counseling timer.__Okay there we go. Okay, we got it.__Okay now, Kyle, you had some concerns about your little brother?	[]
Kyle	23	1	He's just... changing a lot. He walks around angry, telling me I'm stupid and, and all he talks about is sex.	['sex']
Mr. Mackey	8	0	Well it sounds like he's hittin' puberty.	[]
Kyle	6	0	Yeah, he just seems so young.	[]
Mr. Mackey	62	0	Well, your brother is Canadian. Perhaps Canadian puberty is a little different. Why don't you educate yourself about Canadian puberty and it could be somethin' yeeyou and your brother can actually do together. M'kay?__You know, this is the first time I've been able to do counseling aaand go to the bathroom at the same time. IntelliLink is amazing.	[]
Minister	84	2	Hello young people, and welcome to the most fascinating time of your life. You have braved the trials of childhood, and now you are reaching Canadian puberty. By now, you've probably noticed some changes in your body. For instance, when you fart your dick gets hard.__Other physical changes are happening to your body as well. If you're a boy you may notice that your testicles ache, or if you're a girl, you may notice a tingling sensation in your strange.	['fart', 'dick']
Ike	9	0	This is stupid, bro! I already know all this!	[]
Kyle	8	0	Let's just give it a chance, Ike.	[]
Minister	168	4	Going through Canadian puberty, you may notice that your voice is starting to change as well. You're saying things like hey boddy and hey guy because now that you're older you're discovering that someone who was once your buddy is now your guy, and someone who you used to call guy is quickly becoming your friend.__But now let's discuss how a man and a woman make love.__First, a man and a woman fall in love. Then the man farts on the woman's strange,__filling the woman's strange with air so that the woman can queef on the man's face.__And, a baby is born._ The entire process can take up to six months a-__It's what? ... That's not how a baby is born? ... What's semen? ... Well then, why did my wife queef on my face? ... She said it was to- ...__Well then why would sh-?! ... I'm gonna get to the bottom of this!_	['farts', 'queef', 'semen', 'queef']
Minister	8	0	Make me look like an idiot, will you?!	[]
Minister	17	1	Ey! You told me you queefed on my face because because that's how babies are born!	['queefed']
Wife	4	0	I was being sarcastic.	[]
Minister	15	0	Being sarcastic?! I just told a million Canadian teenages that's how it's done!	[]
Wife	23	0	I was angry because you never listen to me. Because I wanted you to go with me to therapy and you never go.	[]
Minister	11	0	Fine! You want me to go with you to therapy?! Fine!	[]
Minister	10	1	Totally embarrassing and degrading! She queefed right in my face!	['queefed']
Therapist	18	0	Well, maybe you should spend less time at work making public health films and more time at home.	[]
Kyle	6	1	What the fuck is going on?!	['fuck']
Ike	6	1	You're fucking stupid, Kyle!_	['fucking']
Kyle	23	0	I don't know what else to do, dude. No matter what I try, me and Ike just seem to drift further apart!	[]
Stan	10	0	He doesn't ever want to play with you anymore?	[]
Kyle	8	0	He doesn't even let me near him!	[]
Cartman	3	0	That sucks, dude.	[]
Kyle	1	0	What??	[]
Cartman	5	0	I said THAT SUCKS, DUDE.	[]
Kyle	3	0	Oh, thanks!_	[]
Mr. Mackey	20	0	Okay, there we go. That's cut the speakers off. Now what was it you were trying to do, Kyle?	[]
Kyle	27	0	I was_trying_to make an appointment to see the principal about getting excused on Friday. So I can take my brother to go see Yo Gabba Gabba Live.	[]
Mr. Garrison	10	0	Mr. Mackey, can he just go talk to the principal?	[]
Mr. Mackey	18	0	No, this is gonna work! I called IntelliLink and they said they were sending over an engineer._	[]
Cody	4	0	Is this Classroom 7?	[]
Mr. Mackey	1	0	Yes!	[]
Cody	16	0	My name's Cody. I'm your smartnician. You're havin' some intelliproblems with your astutelinks?	[]
Mr. Mackey	15	0	Yeah, a student is trying to make an appointment to see the principal. M'kay?	[]
Cody	13	0	Uh huh, well here's the problem: your amsrtnames aren't intelligrated._	[]
Mr. Mackey	3	0	Oh I see.	[]
Cody	18	0	If you wanna have those intelligrated with EasyLink, you might wanna upgrade your system to the silver package.	[]
Mr. Mackey	13	0	Uh, I I needed the silver package? Okay okay? Can we do that?	[]
Cody	9	0	Let my call my supervisor on the intelliphone._	[]
Kyle	2	0	Hey Ike.	[]
Ike	10	0	Get out of my room, Kyle! I'm playing trucks!	[]
Kyle	24	0	Ike, I'm sorry, but I couldn't get us out of school Friday. I can't take you to Yo Gabba Gabba Live.	[]
Ike	2	0	You promised!	[]
Kyle	10	0	I couldn't get in to see the principal, Ike.	[]
Ike	32	2	Well what am I supposed to do?! See it myself?! I'm a little baby! Who's gonna hold my fuckin' hand?! You don't give a shit about how I feel!	['fuckin', 'shit']
Kyle	5	0	Ike, I do! I just-	[]
Ike	40	1	You just love pushing me around! Is that what you wanna do, Kyle?! Kick the baby?! Well alrighty bro! Come on, Kyle! Kick the baby!_ Come on bro! Kick the fuckin' baby! Let's see you try it, wuss!	['fuckin']
Plex	7	0	Hey Muno, what should we do now?	[]
Muno	6	0	Let's play Cool Cool Trick.	[]
Plex	21	0	Aaaall right! Who out in the audience has a cool cool trick to show us?__What's your name, little boy?	[]
Ryan	4	0	My name is Ryan!	[]
Plex	8	0	And what is your cool cool trick, Ryan?	[]
Ryan	21	0	My cool cool trick is that I can jump in the air.__Let's see you... jump in the air!_	[]
Plex	7	0	And what's your name, little boy?	[]
Ike	2	0	Ike Broflovski.	[]
Plex	6	0	Do you have a cool trick?	[]
Ike	13	0	Yeah, for my cool cool trick I'm gonna tame Foofa's strange.	[]
Plex	3	0	Tame mo what?	[]
Ike	7	0	I can tame Foofa's strange, bro.	[]
Plex	13	0	Uhhh, alright. Let's see our friend Ike tame Foofa's strange!_	[]
Kyle	3	0	Ike no! Stop!	[]
Plex	24	0	Oh, I see. You're actually-__Wait! Oh my God, what are you doing?! No no no!__What are you doing to Foofa?! No!	[]
Plex	18	0	Now you listen here, little boy! It is_never_okay to take off your clothes and grind on another person!	[]
Toodee	4	0	No, that's wrong!	[]
Plex	4	0	Don't do it.	[]
Brobee	2	0	Uh uh.	[]
Kyle	14	0	We're so sorry. Please forgive my little brother. He's going through puberty.	[]
Muno	8	0	A little young for that, isn't he?	[]
Kyle	5	0	That's what I thought.	[]
Ike	19	1	This is stupid, bro.__Foofa shouldn't be limiting herself to little kids. She's fuckin' fine, dude._	['fuckin']
Plex	14	0	What you did was very traumatic for Foofa. Isn't that right, Foofa?__Foofa?	[]
Foofa	22	0	He's right, Plex. We're getting older. I don't wanna do the little kid thing the rest of my life.	[]
Brobee	6	0	Foofa, what are you talking about?	[]
Foofa	22	1	It's time for us to start playing to older people. Maybe we need to be edgier. Have a little sex appeal.	['sex']
Toodee	2	0	Foofa, no!	[]
Foofa	26	0	I'm an artist. And if all I ever do is play to kids, then I'll be a joke.__I have to move on._	[]
Plex	8	0	Oh God. What has this little boy done??	[]
