character	value	profanities	line	profanityList
Announcer	18	0	This program contains subject matter and language that might be disturbing to some viewers. Viewer discretion is advised.	[]
Towelie	6	0	Hey everybody, how's it goin'?	[]
Towelie	9	0	I just... I just can't seem to stop.	[]
Towelie	12	0	Hey you! You goin' swimmin'? Don't forget to bring a towel.	[]
Towelie	9	0	Get out of my face! Get out of here!	[]
Towelie	50	2	My name is Towelie. T O W E L uh-Y E Y. I'm great at cleanin' up spills.  And I'm 100% machine washable. I'm just... an ordinary towel, in a lot of ways.  Except for one.  I'm addicted to marijuana. And crystal meth. ...aaand crack.	['marijuana', 'crack']
Towelie	15	2	Hey buddy, want your dick sucked?  Does anybody want their dick sucked by a towel?	['dick', 'dick']
Stan	27	0	Towelie has become a complete nightmare in our town! He's broken into my house twice, and stolen my allowance! I-I've got almost nothing left!	[]
Kyle	19	0	If we're playing outside he shows up completely wasted and, and screaming how the government is following 'im.	[]
Butters	20	0	Why I, I just don't wanna watch him kill himself... I don't even know who he is anymore!	[]
Stan	22	0	There's noo doubt in my mind that if we don't get Towelie help, our entire summer is gonna be ruined!	[]
Singers	78	0	Are you ready for the summer? Are you ready for the good times? Are you ready for the birds and bees? The apple trees? And a whole lot of fooling around? Are you ready for the summer? Are you ready for the good times? Are you ready for the birds and bees? The apple trees? And a whole lot of fooling around? Are you ready for the fireflies, the moonlit skies, and a whole lot of fooling around	[]
Jimmy	10	0	Oh boy, Timmy, it's our favorite time of year.	[]
Timmy	1	0	Timmeh!	[]
Jimmy	15	0	We get to see all our old friends again. Hey, there's Frances. Hey Frances!	[]
Frances	4	0	Hi Jimmy, hi Tim.	[]
Timmy	1	0	Timmy.	[]
Specialist 1	29	0	Wow, look at Lenora everyone.  Good job. Come on, good job Lenora. Ahahall right, good, let's get Lenora a towel.  Come on, come on, where's the towel?	[]
Specialist 2	13	0	The towel isn't here. I think it's off getting high again.	[]
Specialist 3	5	0	Hey!  Where is that towel?!	[]
Towelie	5	0	Oh yeah, just a sec.	[]
Stan	24	0	We went out and got Towelie a job so he could try to pay us back all the money he owes us!  Stupid towel!	[]
Specialist 3	5	0	What's going on, Towel?	[]
Towelie	10	0	Oh yeah I just had to take a piss. Sorry.	[]
Specialist 3	9	1	We got wet campers down there! Move your ass!	['ass']
Kyle	11	1	When Towelie is doing heroin, he doesn't care about anything.	['heroin']
Towelie	9	0	I don't care about anything. Stupid... handicapped... camp.	[]
Jimmy	19	0	Alright blue team. As team captain, I need to make sure we are ready for the big camp competition.	[]
Jimmy	12	0	All right! Everyone together! Are we gonna beat Red Team this year?	[]
Blue Team	1	0	Yeah!	[]
Timmy	1	0	Timmy!	[]
Blue Team	2	0	Yeah!  Alright!	[]
Nathan	14	1	I can't stand him, Mimsy. That Jimmy kid makes my fuckin... skin crawl.	['fuckin']
Mimsy	24	0	Duhh you always hated Jimmy, boss. Ever since he whooped you at soifin' last summer camp, he really took it to you good, haha.	[]
Nathan	3	0	Shut up, Mimsssyyy!	[]
Mimsy	3	0	Doh, sorry, boss.	[]
Nathan	22	0	Listen to me: there is no way that Blue Team is gonna beat Red Team this year at camp. You got that?	[]
Nathan	19	0	What we need to do, Mimsy, is use a little brainpower to make sure Blue Team can't compete.	[]
Mimsy	20	0	Oh boy, we're gonna ruin Blue Team's chances, huh? We're gonna break their legs or somethin', boss?	[]
Nathan	21	0	Shut up, Mimsssyyy! Just do what I say, and we can make sure Jimmy Valmer gets what's comin' to him.	[]
Specialist 1	7	0	There you go, Lenora, all better now?	[]
Lenora	2	0	Yes, thanks.	[]
Towelie	13	0	That's right. When you go swimmin', don't forget to bring a...	[]
Lenora	1	0	Uhhh!	[]
Specialist 3	13	0	Who hired that towel? It can barely walk, let alone dry somebody off.	[]
Towelie	15	2	You think you're better than me? Huh?! You think you're fuckin' hot shit?!	['fuckin', 'shit']
Stan	14	1	A lot of times, when Towelie shoots heroin he just... gets angry at everybody.	['heroin']
Towelie	20	0	You can all suck it! You're all, you're all a bunch of towels, that's what you are!	[]
Butters	43	0	The thing is, Towelie was pretty happy before. He had a girlfriend he liked.  And then she got pregnant and had a little washcloth.  Mm but then Towelie just kept gettin' more and more high, and he got kicked out of the house.	[]
Towelie	14	2	Fuck you! Let me talk to 'im! Let me talk to 'im, you bitch!	['fuck', 'bitch']
Towelie	17	0	No! I'm not high! I haven't been high since Wednesday!  Oh. Oh it is Wednesday?	[]
Specialist 1	11	0	All right, campers! Our first event is the big canoe race!	[]
Nathan	20	0	I've got it, Mimsy. I got a way to win the race and get rid of Jimmy for good.	[]
