character	value	profanities	line	profanityList
Stan	11	0	Well, here we are, dude, the first day of fourth grade.	[]
Kyle	9	0	Yeah. No more getting pushed around by fourth graders!	[]
Kyle	7	0	Hey! We're fourth-graders now, too!	[]
Kyle	3	1	Ungh, gay, dude.	['gay']
Stan	13	0	Dude, we gotta find some third-graders to beat up.  Hey, come here	[]
Younger Boy	1	0	What?	[]
Stan	6	0	What grade are you going into?	[]
Younger Boy	2	0	Thi-ird	[]
Stan	3	0	Stupid third grader!	[]
Cartman	5	0	Yeah,  get out of here!	[]
Younger Boy	1	0	Uhuhuhow.	[]
Cartman	4	0	There, that's better.	[]
Kyle	14	0	You know, I heard our fourth-grade teacher is some new lady from Denver.	[]
Stan	1	0	Denver?	[]
Cartman	9	0	U-hoh, dude, we could walk all over her.	[]
Kyle	23	0	He's right. We have to take a hard stance right now and establish that we're the dominant ones in this relationship!	[]
Stan	23	0	Alright.  Hey, listen up everybody!  We need to stand up to this new teacher and insert ourselves! Let's all do something radical!	[]
Clyde	2	0	Like what?	[]
Stan	27	1	Like... ah, how about right at 8:35 we all jump up on our desks and pull down our pants and shout, KISS MY ASS!!! all together!	['ass']
The Kids	1	0	YEAH!!!	[]
Cartman	4	0	Why, that's PERfect!	[]
Butters	28	1	Well, buh wuh when we pull our pants down,  should we stand frontways or back? I mean, do we show 'er our... behinds, or-ar our w-wieners?	['wieners']
Stan	11	1	...I think showing her our asses should be quite sufficient, Butters.	['asses']
Butters	27	1	Uh-uh, maybe we could stand like this , with our wieners pokin' through the back of our legs, you know, and give 'er a nice fruit bowl.	['wieners']
Kyle	8	1	...Yeah. Or we could just show our asses.	['asses']
Stan	27	1	Okay, so it's decided. When the clock hits 8:35 we all stand up on our desks, pull down our pants and yell, KISS MY ASS!!!	['ass']
Kyle	4	0	Together we are strong!	[]
The Kids	1	0	YEAH!!!	[]
Clyde	10	0	Hey, Timmy might need some help pulling his pants down.	[]
Stan	5	0	We got you covered, Timmy.	[]
Timmy	1	0	Timmay!	[]
Kyle	7	0	Whoa, dude, this is our new classroom?	[]
Butters	6	0	Huhuh, look at all this stuff.	[]
Cartman	10	1	Hey, what the hell is with these little half-desks?	['hell']
Stan	13	0	Dude, look at the walls.  Everything is written in some strange, foreign language.	[]
New Teacher	9	0	Alright, children, quiet down. Welcome to the fourth grade.	[]
Kyle	3	0	Holy God, dude!	[]
Kenny	5	2	(Those titties are fuckin' huge!)	['titties', 'fuckin']
New Teacher	5	0	My name is Ms. Choksondik.	[]
Stan	4	0	...More like, Ms. Makesmesick.	[]
Kyle	1	0	Yeah!	[]
Ms. Choksondik	32	0	Play time is over, children! Do you understand me?!  I don't know how your last teacher behaved, but this is the fourth grade!  And it is time to go to work!	[]
Cartman	9	1	KISS MY ASS!!!  Oh, weak, you guys. Seriously weak.	['ass']
Ms. Choksondik	12	0	Well, young man, I hope you have a good explanation for this.	[]
Cartman	6	0	Oh, I'm sure I do.	[]
Ms. Choksondik	10	0	This is the fourth grade! You need to grow up!	[]
Cartman	3	0	I'm trying.	[]
Ms. Choksondik	22	0	Now, get back to your desk and write a thousand-word essay on why you feel you need to disrupt my class.	[]
Cartman	2	0	Fantastic, then.	[]
Ms. Choksondik	9	0	Now, let us begin our first-day exam.  SILENCE!	[]
Stan	3	1	What a bitch!	['bitch']
Kyle	17	0	And did you see her lazy eye? You can't even tell what she's looking at.	[]
Cartman	6	0	You guys are all such pussies!	[]
Tweek	16	0	I can't take it, man! Writing in cursive?? Fractions?? I can't do i-it!	[]
Stan	21	0	This is it. The end of innocence.  This is the loss of that playful youth all our parents told us about.	[]
Kyle	10	0	I just didn't think it would come so soon.	[]
Cartman	16	0	Yeah. Only now do we realize how much we all took the third grade for granted.	[]
Kyle	1	0	Huh?	[]
Cartman	145	0	Everything was great in third grade. And now that it's all over, we're starting to see just how special it was. Remember how it used to be in the Third Grade? We used to laugh and play and cherish each day in the Third Grade We learned wondrous things from a teacher so nice Sat on marshmallow desks with teddy-bear smiles The world seemed to all make sense but that sense seems to slowly fade After Third Grade In the Third Grade we used to write with crayons We would make sparkly pictures with glitter and glue We had warm cookies and hearts full of love And there wasn't a care in the world of me... of you... There's not a thing in this life that I wouldn't trade just to go back, for one minute To Third Grade	[]
Kyle	10	0	Wow! I had already forgotten how great third grade was.	[]
Butters	4	0	Huh-it sure was.	[]
Cartman	6	0	I wish I was still there.	[]
Stan	11	0	Hey, that's it! We gotta go back to third grade!	[]
Kyle	1	0	How?	[]
Stan	5	0	We travel back in time.	[]
Kyle	4	0	Oh yeah, time travel.	[]
Butters	27	0	Oowuh how are we gonna do that? Does it hurt?  I don't wanna do it if it hurts. Or if it... makes you get all sticky.	[]
Stan	14	0	It can't be that bad. People do it on TV all the time.	[]
Cartman	13	0	Yeah, we just have to find somebody who knows how to do it.	[]
