character	value	profanities	line	profanityList
Kyle	10	0	Oh dude, check it out. I got a Jake Plummer.	[]
Cartman	9	1	Aw man, I got a crappy AJ Feeley again!	['crappy']
Kyle	9	0	How come you didn't buy any cards, Stan?	[]
Stan	15	0	I can't spend any money. I'm saving up for that bike I want.	[]
Cartman	4	0	HA! Saving money, duhhh!	[]
Kyle	19	0	So what should we do now? It's Saturday and we have to have as much fun as possible.	[]
Cartman	11	0	Hey, I know! Let's go play laser tag at FunPlex.	[]
Kenny	2	0	(Hey yeah!)	[]
Stan	19	0	No, I don't wanna spend any money, you guys.  Let's just do something fun that's free.	[]
Cartman	19	0	Stan, don't you know the first law of physics? Anything that's fun costs at least eight dollars.	[]
Kyle	6	0	Yeah dude, nothing fun is free.	[]
Stan	7	0	Well I can't spend any money.	[]
Cartman	11	1	Okay, be a Jew. We're gonna go play laser tag.	['jew']
Kyle	3	0	Yeah. See ya.	[]
Woman	16	0	Hello, would you like to take a personality test? It's fun and it's free.	[]
Stan	2	0	Excuse me?	[]
Woman	7	0	We're doing free personality tests today.	[]
Stan	7	0	Uh what do I have to do?	[]
Woman	62	0	Have you heard of Scientology? It's all based on the book, Dianetics. A lot of really cool people are Scientologist's, like Tom Cruise and John Travolta. Why don't you come on in and we'll get your fun free personality test started.  Let's just find an empty room here, lots of people getting free tests today.  Hey Brian.	[]
Brian	6	0	Hey Kelly. How's it going?	[]
Kelly	10	0	Great! I want you to meet my new friend, Stan.	[]
Brian	5	0	Hey there! How are you?	[]
Stan	1	0	Fine.	[]
Kelly	17	0	Brian's gonna give you your personality test and then let you know some things about Scientology.	[]
Brian	4	0	Good times, good times!	[]
Stan	14	0	L-look, is this a religion? Because my family is like, Catholic or something.	[]
Brian	19	1	Ho, that's not a problem at all. Scientology is more like an alternative to psychology than a religion.	['ho']
Stan	9	0	Then how come that sign says Church of Scientology?	[]
Brian	16	0	Oho, that's just this thing: What's the Denver Broncos' record now? Six and two?	[]
Stan	3	0	Seven and two.	[]
Brian	53	0	Wow! That's great! All right, come on in and take a seat; we're gonna have some fun!  All right now, I'm just gonna ask you a few questions. Just answer these questions as truthfully as you can, alright?  Okay. Number 1: Do you ever make remarks... which you later regret?	[]
Stan	3	0	Uhhh, sh-sure?	[]
Brian	10	0	Uh huh. Would you rather give orders... than take them?	[]
Stan	1	0	Yeah?	[]
Brian	22	0	Do you ever whistle... just for the fun of it.  Okay, and finally, does life sometimes feel vague and confusing to you?	[]
Stan	1	0	Yes.	[]
Brian	14	0	Okay, Stan. Well, that's it. That's the end of the personality test.	[]
Stan	5	0	So how did I do?	[]
Brian	15	0	Well, I hate to tell you this, Stan, but... you are one messed-up kid.	[]
Stan	1	0	...Huh??	[]
Brian	12	0	Yeah, I'm afraid that you are completely miserable and totally depressed.	[]
Stan	7	0	I am?? I didn't know that!	[]
Brian	23	0	Well there's certainly no question that you are a perfect candidate for Scientology. I think it can really make you happy again.	[]
Stan	5	0	What what do I do?	[]
Brian	12	0	It's very simple. We just need two hundred and forty dollars.	[]
Sharon	13	0	Stanley, you haven't touched your food. What's the matter with you?	[]
Stan	4	0	I'm totally depressed.	[]
Sharon	2	0	What? Why?	[]
Stan	4	0	I don't know.	[]
Sharon	9	0	Well how long have you been feeling this way?	[]
Stan	12	0	I'm not sure. But... I need two hundred and forty dollars.	[]
Randy	11	0	Two hundred and forty dollars?! What'd you do, break something?!	[]
Stan	11	0	No, I found a self-help program that can cure me.	[]
Randy	7	0	Oh Jesus, the answer is no, Stanley.	[]
Stan	10	0	But I'm completely miserable and these people can help!	[]
Sharon	8	0	Stanley, I didn't know you were miserable.	[]
Stan	3	0	Neither did I!	[]
Randy	18	0	Stanley, do you have any concept of money at all? Money doesn't grow on trees, you know?	[]
Stan	20	0	Don't you care that I'm depressed?! What if I become suicidal, or, or become an alcoholic like Grandpa??	[]
Grandpa	1	0	Huh?	[]
Randy	24	0	Well, if you really think your life is so bad, Stan, why don't you take what you have out of your bicycle savings?!	[]
Stan	7	0	...well but... but that's my money.	[]
Randy	29	0	Yeah, well just like the rest of us, you have to make choices with your money. Do you want a bike, or do you not want to be depressed?	[]
Kelly	8	0	Michelle, our friend Stan wants to have auditing.	[]
Michelle	9	0	Oho good, you're going to be so happy.	[]
Stan	3	0	I hope so.	[]
