character	value	profanities	line	profanityList
Mr. Garrison	38	0	Okay, children, we have a special guest today, a woman recruiting young people  for a national choir tour. Now I know that choir tours are totally stupid and lame , but please, give her your full attention.  Go ahead.	[]
Choir Teacher	23	0	Uh. Thank you, Mr. Garrison.  How are we all doing today?!  I can't hear you! I said, How are we all doing?!	[]
Mr. Garrison	6	0	Eric Cartman, you say excuse me!	[]
Cartman	1	0	Okay.	[]
Mr. Garrison	2	0	Go ahead.	[]
Choir Teacher	35	1	Children, we are a national choir called, Getting Gay With Kids! We're gonna do a big tour down in Central America to help save the rainforest, and you can be a part of it!	['gay']
Kenny	4	1	(This sounds fucking screwed.)	['fucking']
Mr. Garrison	11	0	Kenny McCormick, you speak when you're spoken to!!  Go ahead.	[]
Choir Teacher	28	0	You see, we take kids from all over the country and put them in a choir  where we sing and dance to raise awareness about our vanishing rainforest.	[]
Choir Boy	13	0	Did you know over 10,000 acres of rainforest are bulldozed every year?	[]
Choir Girl	16	0	That's right. And over 30% of the world's oxygen  is made in the rainforest.	[]
Choir Teacher	7	0	So, who wants to join the fun??	[]
Cartman	8	0	What if you don't have any rhythm?	[]
Choir Teacher	2	0	Excuse me?	[]
Cartman	15	1	Well, like my friend Kyle. He's Jewish, so he doesn't have any rhythm.	['jewish']
Kyle	3	0	Shut up, fatass!	[]
Stan	2	0	Choirs suck.	[]
Mr. Garrison	26	0	Kyle Broflovski, you watch your language!! Eric Cartman, you be nice to people!! Stan Marsh, you mind your manners!! Kenny McCormick, you pay attention!!  Go ahead.	[]
Choir Teacher	26	0	Well, uh, that's all, really.  So, if anyone is interested in seeing the rainforest and joining our choir, I'll leave information packets up front.	[]
Cartman	10	0	Oh, that's good. We need some more toilet paper.	[]
Mr. Garrison	5	0	All right, that does it!!	[]
Mr. Mackey	18	0	I am tired of seeing you in my office, young man!  You get sent here every day, Craig!	[]
Craig	2	0	I know.	[]
Mr. Mackey	5	0	Why can't you behave?	[]
Craig	4	0	...I don't know.	[]
Mr. Mackey	35	0	What do you have to say for yourself?!  Well, I tell you what, young man. Uh, you're gonna be held back a grade if you don't luh-  Did you just flip me off?	[]
Craig	1	0	No.	[]
Mr. Mackey	40	0	Yes you did, you just flipped me the bird! Now, see? This is exactly what I'm talking about! If you don't shape up, m'kay, and get your head straight, uh-  There! You just flipped me off again!	[]
Craig	4	0	No I didn't.	[]
Mr. Mackey	34	0	Yes you did! And until you stop flipping people off, you can just go back to the waiting room, m'kay?! Next!  Well, well, well, if it isn't Stan, Kyle, Kenny, and Eric.	[]
Kyle	2	0	Hey, Craig.	[]
Eric	11	1	Ey, don't flip me off, you son of a bitch!	['bitch']
Mr. Mackey	30	0	Sit down, boys. Now, let's see. What did Mr. Garrison send you in here for? The boys were being rude while a choir teacher was giving some stupid presentation-	[]
Stan	9	0	It's just some dumb activist kids' choir thing.	[]
Mr. Mackey	24	1	Uh, young man, Getting Gay With Kids is not dumb, m'kay? It just so happens that I'm on the board of directors.	['gay']
Kyle	17	0	Dude! All those choirs are the same. They don't even really sing. They use prerecorded tapes.	[]
Mr. Mackey	25	1	Well, guess what, boys? I think that Getting Gay With Kids is just what you need. I'm gonna sign up all four of you.	['gay']
Stan	1	0	What?!	[]
Kyle	5	0	You can't do that!	[]
Kenny	4	0	(Woohoo!)  (I mean, 'Oh.')	[]
Mr. Mackey	9	0	I think this will be very good for you	[]
Stan	9	0	But we don't even care about the rainforest.	[]
Mr. Mackey	9	0	And that's exactly why you need to go!	[]
Cartman	20	0	Please, Mr. Mackey, we'll be good. Don't send us to that ole kids' choir. Have mercy, Mr. Mackey.	[]
Sheila	10	0	Be safe, Kyle. Bring me something back from the rainforest.	[]
Choir Teacher	16	0	Oh, nonono. The rainforest is very fragile. We must take only pictures and leave only footprints.	[]
Sheila	5	0	Oh, I didn't realize.	[]
Choir Boy	17	0	Did you know that right now, bulldozers are tearing down thousands of acres of rainforest every day?	[]
Cartman	8	1	Aw, man, this is gonna suck donkey balls.	['balls']
Stan	12	0	Please don't make me go on a choir tour, Mom, please!	[]
Sharon	21	0	Stan, you should be excited. I would love to see the rainforest. Besides, your dad and I need some time alone.	[]
Stan	2	1	Nooo-ho!	['ho']
Choir Teacher	26	0	Okay, children, that's all of us. We're ready to head for the Latin American nation of Costa Rica, a country filled with virgin rainforest.	[]
Cartman	1	0	Whoopee.	[]
Choir Teacher	19	0	And you must be Eric Cartman. I've heard about you. You don't respect nature or other cultures.	[]
Cartman	3	0	Yeah, pretty much.	[]
Choir Teacher	10	0	Well, I'm gonna change the way you think, kiddo.	[]
Choir Girl	4	0	My name's Kelly.	[]
Kenny	4	0	(My name's Kenny.)	[]
Kelly	1	0	Lenny?	[]
Kenny	4	0	(No, it's Kenny.)	[]
Kelly	1	0	Johnny?	[]
Kenny	1	0	(Kenny!)	[]
Kelly	1	0	Oh.	[]
Choir Girl	20	0	Now, we've got a looong trip ahead of us, so let's take the opportunity to learn our choreography.	[]
Cartman	3	0	The nightmare begins.	[]
Choir Teacher	22	0	Oh, look, children! I think we're entering San Jose, which is the capital of Costa Rica.  Oh! This is so exciting!	[]
Cartman	12	1	Oh my God! Dude, look at how dirty and crappy everything is!	['crappy']
Choir Teacher	19	0	Eric, Costa Rica is a Third-World country. These people are much poorer than those in the U.S.	[]
Cartman	30	1	Well, why the hell don't they get jobs?!  Ey! Why don't you people quit slacking off, and get a job! What's wrong with you?! Go to college!	['hell']
Choir Teacher	3	0	Eric, sit down!	[]
Cartman	39	0	Look, you've gotta be firm with these people or they just slack off and be poor forever. Right, Kenny?  Hey, maybe that's it, Kenny. Maybe you're Costa Rican; that's why your family's so poor.	[]
Kenny	6	0	(Argh! That's just so untrue.)	[]
Kelly	5	0	Your family isn't poor?	[]
Cartman	16	0	Whoa, dude, look over there!  Wow! Costa Rican prostitutes! Hey, look at the prostitutes, you guys!	[]
Redheaded Prostitute	6	0	What are chu looking at, man?	[]
Middle Prostitute	8	0	Yeah, why don't chu take a peekture?	[]
Cartman	2	0	Okay.  Kugheek!	[]
