character	value	profanities	line	profanityList
Announcer	26	1	Today on the Maury Povich show, these poor unfortunate people  all have horrible disfigurements,  and you won't believe how we exploit them for your amusement!	['amusement']
Stan	5	0	Hm, that sounds pretty good.	[]
Stan	2	0	Hey Kenny!	[]
Cartman	4	0	That's awesome, Kenny.	[]
Butters	13	0	Eh now gosh darnit, fellas, my name's not Kenny! Kenny's dead.	[]
Kyle	3	0	Okay, Not-Kenny.	[]
Butters	25	0	And I'm not gonna wear this coat anymore, neither!  I should be able to be you guys' friend without wearin' Kenny's old coat!	[]
Stan	12	1	Shhh! Be quiet, Not-Kenny! The Maury Povish freak show is on.	['freak']
Butters	4	0	Oh, all right, then.	[]
Maury	17	0	Our next guest is a little girl who was born without a midsection. Please welcome Damla Jones	[]
Damla	2	0	Hello, Maury.	[]
Cartman	3	0	Aww, sick dude!	[]
Maury	14	0	You're a very brave little girl, and I'm very proud of you.	[]
Damla	2	0	Thank you	[]
Maury	10	0	Can you tell the audience how miseable your life is?	[]
Damla	5	0	Uh-uh, yes. It is.	[]
Maury	15	0	You're a cutey. Do the other kids at school sometimes make fun of you?	[]
Damla	1	0	Sometimes.	[]
Maury	6	0	Do people sometimes stare at you?	[]
Damla	1	0	Sometimes	[]
Maury	11	1	Do they go, Oh, gross. What the hell is that thing?	['hell']
Damla	5	0	Mmm-I don't know.	[]
Maury	11	0	Well your mommy told us you like to listen to music.	[]
Damla	1	0	Yes.	[]
Maury	49	0	Well guess what, Damla. We're gonna give you a three hundred dollar gift certificate to CD World in Torrance!  All right, everyone. Stay tuned, because next we're gonna meet a woman who head was smashed in on a locker! And we're gonna giver her a makeover!	[]
Kyle	33	1	This is terrible, dude! Maury Povich parades these poor people around on his show like carnival freaks! And then gives them prizes at the end after they joked about it. What a dick!	['dick']
Announcer	27	0	Do you or someone you know have a disfigurement or disability that we can exploit on the Maury Povish show? If so, call 1-555-HEY MAURY!	[]
Stan	22	0	Dude! One of us should make up some disease and get on the Maury Povich show so we can win a prize!	[]
Kyle	1	0	Cool!	[]
Cartman	2	0	Oh YES!!	[]
Butters	5	0	Oh, that'd be awesome!	[]
Kyle	7	0	Do you think they'll believe it?	[]
Stan	5	0	What disease should we say?	[]
Cartman	97	2	Shhh. Be quite, you guys!  Hello, is this Maury Povish?  Oh, well who the hell are you?  Oh. Well I'm calling about your ad for freaks?  Ye-right, people with disabilities?  Yeah, I have a friend; he has a deformity; I think he'd be perfect for your show.  Great!  Hih-his condition?  Uh, he has a condition called chinballalitis.  Yeah, his balls actually hang from his chin.  Shut uh- shut up you guys.  Yes.  Yes, of course he's very upset about it.  Yes, he cries all the time.  Miserable, uh huh.  You wha- Really?	['hell', 'balls']
Stan	1	0	What?	[]
Cartman	11	0	Dude, they say they'll fly him out day after tomorrow!	[]
Kyle	1	0	Awesome!	[]
Butters	1	0	Cool!	[]
Cartman	35	0	Uh yes, I'm sure I can convince him to come on the show.  There will of course be a prize involved?  Great. I'll call you back in an hour.  No, thank you.  YES!	[]
Stan	6	0	This is gonna be so funny!	[]
Butters	4	0	Uh, it sure is!	[]
Kyle	12	1	But how are we gonna get the balls put on Butters' chin?	['balls']
Butters	9	0	Hah yeah, how are we go-? Wait... Butters' chin?	[]
Kyle	1	0	Yeah.	[]
Butters	8	0	Uh, but that's me. I'm Butters.	[]
Stan	17	0	We know. You're the one doing it, Butters. Who'd you think we were talkin' about?	[]
Butters	8	0	We-ell hold on a second, you guys.	[]
Cartman	32	1	Hey, I know how we get the balls on Butter's chin. Those Star Trek dorks down the street! They're always making crasy masks and special effects for their dumb movies.	['balls']
Butters	3	0	Hang on now.	[]
Kyle	14	1	Yeah. I bet they could make a fake set of balls. Come on, Butters!	['balls']
Butters	9	0	Wait! W-why does it have to be me??	[]
Stan	9	0	It has to be you, Butters. Think about it.	[]
Cartman	1	0	Yeah.	[]
Butters	22	1	But fellas, if I go on Maury Povish, with- with my balls on my chin, my parents are gonna get really mad.	['balls']
Kyle	20	0	We'll just tell your parents we're going on a camping trip with my parents. They'll never know.	[]
Butters	13	0	I'm sorry, but the answer is un uh, uh uh, uh uh.	[]
Stan	4	0	Kenny woulda done it.	[]
Butters	10	0	...So? I told you guys before:  I'm not Kenny.	[]
Kyle	20	0	We know. Believe me, we know. We're reminded every day that you're not Kenny because Kenny... was cool.	[]
Cartman	21	1	Yeah. God, I wish Kenny was still alive. He'd put balls on his chin. He was such an awesome friend.	['balls']
Stan	24	1	Well, come on guys. If Butters won't even put his balls on his chin for us, I guess we know where we stand.	['balls']
Cartman	1	0	Yeah.	[]
Butters	15	0	Aw, gee whiz, yih, yo, you promise my mom and dad won't find out?	[]
Brunet Trekker	12	0	Now, we're going to apply the latex with some spirit gum.	[]
Butters	7	1	Hey that spirit gum sure is stinky.	['stinky']
Stan	7	1	Where's you get the balls from?	['balls']
Brunet Trekker	20	2	We made a plastic mold of his chin, and then made a latex scrotum and put two golf balls inside.	['scrotum', 'balls']
Cartman	1	0	Nice.	[]
Blond Trekker	13	0	Now we just blend the skin tones, add a little hair,  and presto!	[]
Stan	1	0	Wow!	[]
Kyle	3	0	That looks awesome!	[]
Butters	4	0	Aw, I feel silly.	[]
Cartman	9	0	They look great on you, Butters. They really do.	[]
Blond Trekker	7	0	I believe you owe us payment now?	[]
Stan	11	0	All right, the original AVID cut of Star Wars: Episode I	[]
Brunet Trekker	1	0	Wooww!	[]
Blond Trekker	4	0	They weren't lying!	[]
Kyle	12	2	Why the hell would they want that anyway?  Episode I sucked balls.	['hell', 'balls']
Cartman	7	1	Yeah, it sucked Hairy Butters' chin balls.	['balls']
Blond Trekker	2	1	Here, damnit!	['damnit']
Brunet Trekker	5	0	Hey, hey! Stop it, man!	[]
Announcer	14	1	Gay Air Flight 243 with service to New York now ready for general boarding.	['gay']
Stan	5	0	That's your flight, Butters.	[]
Cartman	21	0	Okay, here's your ticket  and they're gonna have a car waiting for you at the gate in New York.	[]
Butters	9	0	Uh wait.  You guys aren't comin' with me?	[]
Stan	11	1	Hell no, dude. Then we couldn't watch you on TV.	['hell']
Butters	16	1	Ho-old on a minute, guys, I've changed my mind. I don't wanna go.	['ho']
Cartman	10	0	God, isn't Butters awesome for doing this, you guys?	[]
Kyle	4	0	Yeah, he sure is.	[]
Stan	13	0	Doing all this to bring us back a prize. What a great friend!	[]
Cartman	4	0	Buh-ters! Buh-ters!	[]
Butters	8	0	Uhhh all right, then. See you guys tomorrow.	[]
Stagehand	60	1	Thanks for coming on the show, kid. Maury is very excited to meet you. And this is the Green Room where you can hang out with the other guests until we call for you on set. Boy with Balls on Chin, meet Man with Foot on Head, Girl with Rapid Aging Disease, Disfigured Country Singer, and Man With No Face.	['balls']
Butters	14	0	Wow! Scooped-out face guy! Ah-ah-I've seen you on TV before.	[]
Man With No Face	6	0	Yes, this is my sixth appearance.	[]
Stagehand	8	0	I'll come back in a bit, folks.	[]
Man with Foot on Head	11	1	Hey Roger!  What the hell is with these horrible veggie platters?!	['hell']
Disfigured Country Singer	10	0	Yeah, we told you last time we want fresher vegetables.	[]
Roger	24	0	I'm sorry, this is what the studio provides. Just take a seat on the couch, kid. I'll be back in a minute.	[]
Disfigured Country Singer	19	1	...Boy with balls on his chin. Haven't seen you around. How long have you been on the circuit?	['balls']
Butters	2	0	What circuit?	[]
Man with Foot on Head	13	0	The talk-show circuit. Don't tell us this is your first one.	[]
Butters	11	0	Uh well, yeah. You've all done it more than once?	[]
Man With No Face	10	0	Oprah two times, Jenny Jones once, Sally Jessie five times.	[]
Disfigured Country Singer	6	0	You've only done Jenny once?	[]
Man with Foot on Head	18	0	Oh, ah I hate doing the Jenny Jones show. They don't even have their own hair people.	[]
Man With No Limbs	5	0	I'm doing Jenny tomorrow.	[]
Disfigured Country Singer	38	0	Yeah, you picked a good show to do first, kid, but you need to learn the ropes. There are a lot of people like you all over the country, and we all do talk shows for a living.	[]
Man with Foot on Head	17	0	We all know each other and we kinda stick together to make sure our industry is protected	[]
