character	value	profanities	line	profanityList
Liane	3	0	Oh, hello boys.	[]
Stan	16	0	Hi. Uh, the school called and said we all have to start going to class again.	[]
Liane	7	0	Oh, but I thought your teacher died.	[]
Kyle	20	1	She did, but now they're saying we have to start going back to school anyways. It's totally gay.	['gay']
Liane	17	1	Oh. Well, I'll tell Eric. He's just down in the basement playing with his dolls.	['basement']
Tweek	6	0	Cartman likes to play with dolls?	[]
Cartman	16	0	Hello, Precious. Yes, that's a good Precious.  Now it takes the lotion from the basket.	[]
Polly Prissy Pants	9	0	Oh please, mister. Please let me out of here.	[]
Cartman	14	0	It puts the lotion on its skin or else it gets the hose again.	[]
Poodle	4	0	Bark bark bark bark!	[]
Cartman	16	0	Yes, that's a good Precious. Okay, now it puts the lotion back in the basket.	[]
Polly Prissy Pants	5	0	Please, mister, let me out.	[]
Cartman	8	0	It puts the lotion back in the basket!	[]
Polly Prissy Pants	10	0	I miss my Mom, mister. I wanna see my Mommy-	[]
Cartman	7	1	Put the lotion in the fuckin' basket!	['fuckin']
Liane	1	0	Sweetie.	[]
Cartman	2	0	Yes Mom?	[]
Liane	7	0	You have to get ready for school	[]
Cartman	6	0	...No, our teacher's dead. Remember?	[]
Liane	14	0	Yes, but they said two weeks off was enough, and they want everyone back.	[]
Cartman	20	0	Two weeks isn't enough. I'm not over our teacher's tragic death. I'm still sh-shooken up.	[]
Liane	6	0	You'll get over it, honey.	[]
Cartman	4	0	But I wanna plaaayyy.	[]
Wendy	20	0	I can't believe it's been two weeks since I've seen you guys. What have you been doing?	[]
Bebe	2	0	Hey guys.	[]
Wendy	2	0	Hey Bebe.	[]
Bebe	6	0	You guys uh,  notice anything different?	[]
Wendy	7	1	Oh my God, Bebe. You got boobs.	['boobs']
Bebe	23	0	Yeah, they started coming in last week. At first I thought they were just mosquito bites, but, then they didn't go away.	[]
Mr. Mackey	45	0	M'kay kids, let's take our seats, m'kay?  I know this has been a difficult couple o'weeks for you all with the untimely death of your teacher, but it's time for us to try to move on and learn, m'kay?	[]
Cartman	31	0	Mr. Mackey, I don't think I'm over the teacher's tragic death yet. I need more time. It's just... it still hurts, you know? Can I go home?	[]
Mr. Mackey	40	0	No. Eric, what we're gonna do is learn to hide our emotions with math problems.  M'kay, so let's start with some multiplication tables over here, m'kay. First we'll do uh, four time four, m'kay?	[]
Kyle	9	0	Dude, look at Bebe.  Something seems different about her.	[]
Stan	12	0	Yeah, I noticed that too. Did she get a haircut or something?	[]
Kyle	4	0	I don't know.	[]
Clyde	15	0	Hey Token. You know, I never noticed before, but that girl Bebe is... kinda cool.	[]
Token	23	0	I was just thinking the same thing. It's like, she's a girl, but, she's someone you could hang out with.	[]
Butters	6	0	Yeah. Bebe is kinda cool, huh?	[]
Cartman	13	0	Hey Craig, is that the same shirt that that Bebe chick always wears?	[]
Craig	5	0	I don't know. Why?	[]
Cartman	10	0	It just... it just seems like a really awesome shirt.	[]
Craig	4	0	Yeah. It kinda does.	[]
Mr. Mackey	20	0	Okay, and so uh,  so who can tell me the answer to the first problem, six times eight? Uh, Bebe?	[]
Bebe	4	0	Oh, uh, forty-eight?	[]
All the boys	1	0	Whoa.	[]
Clyde	5	0	That is an awesome answer!	[]
All the boys	1	0	Yeah!	[]
Kyle	5	0	Dude! Bebe is really smart!	[]
Stan	17	0	Yeah. I never noticed that before. Maybe she's actually cool enough to hang out with us.	[]
Cartman	3	0	Yeah, may be.	[]
Wendy	13	0	...And I was like, I'm not buying those shoes for twenty dollars.	[]
Stan	3	0	Ah, hey, Bebe.	[]
Bebe	1	0	Yeah?	[]
Stan	20	0	Uh, we're gonna throw rocks at cars later on, and we thought maybe you'd like to join us.	[]
Bebe	7	0	Really?  I've never done that before.	[]
Butters	21	0	Wuuhh, it's really fun.You toss these little rocks at cars, and if the driver gets angry, you blame me.	[]
Kyle	4	0	Yeah, it's cool.	[]
Bebe	5	0	Why sure, that sounds hellafun.	[]
The boys	1	0	Hahahahahaha...	[]
Kyle	1	0	Yeah.	[]
Stan	1	0	Hellafun	[]
Cartman	2	0	Right, heh.	[]
Clyde	5	0	Wow, hellafun. That's awesome.	[]
Token	7	0	I'm gonna start saying that now.	[]
Stan	7	0	Cool.  We'll see you later, Bebe.	[]
Wendy	14	0	Stan, you've never asked me to throw rocks at cars with you guys.	[]
Stan	20	0	That's different, dude. You're like, my girlfriend. Bebe's just... I don't know. She's just cool.	[]
Kyle	5	0	Yeah. She's really cool.	[]
Clyde	8	0	It's weird how we never noticed before.	[]
Stan	30	0	So what you do, see, is wait for a car to drive by that big pine tree. Then you chuck a rock at it. It's all about the timing.	[]
Driver	3	1	You damn kids!	['damn']
Bebe	1	0	Cool.	[]
Clyde	4	0	You try it, Bebe.	[]
Bebe	1	0	Okay.	[]
Token	4	0	Here comes a sedan.	[]
Driver	3	1	You damn kids!	['damn']
The boys	1	0	Awesome!	[]
Butters	11	0	Cool!  That was the most perfect throw I've ever seen.	[]
Kyle	14	0	That was sweet, Bebe.  Now, if you just hold the rock like this, you-	[]
Clyde	13	0	Yeah.  Here, it's like if you put your thumb on this side-	[]
Kyle	4	0	I'm showing her.	[]
Clyde	14	0	Yeah, just let me show her real quick how to put the thumb and-	[]
Kyle	1	0	Hoh!	[]
Clyde	3	0	Hoh hoh hoh!	[]
Kyle	13	0	Hoh!  Anyways, you put a spin on it by holding it here and-	[]
Stan	11	0	Yeah, and then you can actually hold it like this. Now-	[]
Kyle	5	0	Hoh! Hoh hoh hoh hoh!	[]
Stan	3	0	Hoh hoh hoh!	[]
Kyle	3	0	Hah hah hah!	[]
Craig	3	0	Urh urh urh!	[]
Bebe	20	0	Uh. Listen guys, uh, It's five-thirty. I'm supposed to get home, so... I'll see you later.	[]
Stan	6	0	...Wait, what were we doing again?	[]
Kyle	6	0	We were throwing rocks at cars.	[]
The boys	2	0	Oh yeah.	[]
Cartman	1	0	Woohoo.	[]
Butters	5	0	Uh here comes an SUV.	[]
Jimbo	3	1	You damn kids!	['damn']
The boys	2	0	Hi, Bebe.	[]
Bebe	2	0	Hey everybody.	[]
Wendy	5	0	Oh, for Christ's sake!	[]
Mr. Mackey	24	0	M'kay. Kids, I asked you to write a paper to read aloud for the class. Now, who want to start?  M'kay, class.	[]
Clyde	11	0	My paper is called, Why Bebe is the coolest person, ever.	[]
Stan	7	0	Hey, that's what I wrote about!	[]
Butters	2	0	Me too!	[]
Clyde	1	0	Hoh!	[]
Stan	8	0	Hah hah, hah!  Uuuuh-okay. Go ahead, Clyde.	[]
Clyde	29	0	My friend Bebe is really smart. She tells funny jokes and knows a lot about stuff. She's good at almost everything she tries. She's awesome. The end.	[]
Mr. Mackey	14	0	M'kay, very nice, Clyde. Uh, Token, why don't you read your paper?	[]
Token	31	0	If I could be Bebe.  If I was Bebe I would have lots of friends because I would be sooo great. I would make people smile and think wherever I went.	[]
Mr. Mackey	24	0	M'kay, interesting, Token, Uh... Who would like to go next?  Uh how about someone who didn't write about how cool Bebe is?	[]
The boys	1	0	Oh.	[]
Mr. Mackey	3	0	M'kay, Bebe?	[]
Bebe	3	0	My cat Thumper.	[]
The boys	1	0	Wwooww.	[]
Bebe	14	0	Thumper is gray with a white spot. Sometimes he likes to chase his tail.	[]
Clyde	8	0	Chase his tail? That must be so funny?	[]
Bebe	14	0	Thumper is twelve years old. That's pretty old for a cat. The end.	[]
The boys	1	0	Wwooww!	[]
Cartman	24	0	God, you know what, that's so true? Because, you sometimes never really think about how old a pet is until it's gone.	[]
Craig	13	0	That's true, huh? Man, that makes me really reflect on my pet.	[]
Stan	6	0	That's such a great paper!	[]
Mr. Mackey	10	0	M'kay. Wendy, why don't we hear your paper?	[]
Wendy	4	0	The new Cold War	[]
Cartman	8	0	Oh God! Here we go again! Dork alert!	[]
Wendy	15	0	But, then the mall closes at four or five o'clock, so who knows w-	[]
Clyde	9	0	Have any of you dumb girls seen Bebe anywhere?	[]
Wendy	1	0	No!	[]
Kyle	7	0	Maybe she's in the lunch line.	[]
The boys	1	0	Yeah.	[]
Wendy	14	0	Can you believe Bebe? She thinks she's so cool all of a sudden.	[]
Millie	11	1	I can't stand her anymore! She's such a slut!	['slut']
Esther	5	1	She's a total slut!	['slut']
Red	18	0	You know what I heard? I heard that she made out with eight different boys in one minute.	[]
Millie	14	0	I heard that she lifted her shirt to the boys at the bus stop.	[]
Wendy	9	1	I heard that her asshole is this big around.	['asshole']
Bebe	2	0	Hey guys.	[]
Wendy	5	2	Oh, hey Bebe.  Slut.  Slut.	['slut', 'slut']
Millie	1	1	Slut.	['slut']
Esther	1	1	Slut.	['slut']
Millie	1	1	Slut.	['slut']
Bebe	9	0	...You guys still wanna go ice-skating after school?	[]
Wendy	28	3	Oh, no, that's okay Bebe. You might trip and then we'd be sucked into your huge gaping vagina like ants into a vacuum cleaner.  Slut.  Slut.	['vagina', 'slut', 'slut']
Millie	1	1	Slut.	['slut']
Esther	1	1	Slut.	['slut']
Red	1	1	Slut.	['slut']
Wendy	1	1	Slut.	['slut']
Millie	1	1	Slut.	['slut']
Girls	3	3	Whore. Slut. Slut.	['whore', 'slut', 'slut']
Bebe's Mom	5	0	Bebe, is something the matter?	[]
Bebe	27	2	Oh Mom, it's just... My girlfriends at school said some really mean things to me today.  They called me a slut, with a huge gaping vagina.	['slut', 'vagina']
Bebe's Mom	26	1	Oh, sweetie. You're all just growing up.  Part of being a woman is having a friend one day and calling her a slut the next.	['slut']
Bebe	28	1	But am I slutty just because I'm beginning to be friends with guys? I mean, they just like me because they think I'm smart and cool.	['slutty']
Bebe	40	0	I remember when I was a little girl the boys didn't think I was very smart at all. But then one day, they all started thinking I was really smart. I guess big smarts just run in our family.	[]
Bebe	18	0	Well if the girls don't wanna be my friend, that's fine!  Guys are way cooler, anyways.	[]
Tweek	8	0	You... guys wanted me to meet you here?	[]
Cartman	12	0	Yeah, have a seat, Tweek. We all need to have a talk	[]
Tweek	2	0	Oh God.	[]
Cartman	35	0	Alright guys, now that we're all here, I think... we need to have a difficult conversation. It's obvious that Bebe is the like the coolest, smartest, most awesome person we've ever met.	[]
"Stan, Kyle"	1	0	True.	[]
Stan	1	0	Yeah.	[]
Kyle	1	0	Yep.	[]
Cartman	31	0	And, you know, we've been trying to fill the gap for the fourth friend ever since Kenny died, God rest his soul, and it hasn't been an easy process.	[]
Kyle	1	0	Right.	[]
Stan	2	0	Uh huh.	[]
