character	value	profanities	line	profanityList
Kitty	1	0	Reowr.	[]
Cartman	11	0	No, Kitty, these are my spicy-hot Louisiana-baked Chicken Tenders!	[]
Kitty	1	0	Reowr.	[]
Cartman	2	0	No, Kitty!	[]
Kitty	1	0	Roar?	[]
Cartman	20	0	No, Kitty, you can't have these chicken tenders, because they are mine, and I keep mine to myself, oh?	[]
Announcer	12	0	Be sure to tune in tomorrow for another inexplicable episode of... Chinpokomon.	[]
Cartman	1	0	Hooray!	[]
Announcer	6	0	Hey kids!  Do you love Chinpokomon?	[]
Cartman	1	0	Yes.	[]
Announcer	8	0	Well, now you can buy your very own!	[]
Singer	14	0	I got to buy ChinpokomonI got to buy it, I got to buy it!	[]
Announcer	22	0	Now you can collect them all. Furrycat, Donkeytron, Pengin, Shoe, Lambtor. Collect them all, and you can become Royal Crown Chinpoko Master.	[]
Cartman	6	1	Royal Crown Chinpoko Master? Holy shit!	['shit']
Announcer	7	0	All the Chinpokomon are in stores now.	[]
Japanese Woman	9	0	Chinpokomon is soo-peh-rior rubbeh toy, Nuhmbah 1!	[]
Singer	8	0	I got to buy it! Chinpo-ko-mon!	[]
Cartman	2	0	Mom! Mom!	[]
Cartman	15	0	Mom! Seriously! Let's go to the toy store, Mom. Now! Must go! Toy store!	[]
Liane	3	0	Eric, calm down.	[]
Cartman	7	0	Uh seriously! Mom! Must go! Must buy!	[]
Liane	4	0	What is it, Eric?	[]
Cartman	34	0	Muh-Mom, I've only just heard. They're making Chinpokomon dolls, mom. You can collect them all. You can collect them all, Mother; quick, come on. Let's go to the toy store.	[]
Liane	9	0	I'm making you some lunch right now, Eric.	[]
Cartman	22	0	...But Mo-o-om, I have to get Chinpokomon dolls before everybody else does, 'cause then I'll be coo-oo-ool.	[]
Liane	7	0	Can't it wait till tomorrow, hon?	[]
Cartman	22	0	...But Mo-o-om, I have to get the first one, or else people won't think I'm coo-oo-ool!	[]
Liane	4	0	Alright! let's go.	[]
Cartman	1	0	Sweet.	[]
Cartman	11	0	Everybody's gonna be sooo jealous when they see my Chinpokomon.	[]
Girl	4	0	Give it to me!	[]
Boy	3	0	Give it here!	[]
Cartman	3	1	Oh, god damnit!	['damnit']
Stan	3	2	Hey, fat ass.	['fat', 'ass']
Cartman	10	2	Hey, dick-whore. I guess you saw the commercial, too.	['dick', 'whore']
Stan	7	0	Yep. I got Roostor, Lambtron, and Shoe.	[]
