character	value	profanities	line	profanityList
Announcer	41	0	And so, in her career filled with lies, backstabbing, and whoring herself for money,  she learned that the price of fame can be pleasing 65 men at once in a dark, dirty alley.  And so ends Punky Brewster, Behind The Blow.	[]
Cartman	3	0	Whoa, bummer, dude.	[]
Kyle	6	0	Okay, dude, it's 3:30.	[]
Announcer 2	8	0	It's time for the Terrance & Phillip Show!	[]
The Boys	1	0	Yay!	[]
Phillip	3	0	Excuse me, buddy.	[]
Terrance	6	1	Why, did you fart?  Oh, no!	['fart']
Stan	6	0	Oh man, this is another rerun.	[]
Cartman	8	0	Are you sure? I haven't seen it.	[]
Kyle	8	0	Yeah, fatass, this is their famous Mechanic sketch.	[]
Phillip	17	0	I'm looking for a mechanic. Can you tell me how to get to the auto garage?	[]
Terrance	22	0	Sure, buddy! All you need to do is go down to the , and that's how you  get to the auto garage!	[]
Phillip	13	1	Can you tell me how to get to the auto garage without farting?	['farting']
Terrance	13	1	Sure. You go the same way  except stick your finger up your ass.	['ass']
Phillip	15	1	No no no! I mean, could you tell me the directions again without you farting?	['farting']
Terrance	9	1	OOOH! Sure! Just stick your finger up my ass.	['ass']
Phillip	19	0	Alright, no problem, buddy.  Now, tell me: How do I get to the auto garage to see a mechanic?	[]
Terrance	10	0	You're at the auto garage. I am the mechanic.	[]
Phillip	12	0	Why the heck didn't you tell me you were the mechanic?	[]
Stan	8	1	Because I had an itch up my ass.	['ass']
Terrance	8	1	Because I had an itch up my ass.	['ass']
Terrance	6	0	Terrance & Phillip will be right back...	[]
Phillip	3	0	...after these messages.	[]
Stan	7	0	When are they gonna make new ones?	[]
Announcer 3	26	0	Hey kids, don't miss the greatest event of the year! This Thursday night at the Denver Coliseum, see Terrance and Phillip LIVE! And in person!	[]
Stan	3	0	What's this?	[]
Announcer 3	15	0	One night and one night only, see all your favorite Terrance and Phillip bits live!	[]
Kyle	3	0	Oh my God!	[]
Cartman	7	0	You guys! Hey you guys! You guys!	[]
Stan	3	0	Enough! I know!	[]
Announcer	6	0	To order tickets, call TicketSlave NOW!!	[]
Kyle	8	0	Write the number down! Write the number down!!	[]
Stan	5	0	Dude! Did you get 'em?	[]
Kyle	19	0	I got 'em! Four tickets, 68th row, to Terrance and Phillip! I waited in line since 3 this morning!	[]
Cartman	4	0	Awesome! Give me mine!	[]
Butters	11	0	Wow, yuh-you guys ore gonna see Terrance and Phillip Live?	[]
Stan	3	0	Yep. Tomorrow night.	[]
Ms. Choksondik	40	0	Alright, children, let's settle down. As you know, this coming Friday is Earth Day.  and I'm pleased to announce that the national Earth Day organization has chosen South Park as its location for the Earth Day Brainwashing Festival.	[]
Class	1	0	Oohh.	[]
Ms. Choksondik	16	0	The heads of the Earth Day Brainwashing organization are here to tell you all about it.	[]
Older man	21	0	Hello children, I know you're all very excited about having the Earth Day Brainwashing Festival put on in your town.	[]
Younger man	10	0	You care very much about the earth, don't you?	[]
Class	1	0	Yes.	[]
Older man	35	0	Good, because it's up to all of you to get lots of people to come.and make it look great. The festival is on Friday, so we'll start getting it ready tomorrow night.	[]
Kyle	1	0	What??	[]
Younger man	6	0	We've all gotta pitch in.	[]
Stan	14	0	Ah, I'm sorry, but the four of us can't help tomorrow night.	[]
"Cartman, Kyle, Kenny"	1	0	Yeah.	[]
Older man	2	0	You... what??	[]
Kyle	21	0	Well we got tickets to see Terrance and Phillip Live in Denver tomorrow night. We paid forty bucks apiece for them.	[]
Older man	10	0	And Terrance and Phillip are more important than Mother Earth?	[]
Cartman	3	0	Well yeah, dude.	[]
Older man	26	0	You don't care about Terrance and Phillip.  Nothing matters more than saving the planet from Republicans.  You don't need to see Terrance and Phillip.	[]
Stan	6	0	No, dude, we really, really do.	[]
Older man	4	0	Their will is strong.	[]
Ms. Choksondik	12	0	I'm sorry, boys, but nothing's more important than Earth Day.	[]
Kyle	8	0	Uhuh, but that's why we're going.	[]
Stan	1	0	Huh?	[]
Kyle	35	0	See, w-we're the official presidents of the Terrance and Phillip Fan Club. A- and... we're... going to see them tomorrow 'cause we can get them to perform at the Earth Day festival.	[]
Younger man	25	0	You can get Terrance and Phillip to perform?  That would be great. Terrance and Phillip would draw huge ratings from children all over the country.	[]
Older man	19	0	Very well, kids; we'll work on getting the event ready here, and you go get Terrance and Phillip.	[]
The Boys	2	0	All right!	[]
Older man	27	0	But I warn you: You'd better not promise things to Earth Day people that you can't deliver. Earth Day people can be... eheheh very unforgiving.	[]
Kyle	7	0	Heheh, heh, no problem, heh. No problem!	[]
Announcer	9	0	Ladies and gentlemen!  Put your hands together for... Terrance!	[]
Terrance	3	0	Hellooo, Den-ver!	[]
Kyle	6	1	Wow, dude, Terrance got really fat.	['fat']
Stan	4	0	Yeah, he looks terrible.	[]
Terrance	33	1	How are we all feeling tonight? Pretty good? Uh oh.  Hey, do you all remember this one? Doctor, doctor. I think I cracked my ass. Reallih? Let me take a look. Look closer.	['ass']
Stan	1	0	Uuuuhh.	[]
Cartman	7	1	Where the hell is Phillip?! Phil-lip!	['hell']
"Cartman, Kyle"	2	0	Phil-lip!	[]
Audience	8	0	Phil-lip! Phil-lip! Phil-lip! Phil-lip!	[]
Terrance	9	0	And now, for some classic Terrance and Phillip comedy!	[]
Phillip Stand-in	2	0	Hello Terrance.	[]
Terrance	2	0	Hello Phillip.	[]
Stan	5	0	Phillip? That's not Phillip.	[]
Terrance	8	0	Say, Phillip, I have a question for you.	[]
Phillip Stand-in	3	1	Ho-okay, shoot.	['ho']
Kyle	12	1	Dude, what the hell is going on?! Why did they replace Phillip?	['hell']
Cartman	7	0	I think this new guy's funny.	[]
Terrance	16	0	And now here's a classic Terrance and Phillip sketch that I wrote back in '62.	[]
Phillip Stand-in	8	1	Excuse me, sir. Do you know Who farted?	['farted']
Terrance	3	0	He sure did.	[]
Phillip Stand-in	6	0	What's the person's name?	[]
Terrance	1	0	Who.	[]
Phillip Stand-in	4	1	The guy that farted!	['farted']
Terrance	1	0	Who!	[]
Phillip Stand-in	5	0	The person that passed gas!	[]
Terrance	3	0	Who passed gas!	[]
Phillip Stand-in	6	0	Now, why are you asking me?	[]
Terrance	6	0	That's the man's name?	[]
Phillip Stand-in	5	0	That's Who's name?	[]
Terrance	1	0	Yes!	[]
Phillip Stand-in	20	0	Something very terrible has happened in the world of Terrance and Phillip, and we've got to find out what.	[]
Phillip Stand-in	18	1	Look, buddy, all I'm trying to find out is What's the guy's name that farted?	['farted']
Terrance	8	0	Right, the guy that drank his own urine.	[]
Phillip Stand-in	1	0	Who?	[]
Stan	13	0	Come on, guys, we're getting to the bottom of this.  'Scuse us.	[]
Bouncer	7	0	Where do you think you're going?	[]
Kyle	6	0	We have to talk to Terrance.	[]
Bouncer	2	0	Hyeah, right.	[]
Stan	15	0	It's okay. We're the official presidents of the Terrance and Phillip fan club.	[]
Bouncer	14	0	Then get in the Official Presidents of the Terrance and Phillip Fan Club line.	[]
Cartman	3	1	Aw, dude, gay!	['gay']
Stan	12	0	You don't understand! We saved Terrance and Phillip's lives once.	[]
Bouncer	18	0	You and about a thousand other people at one time or another. Now, get out of my face!	[]
Cartman	1	0	Racist!	[]
Stan	3	0	Man, this sucks!	[]
Boy in glasses	6	0	Are you guys official presidents, too?	[]
Cartman	6	0	Don't talk to us, kid.	[]
Kyle	9	0	Hey! Look at that line!  It's way shorter.	[]
Stan	11	1	I don't think we're female groupies or random sluts.	['sluts']
Cartman	5	1	Kenny's a random slut.	['slut']
Kyle	11	0	Well, maybe we can sneak in over there. Come on.  Sshh.	[]
Terrance	4	0	Mmm. Mmm, yummy.  Mmm.	[]
Groupie	13	0	It was so great meeting you. I feel like we really shared something.	[]
Terrance	5	0	We sure did, baby.  Next?	[]
Obese Woman	8	0	Hello Terrance. I'm such a huuuge fan.	[]
Terrance	6	0	You're a huge fan alright!	[]
Obese Woman	8	0	Can I just have you sign my breasts?	[]
Terrance	7	0	But what do I get in return?	[]
Obese Woman	3	0	Whatever you want.	[]
Terrance	7	0	Oh yeah.  Oh, that's good, baby.	[]
