character	value	profanities	line	profanityList
Cartman	35	0	Alright y'all, keep your eyes peeled and your guns ready.  There's a heap of Mexicans out there who want nothin' more than to sneak past our border, and we've gotta stop them!	[]
Liane	7	0	Eric, you wanna say hi to Grandpa?	[]
Cartman	32	0	Not now, Mom! We're playing Texans versus Mexicans! Gah!  All right patrol, you all know the drill. Not one Mexican is to get past this border! Not a single one! Yeehaw!	[]
The other four	1	0	Yeehaw!	[]
Butters	27	0	Fellow Meheecans! This time, we're gonan try rushin' the Texans from the left side! Do not give up home, for I am Mantequilla! Viva la Meheeco!	[]
Stan	14	0	Uh, Butters, I think we're gonna go back to Kyle being team leader.	[]
Butters	8	0	Oh what, I'm not a good Meheecan?	[]
Stan	14	0	You're a great Meheecan, Butters, but maybe just not a leader of Meheeco.	[]
Kyle	24	0	Look guys, all we need to do is split up and apply some good diversion tactics. We'll use the Texans' emotions against them.	[]
Cartman	9	0	Scanning for Mexicans.  Oh!  We've got a Mexican!	[]
Kyle	9	0	Hey Texans! Let me through; we want a treaty!	[]
Cartman	22	0	He's trying a simple diversion tactic, thinks we're stupid.  Haha! You're gonna have to do better than that, Mexican!	[]
Kyle	6	0	Better than being a fatass Texan!	[]
Cartman	12	1	Ey! Just because I'm Texan doesn't mean I'm fat!	['fat']
Kyle	13	1	No, you're fat to begin with, chubby! Now you're Texan too!	['fat']
Cartman	30	4	Oh yeah?! Oh yeah?! Well you're a fuckin' Jew Kyle! And now you're a Mexican Jew! You dirty, no good... Mexijew!  Let's just see you try and-!	['fuckin', 'jew', 'jew', 'mexijew']
Stan	1	0	Base!	[]
Cartman	12	1	Clyde?!  The fuck are you doin'?! You just let a Mexican through!	['fuck']
Clyde	7	0	I was enthralled with the dialog exchange.	[]
Cartman	30	1	Ugh yeah?! Well you all need to stay focused, Goddamnit!  If you let yourselves get distracted for even one minute, we're gonna be overrun with these jobless, no good-!	['goddamnit']
Token	1	0	Base!	[]
Cartman	9	0	Dude!!  How did he get past the fence, Craig?!	[]
Craig	10	0	I didn't hear him coming with all your screaming.	[]
Cartman	9	2	Nobody's fuckin' screaming, Craig! Wake the fuck up!	['fuckin', 'fuck']
Jimmy	3	0	Eh, b-base.	[]
Cartman	2	0	Oh God!	[]
Stan	15	0	So, so then, so then the pope says, Maybe you should go check the toilet.	[]
Craig	12	0	Hey. Hey, I got one.  Why do girls wear makeup and perfume?	[]
Token	1	0	Why?	[]
Craig	7	0	'Cause they're ugly and they stink.	[]
Stan	8	0	Cartman, stop pouting that you lost the game.	[]
Cartman	11	0	I'm not pouting! I just heard all these jokes before!	[]
Kyle	17	1	So then don't have a slumber party if you're gonna be an asshole all night!	['asshole']
Cartman	7	1	At least I have an asshole, Kyle!	['asshole']
Butters	57	0	Boy, I've really done it this time. I have one simple direction: Go that way. How did I end up getting lost? My amigos were right: I am a lousy Meheecan. They're all living the good life while I'm, while I'm stuck out here in Meheeco. I am... The Last of the Meheecans.	[]
