character	value	profanities	line	profanityList
Kyle	3	0	Stop it, Cartman!	[]
Cartman	3	0	Pfaha, so funny.	[]
Kyle	10	1	Goddammit Cartman, stop throwin' those stupid poppy-things at me!	['goddammit']
Roger	17	0	Come on and take a look, folks. We've got a lot of knives for sale here.	[]
Stan	11	0	Oh my God, look!  Martial arts weapons from the Far East.	[]
Kyle	2	0	Wow, cool.	[]
Stan	14	0	Dude! We should each buy a weapon, and then we'll be like ninjas.	[]
Cartman	10	1	Yeah. We won't have to take crap from anybody.	['crap']
Kyle	9	0	Our parents won't let us have weapons, dude.	[]
Cartman	6	1	Who's gonna tell them, dumbass?!	['dumbass']
Stan	30	0	Yeah, dude, our parents are gonna be at the stupid fair all day long. They'll never know what we bought.  I'll get the tonfas.  Those are so sweet.	[]
Cartman	24	0	I'm gonna get those killer sai.  Look Kenny! There's something even you can afford! A ninja shuriken  for a dollar ninety nine.	[]
Kenny	2	0	(Shuriken. Awesome!)	[]
Roger	5	0	Can I help you boys?	[]
Stan	11	0	Yeah. We wanna get one of each of these ninja weapons.	[]
Roger	26	0	Okay, uh, you need to have your parents here when you buy them, though. I, I can't sell to anyone under eighteen without parents' permission.	[]
Cartman	4	0	Parents? Parents?!  Oh God!	[]
Roger	6	0	Wha- wha- what's the matter?	[]
Stan	15	0	We, we're brothers, see, and our parents... died in a car accident last year.	[]
Cartman	12	0	Why?!  Why?! Why did you have to take them both?! Why?!  Why?!	[]
Kyle	14	0	Why do people have to keep reminding us of what we don't have?!	[]
Roger	24	0	It's all right, it's all right boys. Don't cry, I'll... I'll just... go pack these up for you, okay?	[]
Stan	10	1	Goddamn, that's like the twelfth time that's worked.	['goddamn']
Stan	2	0	Kiya! Kiya!	[]
Kyle	2	0	Kaii yo!	[]
Cartman	9	0	Giya! Shut up, hippies! I'll kill you!  Iya!	[]
Stan	23	0	With my tonfa of Takanawa, I become the great and powerful ninja Shadowhachi, born to fight evil and people I don't like.	[]
Kyle	19	0	Yeah. And my powerful nunchakus make me into Bunroku , a deadly but compassionate ninja who protects those in trouble.	[]
Stan	6	0	What's your ninja name, Kenny?	[]
Kenny	1	0	(unintelligible)	[]
Cartman	19	0	Yes. And I... am Bulrog. Tough brute ninja who has dedicated his life to eradicating the world of hippies	[]
Stan	9	0	All right, ninjas! Let's go protect the world!	[]
Cartman	2	1	Kick ass!	['ass']
Cartman	25	0	Hey, you guys, you know what we should do? We should go show our weapons to Craig and those guys. They'll be so jealous.	[]
Kenny	5	0	(Yeah, that'd be awesome!)	[]
Kyle	20	0	No dude, we can't go around showing our weapons to people. Our parents'll find out we have them.	[]
Cartman	17	1	Ech! You see, guys? This is why Jews can't be ninjas! They've got no spine!	['jews']
Kyle	8	1	You don't know anything about Jews, fatass!	['jews']
Cartman	36	0	Oh yeah?! My mom took me to see Mel Gibson's movie, The Passion, and Mel Gibson says you are sneaks and you are liars. And if the Road Warrior says it, it must be true.	[]
Stan	21	0	Don't worry, Kyle. Craig's not gonna tell on us. Come, ninjas, let's go.  All right, this is it.	[]
Cartman	8	0	Yes. The residence of the one called... Craig.	[]
Kyle	8	0	I still say this is a bad idea.	[]
Stan	4	0	Ninja positions!  Hello, Craig!	[]
Cartman	4	0	Look what we got.	[]
Craig	5	0	Where'd you get those?	[]
Stan	14	0	We can't tell you where we got 'em! It's secret ninja stuff.	[]
Cartman	21	0	Ooo, is that jealousy I see in your eyes, Craig? Mmm, yes, drown me in the sweet water of your envy.	[]
Craig	7	0	Uh-uh, they're not that cool.	[]
Stan	15	0	Hyeah, they're not that cool. These are real authentic weapons from the Far East.	[]
Kyle	8	0	But don't tell anybody we have them.	[]
Cartman	1	0	Ugh.	[]
Token	6	0	Whoa! Where'd you get those?!	[]
Clyde	3	0	Let me see.	[]
Stan	16	0	Uh, we'd love to hang out guys, but we have important secret work to do.	[]
Cartman	15	0	Yes. The life of a ninja is complex and full of peril.  Come on, ninjas!	[]
All	1	1	Ho!	['ho']
Cartman	14	0	Aw man, did you see the look on Craig's face?! That was awesome!	[]
Stan	11	0	Dude, we're like the coolest kids in the whole state!	[]
Butters	5	0	Hey fellas. What's happenin'?	[]
Cartman	5	0	We're playing Ninjas, Butters.	[]
Butters	8	0	Wowee! Hey, can I play, ninjas with you?	[]
Cartman	24	0	No, Butters. We are a very select elite fighting team sent to protect the world from evil, and you can't play with us.	[]
Stan	21	0	Yeah, Butters. You wouldn't make a very good ninja. Come on, guys.  We have a lot of work to do.	[]
Cartman	9	0	Yes, and no time to do it. No time...	[]
Butters	26	0	I think I'd make a really good ninja.  Jeez, those guys never let me play with them. Uh, they just shun me all the time.	[]
Butters	12	0	I'm a lost soul. A dark lonely shadow of a person-	[]
Linda	2	0	Hi Butters.	[]
Butters	80	0	Hi Mom.  -a castaway, forced to live his life out in solitude.  And it's because of times like these I was forced to a life of evil.  Society cast me out, and so I vowed to make them all pay! And pay they did! Nobody knows that beneath this sweet eight-year-old little boy lies the most evil, the most destructive super-villain of all time!  Professor Chaos!  Let's see how you like dealing with me, ninjas!	[]
Linda	9	0	Ooo, Butters, are you going out to play again?	[]
Butters	11	0	Yeah Mom, I'm just goin' outside for a little while.	[]
Linda	26	0	Well, could you be a sweetie and take that pie over there to the Thomsons. I made it to thank them for babysitting you last week.	[]
Butters	6	0	Well, o- okay Mom.  Bah! Gah!	[]
Stan	24	0	Hm, this doesn't seem to be the right way. My ninja sense is telling me we might be heading in the wrong direction.	[]
Kyle	23	0	Okay, hang on guys. I'll use my special power to see into the future and find out where we should head next.	[]
Cartman	24	0	Hold on you guys. I actually have another power. I can see into the future too, but better than Kyle. Let me try it.	[]
Kyle	11	1	God dammit, Cartman! You can't keep making up new powers!	['dammit']
Stan	13	0	Yeah dude, that's like the fifth power you've come up with!	[]
Cartman	11	0	I am Bulrog and I have lots and lots of powers.	[]
Kyle	16	1	No asshole! From now on you only get to have one power! So what is it?!	['asshole']
Cartman	11	0	I have the power to have all the powers I want.	[]
Kyle	5	0	That doesn't count, fatass!	[]
