character	value	profanities	line	profanityList
Liane	11	0	Now you be careful, Eric. The woods can be very dangerous.	[]
Cartman	2	0	Okay, Mom.	[]
Kyle	5	0	Ready to go hunting, Cartman?	[]
Stan	14	0	Yeah, my Uncle Jimbo says we gotta get up there early. Right, Uncle Jimbo?	[]
Jimbo	13	0	That's right, Stanley. Animals are much easier to shoot in the morning.	[]
Liane	11	0	Here hon, I packed you some cheesy poofs and happy tarts.	[]
Jimbo	23	0	Don't worry Mrs. Cartman, we'll take good care of him. I brought my old war buddy Ned to keep things safe.	[]
Ned	7	0	Hello, Mrs. Cartman. How are you today?	[]
Liane	21	2	Be sure to use lots of bug spray, and if you have to poo-poo, don't wipe with poison ivy.	['poo', 'poo']
Cartman	5	0	Dude, that's sick mom.	[]
Liane	19	0	And I know it can get scary up in those woods, but just remember, mommy's not far away.	[]
Cartman	2	0	Drive, Drive!	[]
Liane	6	0	You give your mommy a kissy.	[]
Cartman	6	1	Drive the car damn-it, drive!	['damn']
Kyle	9	0	Don't get scared up in the mountains Cartman.	[]
Cartman	8	0	Shut up, I'm not scared of nothing.	[]
Stan	10	0	Maybe your mom can give me a kiss too, Cartman.	[]
Kenny	6	1	(Maybe she'll suck my dick)	['dick']
Jimbo	5	1	Oh, ho, that's disgusting.	['ho']
Cartman	8	1	You piece of crap, I'll kill you!	['crap']
Jimbo	11	0	That's the spirit boys, let's get that testosterone flowin'.	[]
Cartman	1	0	Eeeh!	[]
Jimbo	60	0	Now boys, boys, ah-I need to get serious for a minute. I want you to understand a few basic rules of hunting, since this is your first time. First, don't ever walk with your gun unless the safety's on. Second, don't shoot anything that looks human, and third, never spill your beer in the bullet chamber.	[]
Stan	8	0	Uh, Uncle Jimbo, we don't drink beer.	[]
Jimbo	2	0	You what?!?	[]
Ned	16	0	Moh Yeah, that's right, I don't think eight year old kids drink beer, mmm.	[]
Kyle	4	0	I like chocolate milk.	[]
Jimbo	36	0	Well, we'll be doing plenty of drinking on this trip; After all, hunting sober is like ... fishing ... sober. It sure will be nice to get out of the city for a while, away from civilization.	[]
