character	value	profanities	line	profanityList
Stan	16	0	Dude, what are we gonna do for New Year's Eve? It has to be awesome.	[]
Kyle	13	0	I know. It's probably gonna be the biggest night of our lives!	[]
Cartman	6	0	You guys! You guys!  Guess what?	[]
Kyle	2	0	What, fatass?!	[]
Cartman	10	0	I've become a man! I started puberty, you guys!	[]
Kenny	1	0	(...What?)	[]
Stan	4	0	No you didn't!	[]
Cartman	4	0	Yes! I really did.	[]
Stan	4	0	How do you know?	[]
Cartman	7	0	Well, because yesterday I got my period.	[]
Kyle	4	0	You got your what?	[]
Cartman	37	1	My period, you guys. You see, there comes a time in every child's life when they grow up and nature takes its course by having you bleed out your ass for a few days every month.	['ass']
Stan	15	0	You're making that up!  Miss Aliton, what's it mean to get a period?	[]
Miss Aliton	12	0	Well boys, ah-I don't think I can tell you. Ah-	[]
Stan	4	0	Please, it's important.	[]
Miss Aliton	13	0	Well, it's when puberty hits and you bleed, you know, down there.	[]
Kyle	6	1	Holy shit, dude! Cartman's right!	['shit']
Cartman	53	0	Well guys, I'm afraid I won't be able to hang out with you on New Year's Eve. I have to hang out with the older crowd because now, I'm ma-ture.  I got my period, and you guys didn't. I got my period, and you guys didn't.	[]
Stan	8	0	Dude, Cartman can't hit puberty before us.	[]
Kyle	21	1	Well, maybe we'll get ours soon, too. I'm gonna go and see if I'm bleeding out my ass.	['ass']
Kenny	2	0	(Me too.)	[]
Anchorman	109	0	In local news, a stomach virus is going around that is causing bleeding of the colon in some small children. Doctors are telling parents that the virus is nothing to worry about and that the infections can be dealt with simple antibiotics.  Well, it's just four days until New Year's Eve, 1999. The new millennium is almost upon us, and all over the world people have started to celebrate by dancing, singing, and killing one another.  But probably the biggest event of the millennium is one happening in South Park, Colorado, where people have gathered for a chance to see Jesus Christ. Craig Netzel is standing by.	[]
Netzel	85	0	Thanks, Tom. It is indeed four days until the new millennium, and hundreds if not thousands of people have come from all over the world seeking Jesus, here at his house in South Park.  Everyone is giddy with anticipation for Jesus to come out, because as we all know, if Jesus comes out of his house and is not scared by his shadow, it means the next thousand years will be full of peace and love.  Oh, it looks like Jesus might be coming out!	[]
Woman	10	0	Oh look, Tommy. There he is. Can you see him?	[]
Boy	4	0	He's neat, Mommy.	[]
Netzel	28	0	Everyone is quiet here, Tom. Looks like the little fellow's a bit nervous.  But he has taken another step out, Tom! This is great new for us!	[]
Jesus	14	0	Uh-mmm, um what are you people doing?  Can I help you with something?	[]
Netzel	6	0	...Well, it's... the millennium, Jesus.	[]
Jesus	2	0	Uuh-huh?	[]
Netzel	5	0	Well, it's The Millennium.	[]
Man 1	1	0	Yeah.	[]
Man 2	1	0	Yeah.	[]
Man 3	1	0	Yeah.	[]
Cameraman	1	0	Right.	[]
Jesus	6	0	So, what happens at the millennium?	[]
Netzel	4	0	...I don't know.	[]
Jimbo	4	0	We thought you did.	[]
Man 4	1	0	Yeah!	[]
Man 5	4	0	Yeah, you're Jesus.	[]
Man 6	1	0	Hey!	[]
Man 5	6	0	You're the one in control.	[]
Jesus	11	0	Oh. Well. Yea. Believe in me and ye shall find peace.	[]
Mr. Garrison	27	1	Yeah yeah yeah, we've heard that crap for about 2000 years now! We wanna hear somethin' new! It's the year 2000, for Christ's sake!	['crap']
Crowd	1	0	Yeah!	[]
Jesus	5	0	Well, what do ya want?	[]
Fr. Maxi	5	0	We want to see God!	[]
Randy	5	0	Yeah, with our own eyes.	[]
