character	value	profanities	line	profanityList
News Anchor	31	0	And in other news, another school shooting has taken place, this time in Idaho. As these kinds of shooting increase, one thing becomes clear: Your children are not safe at school.	[]
Tweek	6	0	Oh God!  Change it! Change it!	[]
News Anchor	25	0	This was the second time a terrorist threat has been made on a theme park, leaving everyone to realize that children are not safe outside.	[]
Tweek	4	0	Agh! God, change it!!	[]
News Anchor	29	0	And it seems there's a new danger to look out for: children who are taken by strangers. The bottom line: children are not safe... in their own homes!	[]
Tweek	1	0	Aaaah!!	[]
Tweek's Mom	1	0	Tweek.	[]
Tweek	1	0	Gahahghah	[]
Tweek's Mom	13	0	Tweak? Come to the kitchen, sweetie. We need to see you real quick.	[]
Tweek	7	0	Oh God. They're gonna get me.	[]
Richard	30	0	Sit down and have some coffee, son.  Tweek, there's starting to be a lot of reports in the news about kids being abducted, and we thought we should talk.	[]
Tweek	5	0	I s-I saw! Uuuh!	[]
Tweek's Mom	14	0	You know never to talk to strangers, right Tweek? You can't trust anybody.	[]
Tweek	3	0	Oh God! Huh!	[]
Richard	39	0	Now, we don't want to alarm you, son, but we've installed new locks on your bedroom windows and door. Important for you to know never to unlock them at night for anyone except your mother and I.	[]
Tweek	3	0	Oh Jesus! Huh!	[]
Tweek's Mom	11	0	It's just a precaution, sweetie. Probably nothing will ever happen.	[]
Tweek	22	0	No, ...NO! They're gonna get me!  GAAAH! Huh, huh, huh-oh, oh God.  Uh, just a dream.  OH MY GOD!!  GAAAH!!	[]
Voice	19	0	Tweek! This is Officer Daniels! Now, try and stay calm, but we believe an abductor is in your room!	[]
Tweek	5	0	...Inside my room? Oh God!	[]
Voice	28	0	Give it up, buddy! We've got ya surrounded! Okay, Tweek, I want you to very calmly but quickly walk to the door and come out to us!	[]
Tweek	11	0	Oh my God!  Oh! Oh! Jesus, see me through this.  AAAHH!	[]
Voice	5	0	Bang!  You're dead, Tweek.	[]
Tweek	1	0	What?	[]
Richard	22	0	You failed the test, son. Didn't I tell you not to open the door for anybody except your mother and I?	[]
Tweek	4	0	Oh God! Oh Jesus!	[]
Tweek's Mom	15	0	What if that had been a child abductor pretending to be a police officer, Tweek?	[]
Richard	37	0	He would have sprayed your brains all over the floor and then taken your body off to the woods.  You've got to be on your toes, Tweek. Alright, now go to bed and get some rest.	[]
Tweek's Mom	2	0	'Night, pumpkin.	[]
Stan	8	1	I hope this movie doesn't suck ass.	['ass']
Kyle	2	0	It will.	[]
Cartman	2	0	One please.	[]
Tweek	9	0	Wait, that's not the usual ticket-taker guy!	[]
Kyle	1	0	So?	[]
Tweek	6	0	So? I don't know him!	[]
Cartman	2	0	Dude, relax.	[]
Tweek	10	0	You relax! What if he wants to kill me?! AAAAAAAA!!	[]
Cartman	10	1	Gah, what the hell do his parents do to him?	['hell']
Driver	9	0	'Scuse me, is this the right road to Breckenridge.	[]
Tweek	2	0	AAH! Uh...	[]
Driver	11	0	Please, I just need to know if this is South Park?	[]
Tweek	4	0	Get away from meee!	[]
Elderly Lady	7	0	Could you help me across the street?	[]
Tweek	7	0	I don't know you!  Ah, AAAH!	[]
Man in Wheelchair	37	0	Oh, hey, kid!  Oh, thank God you happened by. My- my chair ran out of juice right on these train tracks. If you hadn't had shown up, well... Well, anyway, could you give me a push?	[]
Tweek	2	0	Huh uh!	[]
Man in Wheelchair	37	0	No, no, you don't understand. I'm, I'm paralyzed from the neck down. I push the chair with this device in front of my mouth, but it's it's not working, so you see-	[]
Tweek	8	0	I'm not supposed to talk to you!	[]
Man in Wheelchair	12	0	Please, this, this isn't funny, kid. You have to help me.	[]
Tweek	13	0	But it could be a trick!  Ugh. That's a pretty good trick.	[]
Tweek	1	0	AaaaAAAHH!	[]
Man	16	0	Relax, Tweek. I am not here to hurt you. I am the Ghost of Human Kindness.	[]
Tweek	5	0	The Ghost of Human Kindness?	[]
The Ghost of Human Kindness	9	0	You have never seen the likes of me before.	[]
Tweek	4	0	What do you want?	[]
The Ghost of Human Kindness	14	0	You have lost faith in humanity, lad. Something I cannot bear to see happen.	[]
Tweek	19	0	Huh-uh, how can I help it? It seems that everywhere I turn, someone is out to get me.	[]
The Ghost of Human Kindness	26	0	That is the world of the news reports. It is the world that adults preoccupy themselves with, but it is not the world as it is.	[]
Tweek	3	0	It isn't?	[]
The Ghost of Human Kindness	45	0	Look here, Tweek. This woman is on her way to the retirement home.  She doesn't get paid; she volunteers her time to talk with lonely elderly people who want nothing more than a friend.  But do you hear about her on the news? No.	[]
The Ghost of Human Kindness	29	0	Now gaze upon this humble house, Tweek. Inside there are two people who have adopted needy children.  They were strangers to those kids once. Now they are loving parents	[]
The Ghost of Human Kindness	33	0	Now, look here, boy.  A car has broken down with a flat tire, and two complete strangers have stopped to help.  Will their kindness be reported on the news tomorrow? I think not.	[]
The Ghost of Human Kindness	6	0	Are you starting to understand, boy?	[]
Tweek	30	0	I think so. You mean that, even though all the news is about murderers and abductors, those kind of people... only make up a very small part of the world.	[]
The Ghost of Human Kindness	15	0	That's right, lad. So do you think you can learn to trust people now?	[]
Tweek	3	0	I'll... try.	[]
The Ghost of Human Kindness	19	0	Good. Then why don't you get into the back of my van, and I'll drive you home.	[]
Tweek	2	0	Your van?	[]
Officer 1	5	0	Alright Johnson, give it up!	[]
The Ghost of Human Kindness	9	4	Damn! Damn! Damn! Damn!  Oh, I was so close!	['damn', 'damn', 'damn', 'damn']
Tweek	6	1	What the hell is going on?	['hell']
Tweek's Mom	5	0	Tweek, Tweek, are you okay?	[]
Richard	5	0	Did he hurt you, son?	[]
Tweek	1	0	No	[]
Detective	30	0	Then we aren't too late. His name is Frederick Johnson. He's been abducting children by dressing up like the Ghost of Human Kindness for over a year now.	[]
The Ghost of Human Kindness	17	0	And I would have gotten away with it again if it weren't for you meddling policemen!	[]
Liane	4	0	What's going on?	[]
Sharon	10	0	A stranger was caught trying to abduct the Tweak boy.	[]
Sheila	5	0	An abductor in our town?	[]
Tom	8	0	Oh my God, what are we gonna do?	[]
Townsfolk	8	0	Rabble rabble rabble rabble rabble rabble rabble rabble...	[]
Mayor McDaniels	4	0	People, people, calm down.	[]
Randy	21	0	Well what are we gonna do, Mayor?! We have to stop these abductors from being able to get into our town!	[]
Townsfolk	8	0	Rabble rabble rabble rabble rabble rabble rabble rabble...	[]
Mayor McDaniels	15	0	Yes, but standing out here yelling Rabble rabble rabble isn't going to help anything.	[]
Jimbo	10	0	Well we don't know what else to do, Mayor!	[]
Townsfolk	12	0	Rabble rabble rabble rabble rabble rabble rabble rabble rabble rabble rabble rabble.	[]
Mayor McDaniels	9	0	People, what do you think we need to do?	[]
Gerald	16	0	Uh, well, we need to find a way to close our town off from unwanted strangers!	[]
Sheila	9	0	Yes, we need a barrier to protect our kids.	[]
Townsfolk	6	0	Rabble rabble rabble rabble rabble rabble...	[]
Randy	27	0	Wait, that's it. A wall. We could build a huge city wall all around South Park so that we have complete control over who comes in.	[]
Richard	9	0	That's... not a bad idea, a city wall.	[]
Sheila	8	0	But who can we get to build it?	[]
Mayor McDaniels	16	0	...And so, we want you to design and build a great wall, all around the city.	[]
City Wok Owner	11	0	I don' build wall. I just own un' operate City Wok.	[]
Gerald	24	0	We just think that you're the best person to put up a wall. We're sure you've got it in your blood.	[]
City Wok Owner	61	1	Oh, I get it. Just because I Chinese, you think I build wall. That i' bullshit! I'm not stereotype, okay?! Just because I'm Chinese doesn't mean I go around building wall! I'm just a normal person like all o'you! I eat ahrice and drive ahreally slow, just like the rest o'you! I'm not stereotype!	['bullshit']
Sharon	5	0	Please, Mr. Tuong Lu Kim.	[]
Randy	23	0	Your ancestors put up a great wall that kept Mongolians out for thousands of years. We know you can do it for us.	[]
Tuong	52	5	Hey. Hey hey!  Hey, what the hell you doing?!  Mongorians? What the hell Mongorians doing here?  Ey, fuck you, Mongorians! Tryin' break down my wall!  Get out of here, fuckin' Mongorians!  God-damnit, how come every time us Chinese put up a wall, stupid Mongorians have to come and knock it down?	['hell', 'hell', 'fuck', 'fuckin', 'damnit']
Randy	12	0	Stan, our abduction problems are over. We got the new Child Tracker.	[]
Stan	2	0	Child Tracker?	[]
Sharon	16	0	It's a little electrical device that can tell us where you are anywhere on Earth.	[]
Randy	16	0	If anybody takes you, we'll be able to locate your exact location within two meters.	[]
Randy	7	0	There, I think that's got it.	[]
Stan	9	0	...Dude, no way! I'm not wearing Child Tracker!	[]
Randy	9	0	You can barely even tell you have one on.	[]
Stan	15	0	I'm not going to school like this! What will all the other guys say?!	[]
Sharon	6	0	I wouldn't worry about that.	[]
Cartman	6	0	So weak. So weak, dude. Man.	[]
Kyle	17	0	Why did you go and have to be abducted, Tweek? Now all our parents are freaking out!	[]
Tweek	5	0	I didn't mean to.	[]
Tuong	80	9	Okay. Finary.  Oh no.  It's those God-damned Mongorians again! Stop! Stop right there, Mongorians!  God-damnit, stop!  Stop breaking down my city wall you stupid Mongoriaaans!  Ay, you sons of bitches, you-  What the hell?  Oh, shit!  OH, GOD-DAMNED MONGORIANS!!  I'm gonna get you, fuckin' Mongorians! Don't break down my city wall!  Oh, God-damnit!  That's the last time you're gonna break down my city wall! You hear me, Mongorians?!  God-damned Mongorians.	['damned', 'damnit', 'bitches', 'hell', 'shit', 'damned', 'fuckin', 'damnit', 'damned']
Richard	15	1	Alright, Cows, We're gonna go out there and we're gonna give 'em hell!	['hell']
Kyle	7	0	But, wait. Where's the other team?	[]
Randy	5	0	There is no other team.	[]
Stan	1	0	Huh?	[]
Richard	30	0	Well, we've... put a wall around the city to keep outsiders out. You don't think we want a bunch of strangers coming in to play ball, do you?	[]
Stan	14	0	But if there is no other team, then it won't be any fun.	[]
Randy	10	0	Don't worry, it'll still be fun for us.	[]
Townsfolk	8	0	Go Cows! Go Cows! Go Cows! Go Cows!	[]
Jimbo	4	0	Play ball!  Steeeeee-riiike	[]
Townsfolk	3	0	Yeah! Woohoo! Yeah!	[]
Jimbo	6	0	South Park Cows do it again!	[]
Sharon	5	0	Congratulations on your victory, boys.	[]
Kyle	6	0	Dude, we weren't playing anybody.	[]
Randy	5	1	Yeah, and you kicked ass!	['ass']
Mr. Donovan	19	0	Isn't it awesome havin' a great wall around our city? Nobody in town except for our good friends.	[]
Townsfolk	7	0	Yeahah! Alright! Yeah. Right on! Right on!	[]
Richard	4	0	Guys! Sh, quiet everyone.	[]
News Anchor	15	0	And this newest study reveals more about child abductions than we apparently knew before, Tom.	[]
Sharon	3	0	Turn it up.	[]
Tom	49	0	That's right, Chris. This newest study shows that the majority of child abductions are NOT committed by strangers, but by somebody the child knows in their own town.  The report further states that it is because the child trusts the individual that problems occur in the first place.	[]
Chris	15	0	Well, I guess this means the enemy is in our own backyard, so to speak.	[]
Tom	3	0	Sure does, Tom.	[]
Chris	10	0	Alright, thanks, Chris. Is the weather going to turn su-	[]
Richard	14	0	Well, if you'll all excuse us, I think we'll be going now.	[]
Gerald	4	0	Yeah. Come along, Kyle	[]
Sharon	10	0	Stanley, time for us to get back to the house.	[]
Stan	7	0	I'm not done with my pizza.	[]
Sharon	2	0	NOW, Stanley!	[]
Tuong	100	2	Eh. Eh, eh, there we go.  All finished. My Mongolian Missile Defense system.  Those Mongolians try to break down my city wall again, they gonna get a big heat-seeking missile surprise!  Oh! Hello Mongolians. Yeah. You come to break down my city wall?  Oh, you gonna throw that baseball at my wall?  Oh no! Not a baseball! I'm pretty scared.  Well, you know what? I might have something here that's a little bigger than a baseball.  Say hello to my little friend!  Aw, crap.  Ooohhhh  God-damned Mongolians!! You break down my city wall foda last time!!	['crap', 'damned']
Stan	7	0	Dude, this is worse than Child Tracker.	[]
Richard	10	0	'Sokay, boys. Just act as if we weren't here.	[]
Sharon	7	0	Right. Do what you normally would do.	[]
Kyle	6	0	You're such a fatass, Cartman.	[]
Cartman	8	1	At least I'm not a stupid Jew.	['jew']
Sheila	3	0	What what whaaat?	[]
Mr. Mackey	22	0	M'kay, kids, so, now, who can tell me what year the first moon landing took place?  Uh, how about you, Clyde?	[]
Mr. Donovan	2	0	Nineteen six-	[]
Mr. Mackey	20	0	No helping!  M'kay, I'm not really sure havin' all the parents here is a good idea, m'kay?	[]
Richard	14	0	Well, maybe things could be better if we could trust people like the Stotches!	[]
Chris	10	0	Us? Your family's all be the shifty-eyed ones!	[]
Richard	2	0	Oh yeah?!	[]
Mr. Mackey	15	0	Oh, this is too much to take.  Mom, Dad, could you please leave me alone?	[]
Mr. Mackey's Father	11	0	We just wanna make sure nobody hurts you, Junior, m'kay?	[]
Mr. Mackey	2	0	M'kay.	[]
Tuong	162	1	Hahahaha! My masterpiece!  When those Mongolians come next time, I pour this sweet and sour pork on their heads. Haha, sweet and sour pork so hot and sticky, Mongolians'll stick ahright up to the wall! And scream UhwOoOoOoOoo! Oh I can't wait.  Oh, I get it. A Trojan Mongolian horse. Mongolians a-hiding inside thinking that I'll bring it in city wall, then Mongolians pop out and destroy wall from the inside out without gettin' any sweet and sour pork on their heads! Okay. I'll pray around.  Oh! Oh rook! Rook, my very own Mongorian Trojan horse! Gee, what a surprise! I guess Mongorians aren't such crappy, smelly people after all!  Yeah. Great! Rwow!  Yeah, what a great present! I'm just gonna push it inside the gate and soon tell all my friends.  Oh, it's sweet and sour pork!  Oh! I'm going to get you Nogodians, if it's the last thing I do!	['crappy']
News Anchor	31	1	And so all the residents of Manhattan are prepared to evacuate if Ms. Clinton's ass gets any bigger. And in other news, new findings on the increase in child abductions.	['ass']
Richard	6	0	Oh Jesus, turn it up, honey!	[]
News Anchor	47	0	The study shows that the most likely abductors of children... are the parents themselves!  The study reveals that nine out of every ten abduction cases are committed by the child's mother or father. The bottom line being that your children aren't safe, even from you!	[]
Richard	4	0	Where are you going?	[]
