character	value	profanities	line	profanityList
Cartman	8	1	Dude, these little remote-controlled cars are kickass.	['kickass']
Kyle	8	0	Sweet. I made mine go off the jump.	[]
Stan	10	0	Dude, my car sucks. I gotta get a new one.	[]
Kyle	5	0	Hey, who are those kids?	[]
Boombox	71	0	Let's see you daaance, sucka! You've got nothin' on me!Let's see you daaance, sucka! You've got nothin' on me!Let's see you...! Let's see you...!Let's see you...! Let's see you...!Daaance, sucka!Let's see you daaance, sucka! You've got nothin' on me! Let's see you daaance, sucka! You've got nothin' on me! Let's see you daaance-	[]
OC Leader	7	0	Yeah, how you like that y'all!	[]
OC Member 1	7	0	Let's bring it to these losers.	[]
OC Girl	2	0	Aww yeah!	[]
OC Leader	13	1	Whatchoo got, huh?! You got nothin'!  Damn! You just got served!  Aww man!	['damn']
OC Girl	4	0	He got you, dude.	[]
OC Leader	6	0	Now that kid is gettin' served!	[]
OC Girl	2	0	Uh huh.	[]
OC	1	0	Whoa!	[]
OC Leader	18	0	Aww man, look at them! They know they can't trip to that!  Yeah! We're outta here!	[]
OC Member 2	3	0	That was smokin'!	[]
OC Member 1	5	0	They didn't do nothin'!	[]
OC Member 3	12	0	Sorry y'all, but try not to let it sting too bad!	[]
OC Leader	13	0	You got served!  Come on! They had nothin'! Let's go y'all!	[]
OC Member	4	0	Come on y'all!	[]
Kyle	5	1	...What the hell just happened?	['hell']
Chef	4	0	Oh. Hello there, children!	[]
Stan	5	0	Chef, we just got served.	[]
Chef	13	0	Oh boy... Well come on inside, children. I'll make you some cocoa.	[]
Chef	14	0	Have a seat, children. Just try to relax and breathe.  Are you all okay?	[]
Kyle	1	0	Yeah.	[]
Chef	8	0	All right. Now, where did you get served?	[]
Stan	37	0	Over at the True Value parking lot. There were just these kids we never saw before showed up and they were like, really good dancers and, we don't really understand what it means, but I guess-	[]
Chef	86	0	Okay okay, relax children. Relax. It's all over now. Just try to calm down and sit tight.  I'm gonna call your parents and let them know you're okay.  Mrs. Marsh? Hi, it's Chef. Yeah, I'm good. Listen: Stan and his friends just got served. Yeah. Yeah, over at the True Value. No no, he's fine. They're all fine. Yeah, it was some kids from out of town. Apparently they were pretty good dancers. They really let 'em have it.	[]
Sharon	15	0	Here, Stanley, I made your favorite potato dish. I want you to feel better, okay.	[]
Randy	6	0	What's the matter with him?	[]
Sharon	7	0	Oh. Stan got served at school today.	[]
Randy	5	0	You got served? By who?	[]
Stan	5	0	Some, kids from Orange County.	[]
Sharon	10	0	Let's not make a big deal out of it.	[]
Randy	11	0	So wha- so what'd you do? D'you dance back?	[]
Stan	1	0	No.	[]
Randy	12	0	What? Yo-you got served and just stood there and took it?	[]
Sharon	7	0	That was the right thing to do.	[]
Randy	27	1	No, that's crap, Sharon. Stanley, when somebody challenges you to dance, you have to dance back at them, or else they'll think you're weak.	['crap']
Stan	11	0	But Dad, I don't know how to dance or nothin'.	[]
Randy	20	0	Well then, it's about time you learned!  Put on some loose-fitting clothes and meet me in the garage!	[]
Stan	2	0	But Dad-	[]
Randy	1	0	Now!	[]
Randy	48	0	All right son, dancing is all about a frame of mind. Now, I'm not telling you to go around challenging other kids to dance, but when they challenge you, you just look 'em straight in the eye, and give 'em this.  Come on, Stan.  ...six, seven, eight.	[]
Kyle	7	0	Dude, that is a sweet RC car!	[]
Stan	8	0	Yeah, let's go race it right now!	[]
OC Member 2	5	0	Well, what we got here?	[]
OC Member 1	9	0	It's the white boys that were served yesterday.	[]
OC Leader	6	0	You want a little more, homeboys?	[]
Kyle	5	0	We're not interested, thanks.	[]
OC Member 1	8	0	You're not interested? Not interested in this?	[]
Boombox	85	3	You can't step to my roots, so don't try it.You can't burn with my group so don't light it.I'm on the OC crew and I'm better than you.You like to suck my balls, don't deny it.You can't bop her like me so don't go there. You never find a bigger bitch player nowhere. I put my jimmy in a ho, put off soul. I'm a good listener and that's rare.	['balls', 'bitch', 'ho']
Black Man	6	0	Oh Lord, look at those moves.	[]
Black Woman	6	0	Oooo, they are takin' it out!	[]
Black Man 2	6	0	Oh man, they are getting served!	[]
Black Woman 2	7	0	Ooooo, it's getting hot out here!	[]
Black Man 3	2	0	Have mercy!	[]
Others	7	0	Oooooo, look at that! Lord! Gettin' served!	[]
Kyle	3	0	Yeah! Go Stan!	[]
Chef	13	0	Oh no!  No, stop Stan! You don't know what you're doin'!	[]
Kyle	3	0	All right Stan!	[]
Cartman	9	0	Ha! You just got f'd in the a!	[]
OC Leader	1	0	Wha?	[]
Kyle	4	0	Yeah! You got served!	[]
Kenny	1	0	(Woohoo!)	[]
Cartman	1	0	Yeah!	[]
Kyle	3	0	That's right!	[]
Cartman	2	0	All right!	[]
Kenny	1	0	(Woohoo!)	[]
Chef	3	0	No no no!	[]
OC Leader	13	0	Okay. All right. We got served. So now, I guess... It's on.	[]
Stan	1	0	What?	[]
OC Member 1	17	0	This Saturday! Our top five dancers against your top five dancers! OC Convention Center. It's on!	[]
OC Members	12	0	It's on! It's on! It's on! It's on!	[]
Townsman	5	0	Oh Lord it's on!	[]
Chef	8	1	Oh dammit! I knew that was gonna happen.	['dammit']
OC Member 3	6	0	We'll see you Saturday, fools!	[]
OC Members	19	0	Yeah, and you'd better have a lot better dancers with you than those loozas! 'Cause it's on!	[]
OC Members	12	0	It's on! It's on! It's on! It's on!	[]
Chef	9	1	Stan, what the hell did you dance back for?	['hell']
Stan	6	0	I thought I was supposed to!	[]
Chef	13	0	Now you've gotta compete against them in the dance competition on Saturday!	[]
Stan	2	0	But why?	[]
Chef	18	0	Because if you get served and served them back, then it's on! Don't you know anything??	[]
Sharon	12	0	Well, nice going, Randy! Really great advice you gave our son here!	[]
Randy	1	0	What?	[]
Sharon	12	0	Those kids showed up to serve Stan again and he danced back!	[]
Randy	3	0	So what happened?	[]
Sharon	3	0	It's on!	[]
Coach	13	0	Come on now, keep it tight!  Good. Now watch that timing, drill team!	[]
OC Member 1	2	0	All right!	[]
OC Girl	2	0	All right!	[]
OC Leader	3	1	Yeah, bad ass!	['ass']
OC Member 2	4	0	Yeah, that was tight!	[]
Coach	5	0	Not bad, kids. Not bad.	[]
OC Member 1	9	0	Not bad? South Park doesn't stand a chance!	[]
OC Girl	3	0	I heard that!	[]
Coach	14	0	All right, it was good. But we don't want good, we want pain!	[]
Randy	5	0	Uh, hey, ex- excuse me.	[]
Coach	1	0	Yeah?	[]
Randy	15	0	Hi, uh, my name is Randy Marsh. I'm I'm Stan Marsh's father.	[]
Coach	20	0	Oh, so you're the father of the boy who's gonna get f'd in the a on Saturday?	[]
OC Member 3	1	0	Dang!	[]
OC Leader	1	0	Oooooo!	[]
Randy	42	0	Uh, listen. Uh, it was my fault that Stanley served your boys the other day. Uh, I told him to do it and I... We- well look I, I just came down here to tell you... it-  it- it's not on.	[]
Coach	4	0	Oh, it's on!	[]
Randy	7	0	No, no, no, it's not on.	[]
Coach	6	0	Whoo, it's on all right!	[]
Randy	10	0	It isn't on. Nothing's on. It's off.	[]
Coach	3	0	It's on!	[]
Randy	25	0	I'm keeping my son home Saturday. I just came by to let you know so you can... put a stop to all this. Goodbye.	[]
Coach	68	0	Hold on a second, clam-head!  You think you can just roll in here and tell us it's not on when it very clearly is on?! You're just trying to make us not practice, aren't you?! Because you know that your kids are goin' down when my kids give them this! Give me some moves out, Girl T!  Check this out!  Yeah! You like that?!	[]
OC Leader	2	0	Oooo man!	[]
OC Member 1	2	0	Ohhh Lord!	[]
OC Leader	5	0	Oooo, he is gettin' served!	[]
Randy	4	0	Aw, mph! Uuuugh-ah.	[]
Sharon	5	0	Randy?  Randy, oh my God!	[]
Skeeter	5	0	What happened to him, Doctor?	[]
Dr. Doctor	8	0	He got served. Worst I've ever seen.	[]
Jimbo	22	0	Old fool went down to the OC to try to reason with the other team, and he got served up somethin' fierce.	[]
Chef	2	0	Oh Lord...	[]
Randy	19	0	His dancing was so fast I... couldn't do anything. His moves were... so original, so inventive.  Ungh! Grrgh.	[]
Nurse	4	0	Shh. Relax, Mr. Marsh.	[]
Dr. Doctor	33	0	We just got the X-rays back.  He mostly got served here  and here . But the worst serving was here in the pelvis region. The road to recovery will be a long one.	[]
Jimbo	15	0	Boy. You must really wanna take to to those Orange County kids now, huh, Stan?	[]
Skeeter	18	0	Are you kiddin'? Stan is probably ready to pounce on them after what they did to his father!	[]
Stan	9	0	I, I don't know. He seems all right.	[]
Mr. Garrison	22	1	I could only imagine the rage building inside you, Stan. I bet you can't wait to out-dance those OC bastards!	['bastards']
Randy	2	0	Stan? Stan?	[]
Stan	8	0	Yeah, I'm- I'm right here, Dad.	[]
Randy	21	0	Stan, listen to me. I don't want you feeling like you have to do that competition now to avenge me.	[]
Stan	2	0	Okay, good.	[]
Randy	24	2	But I know I can't stop you from doing it. So all I can say is... give 'em hell, son. Give 'em hell.	['hell', 'hell']
Stan	2	1	God dammit!	['dammit']
Stan	10	0	Hey guys. Uh- You guys know how to dance, right?	[]
Michael	7	0	Of course we know how to dance.	[]
Stan	43	1	Cool, because, there's this competition on Saturday, and I have to find the very best dancers in South Park to be on my crew. My friends can't do it because they suck ass, so, will you be in my dance troupe?	['ass']
Pete	23	0	Dance troupe? Please.  We don't dance like those Britney and Justin wannabes at school.  Goth kids dance to express pain and suffering.	[]
Michael	33	0	Yeah.  The only cool way to dance is to keep your hands at your sides and your eyes looking at the ground. Then every three seconds you take a drag from your cigarette.	[]
Stan	24	0	Okay, that'll work fine. Listen, there's a dance competition this Saturday and I need good dancers so I don't get served.	[]
Pete	16	0	No way. Dancing is something you do alone in your room at three in the morning.	[]
Stan	17	0	Please, you guys, our whole town's reputation is at stake! Will any of you do it?	[]
Pete	13	0	I'm not doin' it. Being in a dance group is totally conformist.	[]
Henrietta	10	0	Yeah. I'm not conforming to some dance-off regulations.	[]
Firkle	13	0	I'm not doin' it either. I'm the biggest nonconformist of all.	[]
Michael	22	0	I'm such a nonconformist that I'm not going to conform with the rest of you. Okay, I'll do it.	[]
Stan	1	0	Great!	[]
Henrietta	10	0	Whoa. I think we just got put in our place.	[]
Pete	6	0	Yeah. We just got Goth-served.	[]
Stan	11	0	All right, we gotta find three other kids that can dance.	[]
Michael	6	0	We should go to the arcade.	[]
Stan	2	0	The arcade?	[]
Michael	18	0	Yeah. There's this Asian kid name Yao. He's an expert at that Dance Dance Revolution game.	[]
Stan	4	0	Dude, he's incredible.	[]
Michael	27	0	He should be. He's here playing that game every single day after school. I think he's spent about six thousand dollars on it so far.	[]
Stan	15	0	Hey kid, you're pretty good. How would you like to join our dance troupe?	[]
Yao	11	0	You mean, dancing without a machine telling you what to do?	[]
Stan	1	0	Yeah.	[]
Yao	3	0	That's stupid.	[]
Stan	4	0	Dude, we need you.	[]
Yao	7	0	I can't dance without the machine.	[]
Stan	11	0	It's all right. My friend Chef is gonna coach us.	[]
Yao	7	0	Okay. I'll give it a shot.	[]
Stan	5	0	All right, that's three!	[]
