character	value	profanities	line	profanityList
Stan	8	0	Dude, where is she? We can't wait.	[]
Kyle	7	0	God, this is gonna be sooo yummy.	[]
Cartman	20	0	Stan, you said your mom was bringing Kentucky Fried Chicken home for dinner! Now is she or isn't she?!	[]
Sharon	2	0	Hi boys.	[]
Stan	1	0	Mom!	[]
Kyle	3	0	She's here!	[]
Cartman	4	0	She's got Colonel!	[]
Kyle	3	0	I want some!	[]
Cartman	2	0	Oh boy!	[]
Stan	4	0	I want a breast!	[]
Cartman	6	0	Some extra-crispy thighs, extra crispy?	[]
Sharon	22	0	Uuh uh uh, not so fast. You boys can help bring in the other groceries in the car, then have your chicken.	[]
The Boys	1	0	Awww!	[]
Stan	8	0	But Mom, we've been waiting for hours!	[]
Sharon	6	0	It won't take a minute.	[]
Cartman	14	0	Come on guys. If we all help out, we can do it super-fast.	[]
Stan	2	0	All right.	[]
Kyle	9	0	Let's go. Oh my God, that smells good.	[]
Stan	5	0	Okay, this is everything, mom.	[]
Kyle	6	0	All right, let's eat Colonel!	[]
Stan	13	0	Oh boy!  Cartman, you ate the skin off of every piece of chicken!	[]
Cartman	8	0	Well, I saved you all the chicken part.	[]
Kyle	6	0	The skin's the best part...	[]
Cartman	24	0	Well, I gotta go home, guys. I'm gonna sit on the toilet and read comic books. See you at the bus stop tomorrow.	[]
Stan	7	2	I can't believe that fat asshole!	['fat', 'asshole']
Kyle	12	1	You can't believe it?? He does this shit all the time!	['shit']
Stan	8	0	Well this time he's gone too far!	[]
Kenny	3	1	(Yeah, fuck him!)	['fuck']
Stan	9	0	Why do we even hang out with him, anyway?	[]
Kyle	8	0	Hello?? I've been saying this for years!	[]
Stan	19	0	Well it's not like we're nice to him. I mean, we rip on him all the time!	[]
Kyle	6	0	Yes, but he thrives on that.	[]
Stan	23	0	All right. Then let's just ignore him. From now on, let's not talk to him, let's not even acknowledge him.	[]
Kenny	2	1	(Fuck yeah!)	['fuck']
Kyle	3	0	That sounds great!	[]
Cartman	23	1	Hey fags, what's going on?  Dude, I was on the toilet all night from that chicken. I thought I was gonna die.	['fags']
Kyle	11	0	Do any of you guys have milk money I can borrow?	[]
Stan	5	0	I think I have extra.	[]
Cartman	21	2	Oh wow, a Jew asking for money! There's a new one.  Yuh, you guys know why Jews have glassy eyes?	['jew', 'jews']
Stan	3	0	Here you go.	[]
Kyle	1	0	Thanks.	[]
Cartman	84	2	Dude, Stan, yuh you know why Jews have glassy eyes? Like Kyle?  Eh. K-Kenny, you see that chick on the news that had her left titty cut off?  Kenny? Kenny??  Stan? Stan, it's me, Eric!  Eh... Kenny. Kenny, you want fifty cents?  Dude, look at me, Kyle, I'm right here!  Wha...? How did...? Like they couldn't see or hear me. It's almost as if I were...  dead.  No. No, I can't be dead.  I can't be dead!!	['jews', 'titty']
Black Plumber	22	0	All right, ma'am. We've got your new toilet installed and we'll haul away the old one away for ya.	[]
Liane	16	0	Oh, you've been so helpful, I uh, just don't know how to thank you.	[]
Black Plumber	9	0	Hunh, I could think of a few ways, hunh.	[]
Liane	2	0	Ohoho, nhn.	[]
Cartman	2	0	No! No!!	[]
Fat Plumber	5	0	What happened? Did they say?	[]
Thin Plumber	15	0	Apparently there was so much chicken skin in the system it just ruptured the insides.	[]
Fat Plumber	4	0	Aww, that's tragic.	[]
