character	value	profanities	line	profanityList
Mitch Conner	39	1	Saigon. It's a hell of a place. I've seen a lot of death.  A lot of suffering. Darkness that most people couldn't stand to see.  I tried to sit it out as much as I could.	['hell']
Soldier 1	12	0	What's the matter, Conner? You don't like a little blood?	[]
Mitch Conner	28	0	No, I don't like a little blood. Blood ain't the stuff for eighteen year old boys from Sheboygan. Blood ain't the stuff... for Mitch Conner.	[]
Soldier 2	1	0	Incoming!	[]
Army Doctor	6	0	Conner, Mitchell. You're discharged, son.	[]
Mitch Conner	71	0	And that's that. Pack your bags, you're headed home. Hugs and kisses from Uncle Sam.  So how do I end up here, with a nine year old kid who just wants to know who his father is? Life is funny like that. One day you're sifting through the guts of some gook in Vietnam and the next you're playing Dr. Phil with some kid and his teacher.	[]
Mr. Garrison	13	0	Eric I,  I'm really sorry that you were put through all this.	[]
Mitch Conner	21	0	Sorry is a four letter word with a y on the end. That doesn't mean anything to this poor kid.	[]
Cartman	8	0	That's right! Tell me the truth! Now!	[]
Mr. Garrison	41	0	All I can tell you, Eric, is that we were all told to stick to the story, to protect someone very important. I can't say more, I won't. But I'll... I'll tell you who has the answer.	[]
Randy	12	1	Look, gingers! You said you wanted Muhammad, we got him for you.	['gingers']
Ginger 1	17	0	We have no way of knowing if Muhammad is really in there. It could be a trick.	[]
Stan	19	0	It's no trick, dude. My friend and I went to the Super Best Friends and brought him here!	[]
Ginger 1	17	0	Then have him step out of the bear costume! You have until the count of ten! One!	[]
Jimbo	13	0	Don't do it, Randy. If Muhammad is seen, we could get bombed.	[]
Ginger 1	1	0	Two!	[]
Sgt. Yates	13	0	Idiot, if he isn't seen, we're about to definitely get bombed.	[]
Ginger 1	1	0	Three!	[]
Randy	22	0	Alright, alright, stop! We'll do what you say.  I'm sorry, Muhammad. Will you please step out of the bear costume?	[]
Stan	7	0	Okay, so um, see? This is Muhammad.	[]
Ginger 2	8	0	That isn't Muhammad, that's Santy Claus.	[]
Santa	4	0	Sorry, boys. I tried.	[]
Kyle	2	1	Aw crap.	['crap']
Randy	8	0	Boys, you got Santa to be Muhammad? When?	[]
Stan	25	0	When you all said you were gonna hand Muhammad over to Tom Cruise. We promised Jesus that Muhammad would stay safely in the U-Haul!	[]
