character	value	profanities	line	profanityList
Pianist	17	0	Welcome, O Welcome to our little play. It's our hope that you all learn something today.	[]
Tooth	9	0	I am a tooth, so white and so strong.	[]
Toothbrush	8	0	I am a toothbrush. My bristles are long.	[]
Cast	21	0	Together we work to keep the bad guy away. He's mean and he hurts, and his name's Tooth Decay.	[]
Toothbrush	4	0	His name is Toothuhkay.	[]
Mr. Mackey	10	0	Where is Tooth Decay? Tooth Decay that's your cue!	[]
Dental Floss	4	0	He's not here.	[]
Mr. Mackey	8	0	What do you mean he's not here?	[]
Dental Floss	8	0	He's at home watching the royal wedding.	[]
Mr. Mackey	2	0	The what??	[]
Hard Candy	7	0	He said he had to watch it.	[]
Mr. Mackey	24	0	Is this some kind of joke? We are two weeks into tent rehearsals! Who the heck would sit at home watching the royal wedding?!	[]
Narrator	253	4	It is a glorious spring morning and literally thousands have gathered for the royal wedding.  People are still filing inside the abbey to watch the prince and princess of Canada exchange their vows. What a great day for Canadians everywhere.  The Winnipeg players playing the March Of A Thousand Farts, as is traditional for the Canadian Royal Family.  All the biggest Canadian celebrities are on hand. There are Sirs Terrance and Phillip, with their wives, the lovely Queef Sisters.  I believe tha-yes, I believe that one of the sisters just queefed, just now.  There are Canadian recording artists, Sir Bryan Adams and Sir Corey Hart. Everyone is looking smashing today. And- Ah, there he is! The Prince of Canada.  What a wonderful day it is for him; what a wonderful day it is for all of us. Inside the abbey now, everyone waiting with anticipation. There's the Queen of Canada, in attendance of course.  I believe she just queefed. The Prince makes his way down the aisle led by the Bishop of Newfoundland. People in attendance now gently tossing Captain Crunch as the Prince passes by. As of course is tradition.  Prince takes his place next to the large vat of butterscotch pudding. Oh, and here she comes. Yes, there she is! The aboot to be Princess of Canada. Isn't she ravishing, so innocent of heart, so strong in body, so hot in the face? She is indeed the living symbol of our great country. My God, she's beautiful.	['farts', 'queef', 'queefed', 'queefed']
Ike	2	0	Princess, princess.	[]
Narrator	63	0	Canadian prince now dipping his arms into the pudding.  As is tradition.  Princess will of course scrape the pudding off the prince's arms, thus symbolizing their union. What a glorious day for our country and indeed the world. And now of course the- wait a minute. What's this? Oh. Uh oh. Something is going terribly wrong. The abbey is shaking violently	[]
Ike	2	0	Booo. NOOO!	[]
