character	value	profanities	line	profanityList
Mr. Garrison	24	0	Okay children, let's all take our seats.  Before we get started today, Wendy Testaburger has asked to share something with the class. Wendy?	[]
Wendy	60	0	Thank you Mr. Garrison.  Fellow students, October is Awareness Month for one of the leading causes of death among women. A terrible disease that takes the lives of American women every day. I'm talking, of course, about breast cancer.  An estimated one in six women will deal with cancer in their lifetime, and breast cancer is the most common-	[]
Cartman	4	0	She said it again.	[]
Wendy	15	0	Is there a problem?! Because breast cancer isn't funny! Breast cancer is killing people!	[]
Cartman	13	0	Mr. Garrison, do we really need all this potty talk in the classroom?	[]
Mr. Garrison	6	0	Eric, for the love of Jesus...	[]
Wendy	13	0	This is a serious issue, Eric! What you're doing is very offensive!	[]
Cartman	26	2	Me? You're the one talking about killer titties.  Watch out, guys. Wendy said boobs can kill people.  Grrr. Gonna get you. Gonna get you, Wendy!	['titties', 'boobs']
Butters	8	1	I don't wanna get killed by boobs.	['boobs']
Wendy	13	0	Will somebody do something? Every week he gets worse and nobody does anything!	[]
Mr. Garrison	4	0	Eric, stop being offensive.	[]
Cartman	17	0	I'm just trying to engage Wendy in a constructive dialogue about breast cancer awareness, Mr. Garrison.	[]
Wendy	4	0	No you aren't!	[]
Cartman	27	1	Wendy, you need to calm down. You're gonna get your boobs all angry and they're gonna start killing everyone.  Dude, I'm on fire today!	['boobs']
Cartman	38	2	Look out, everyone. There's some killer titties on the loose.  Could've swore I heard them coming through the roof.  Pssht! Officer! We need to get an APB out on those titties! They're armed and dangerous!	['titties', 'titties']
Wendy	9	0	What is your problem?! Breast cancer isn't funny!	[]
Cartman	19	1	Not at all.  Wendy, we're gonna get you Wendy. We're your boobs, we're gonna kill you!	['boobs']
Wendy	12	0	You'd better shut up  or I'll make you shut up!	[]
Cartman	10	0	Oho, really? What are you gonna do about it, Wendy?	[]
Wendy	13	1	I'm gonna kick your ass! That's what I'm gonna do!	['ass']
Cartman	7	1	Haha, you're gonna kick my ass?	['ass']
Wendy	9	1	That's right, I'm gonna kick your ass!	['ass']
Cartman	9	0	You wanna throw down, dawg? I'll throw down.	[]
Wendy	5	0	You think you're tough?	[]
Cartman	2	0	Whassup?  Whassup?	[]
Wendy	8	1	I'll smack the shit out of you!	['shit']
Cartman	7	1	Standing right here, let's go, bitch.	['bitch']
Wendy	9	0	After school! We fight after school! You got that?!	[]
Cartman	7	0	You're gonna fight me after school?	[]
Wendy	3	0	That's right!	[]
Cartman	5	0	You're a chick, dude.	[]
Wendy	18	0	As soon as that bell rings, we do it outside, you got that?! And you better be there.	[]
Cartman	5	1	Oh, it's on, bitch!	['bitch']
Wendy	5	1	You're gonna  fucking die!	['fucking']
Butters	16	0	Wendy and Eric are fightin' after school! Hey everybody!  Wendy and Eric are fightin' after school!	[]
Stan	1	0	What?	[]
Bebe	9	0	Wow.  Wendy and Cartman are gonna fight after school!	[]
Girls	2	0	Really? Wow.	[]
Ike	7	0	Wendy and Cartman are fighting after school.	[]
Kindergartners	1	0	Yaaay!	[]
Red	11	0	Hey emo kids, Cartman and Wendy are gonna fight after school.	[]
Pete	6	0	Did she just call us emos?	[]
Butters	12	0	Jeez, I can't believe Wendy's gonna fight you after school.	[]
Token	4	0	She is pissed off.	[]
Cartman	26	0	She is not gonna show up to a fight, dawg. I'm sure she's already trying to figure a way to get out of it.	[]
Clyde	33	0	Hey, check it out. She's totally staring you down.  She sure seems confident. You should probably go easy on her, dude. You don't wanna put her in the hospital or anything.	[]
Cartman	17	1	Yeah, I'm just gonna teach her a lesson. I'm not gonna totally... kick her ass.	['ass']
Jimmy	21	0	Can't go too easy on her though. God forbid she actually gets in a good good punch and... beats ya.	[]
