character	value	profanities	line	profanityList
Cartman	41	1	And so then, I put my finger up my butthole, right? And I walked up to Kelly Nelson, and I said, Do you smell lemon grass?, and she smelled my finger and puked! Hehehehe. Oh, guys, you should have been there.	['butthole']
A Hall Monitor	11	0	Eric, I have to take you to the principal's office.	[]
Cartman	11	0	What? I didn't do it, Kelly Nelson's a liar!	[]
Hall Monitor	12	0	I've been instructed to bring you to the principal's office.	[]
Cartman	20	5	Oh, suck my balls you ginger Jew rat hall monitor! Punkass stoolie, who the fuck do you think you are?!	['balls', 'ginger', 'jew', 'punkass', 'fuck']
Hall Monitor	6	0	I'm just doin' my job.	[]
Cartman	30	0	I'm juh duh duh duhhh! Do you know why you're a hallway monitor?! Because you don't have any friends! You should kill yourself! You should kill yourself!!	[]
Principal Victoria	9	0	Eric Cartman, report to the principal's office immediately.	[]
Cartman	2	1	Aw Goddamnit!	['goddamnit']
Principal Victoria	4	0	Come on in, Eric.	[]
Cartman	19	0	I'm sorry, Principal Victoria. I didn't mean to do it, how could I have been so foolish?	[]
Principal Victoria	20	0	Eric, the reason we called you in here is because it is your turn to be the school hallway monitor.	[]
Cartman	4	0	The hall monit- me?	[]
Mr. Mackey	22	0	You need to watch for bad behavior, and make sure anyone in the halls during class has a hall pass. M'kay?	[]
Principal Victoria	13	0	If anyone doesn't, you have the authority to bring them to me.	[]
Cartman	2	0	Auth- authoritah?	[]
Mr. Mackey	30	0	Now Eric, being the school hallway monitor is a big responsibility. M'kay? It is important that you take the job seriously, and that you don't abuse the power.	[]
Cartman	2	0	Ahem. Me?	[]
Cartman	45	0	There's fear and darkness all around you The criminals are on the run No use in not having your hall pass I'll take you to the principal 'cause I'm the Dawg I am the Dawg, the big bad Dawg The Hallway Monitor!	[]
Car Salesman	5	0	Hey, kid, get outta there.	[]
Cartman	17	0	That's cool. I'm done making my video anyways.  Hall pass! Show me your hall pass!	[]
Boy	1	0	What?	[]
Cartman	22	1	You know what this is? This is the mace that they use on bears, faggot! Now let me see your hall pass!	['faggot']
Boy	4	0	It's right here.	[]
Cartman	7	0	All right, cool, brah. Go with Christ.	[]
Boy	10	0	What? You can't just push me up against the-	[]
Cartman	1	0	Argh!	[]
Boy	1	0	Aah!	[]
Cartman	15	1	I am the Dawg, the big bad-  Oh my God!  What the fuck is this?!	['fuck']
Teacher	10	0	And so this shape with four sides is what, class?	[]
Cartman	8	0	Boyarrrgh!  Ike Broflovski! You littering my hallway, brah?!	[]
Teacher	4	0	What are you doing?!	[]
Cartman	35	0	I found this in the hallway.  Apparently your student Ike has a crush on you.  You got a crush on your teacher, brah?! Keep it out of my hallway! Go with Christ. Here you go.	[]
