character	value	profanities	line	profanityList
Stan	16	0	Dude! The bus will be here any minute, and Cartman didn't show up for school.	[]
Kyle	15	0	Yeah. This is like the third day in a row. I wonder what's wrong	[]
Kenny	11	0	(Perhaps, he's just too big to get out of bed)	[]
Kyle	1	0	Yeah.	[]
Stan	10	0	Maybe we should ditch school and go check on him.	[]
Ms. Crabtree	6	0	Come on, we're running late!	[]
Stan	9	2	We're not getting on, you fat ugly bitch!	['fat', 'bitch']
Ms. Crabtree	4	0	What did you say?!	[]
Stan	11	2	I said: We're not getting on, you fat ugly bitch.	['fat', 'bitch']
Ms. Crabtree	3	0	Oh. Alright, then.	[]
Kyle	2	0	Whoa, dude.	[]
Stan	7	0	I always wondered if that would work.	[]
Liane	2	0	Hello, boys.	[]
Kyle	16	0	Hi. We were wondering why fatass  I mean, Cartman, hasn't been showing up for school.	[]
Liane	21	0	Ooooh, he's just been feeling under the weather. Maybe you boys can cheer him up. He's in the backyard.	[]
Stan	3	0	In the backyard?	[]
Cartman	9	0	Would you like some more tea, Polly Prissy Pants?	[]
Polly	9	0	Yes, Eric, I would like some tea. Thank you.	[]
Cartman	14	0	You're very welcome, Polly Prissy Pants.  Would you like some tea, Clyde Frog?	[]
Clyde	8	0	Yes, please, Eric. Why are you so cool?	[]
Cartman	10	0	Oh. I don't know, Clyde Frog. I just am.	[]
Polly	10	0	You are so strong and smart, Eric. Everybody likes you.	[]
Cartman	10	0	Why, thank you, Polly Prissy Pants. How nice of you.	[]
Stan	8	1	Dude, this is pretty fucked up right here.	['fucked']
Kenny	13	0	(I think if we run, try to get Eric to drop his tea)	[]
Kyle	9	0	Come on! Let's go make fun of him!	[]
Stan	13	0	No, dude. This look really serious. I think we'd better get help.	[]
Kyle	1	0	Really?	[]
Peter	16	0	We like ya, Eric. You are the coolest guy in the world. This is tremendous tea.	[]
Cartman	10	0	Why, thank you, Peter Panda. This is Distinctive Earl Grey.	[]
Polly	4	0	Eric is the best!	[]
Clyde	3	0	Hooray for Eric!	[]
Peter	3	1	Eric kicks ass!	['ass']
Kyle	8	0	Mr. Mackey, something's really wrong with Cartman.	[]
Mr. Mackey	7	0	Oh, well, there's a news flash!	[]
Stan	12	0	Nono. We saw him having a tea party with his stuffed animals.	[]
Kyle	11	0	Yeah. He was doing their voices and pouring tea for them.	[]
Mr. Mackey	13	0	Oooh okay... Eric is obviously suffering from some kind of emotional distress, mkay?	[]
Kyle	3	0	Woo-whataya mean?	[]
Mr. Mackey	9	0	Have you boys noticed anything recently that troubled Eric?	[]
Stan	1	0	No.	[]
Mr. Mackey	33	0	Well-obviously something is bothering him.  Oh, of course!  My video camera! Boys, if you could videotape Eric's behavior, then I can study him psychologically and find out what's wrong, mkay?	[]
Stan	3	0	Is that legal?	[]
Mr. Mackey	3	1	Oh, hell yes!	['hell']
Cartman	13	0	My goodness, that's a lovely dress you are wearing, Polly Prissy Pants.	[]
Polly	15	0	Oh, thank you, Eric. You are a perfect gentleman, and you are smart and true.	[]
Peter	14	0	Yes, Eric, you are strong and smart and true. Everybody likes you very much.	[]
Cartman	5	0	That's niiice, Peter Panda.	[]
Stan	11	0	Dude, this is going to be the funniest tape ever made.	[]
Kyle	8	0	How much do you think Mr. Mackey needs?	[]
Stan	5	0	I donnow, just keep rolling.	[]
Cartman	3	0	More tea, Rumpertumskin?	[]
Rumpertumskin	8	0	Yes, please, Eric. You are tough and handsome.	[]
Cartman	12	0	Thank you, Rumpertumskin. And what do you think about me, Clyde Frog?	[]
Clyde	10	2	I think you're a big fat piece of crap.	['fat', 'crap']
Cartman	1	0	Eeeyy!	[]
Kitty	1	0	Meow.	[]
Cartman	8	0	No, Kitty, this is my corned beef cabbage!	[]
Kitty	1	0	Meow.	[]
Cartman	7	0	No, Kitty, that's a bad kitty!	[]
Kitty	1	0	Hhhhhcck!	[]
Liane	6	0	How is your beefy roast, snookums?	[]
Cartman	7	0	Mom? Can I ask you a question?	[]
Liane	2	0	Sure, hon.	[]
Cartman	9	0	You know how my friend Stan, has... a dad?	[]
Liane	2	0	Uh huuuh.	[]
Cartman	14	0	And my friend Kyle has - a dad, and my friend Kenny has a dad?	[]
Liane	7	0	Yyeess??  Well, what's your question, hon?	[]
Cartman	7	1	God-dammit!! Do I have a dad?!	['dammit']
Liane	1	0	Oooooohh.	[]
Cartman	8	0	I want to know where I came from.	[]
Liane	26	0	Ooohh, hhmmm . Wwell - yyou see, Eric, sometimes when a man and a woman are... attracted to each other , they want to be... close to each other.	[]
Cartman	2	0	Uh huuh.	[]
Liane	15	0	And sometimes the man puts his who-who-dilly in the woman's cha-cha.	[]
Cartman	11	0	So who put his who-who-dilly in your cha-cha?	[]
Liane	30	0	Eric, the day I met your father it was like - magic! It was a beautiful autumn night when the aspen trees were turning, at the Twelfth Annual Drunken Barn Dance.	[]
Liane	6	0	I was young and naive then...	[]
Man	15	0	Man, I've never seen a woman drink that much-you're amazing, Ms. Cartman.	[]
Liane	17	0	Oh, heck. I haven't even started yet. He-he.  I baked cookiees; would anybody like one?!	[]
Trainee Barbrady	11	0	I wouldn't mind gettin' ahold of your cookies, Ms. Cartman!	[]
Liane	6	0	Well, go right ahead, Officer Barbrady.	[]
Trainee Barbrady	6	0	Mm, that's a good cookie!	[]
Jimbo	10	0	Come on everybody, let's do the Drunken Barn Dance!	[]
Liane	52	1	And then I saw him. He was the most beautiful, charming piece of ass I'd ever seen in South Park. His name... was Chief Running Water.  I don't recall exactly how the rest of the night went, but the next morning I was pregnant with you, my little blueberry muffin.	['ass']
Cartman	10	0	So where is Chief Running Water-I mean, Dad, now?	[]
Liane	16	0	Oh I never saw him after that. Ah-I wasn't really that interested in him.	[]
Cartman	8	0	That isn't a very romantic story, Mom.	[]
Liane	13	0	I heard he still lives on the Ute reservation just outside of town.	[]
Cartman	12	0	Well. To think all this time I'm actually a Naive American.	[]
Kitty	1	0	Meow.	[]
Cartman	7	0	No, Kitty, that's a bad kitty!!	[]
Annoncer	30	1	Coming this Sunday,  a major television event that will blow you away. Terrance. Phillip.  In the harrowing made-for-TV drama, Not Without My Anus, based on a true story.	['anus']
Terrance	13	0	Hey, Phillip. I have to go to Iraq and find my kidnapped daughter.	[]
Phillip	9	0	Then I'm going to go with you, Terrance.	[]
Annoncer	12	0	See Canada's hottest stars on the HBC movie of the week.	[]
Stan	17	1	Wow, check it out, dude. We have to remember to tape Not Without My Anus next week!	['anus']
Kyle	5	0	Yeah, dude. It looks riveting.	[]
Stan	9	0	Come on Grampa. We wanna watch Terrance and Phillip.	[]
Grampa	10	0	No, Billy. We're gonna watch the Bob Saget show.	[]
Stan	1	0	Aaawww.	[]
Kyle	1	0	Hunh?	[]
Annoncer	15	0	And now, back to America's Stupidest Home Videos. Here is you host, Bob Saget!	[]
