character	value	profanities	line	profanityList
Announcer 2	28	0	Previously, on South Park: an air of sobriety fills the laboratory as the men of South Park gather to find out which one of them fathered this boy.	[]
Announcer 1	17	0	Who is Eric Cartman's father? At the end of this episode, you will know the answer.	[]
Mephesto	12	0	And now, to continue, the father is indeed someone in this room.	[]
Cartman	10	0	Man, this feels like the longest minute of my life.	[]
Stan	3	0	Oooh- hey, Kenny.	[]
Mephesto	4	0	Gentlemen, the father is...	[]
Mr. Garrison	7	1	Hey, what the hell's going on?	['hell']
Jimbo	5	0	It's a power outage!	[]
Chef	8	0	Is everybody okay? That sounded like a gunshot!	[]
Officer Barbrady	4	0	Oh my God, look!	[]
Kenny	6	0	(Oh my God, they killed Mephesto!)	[]
Kyle	2	1	You bastards!	['bastards']
Mr. Garrison	4	0	Mephesto's been shot.	[]
Chef	3	0	Is he ...dead?	[]
Jimbo	17	0	Hey! This window is shot out, too! That means the killer was not someone in this room!	[]
Mr. Garrison	4	0	Then who was it?	[]
Announcer 1	16	0	Who shot Mephesto? Was it the school counselor? Or was it Ms. Crabtree? Or was it--	[]
Cartman	13	0	Ey! Wait a minute! I didn't find out who my father was!	[]
Announcer 1	5	0	Or was it Sheila Broflovski?	[]
Chef	9	0	Waait!  He's still breathin'! He's not dead.	[]
Cartman	5	1	Goddammit! Who's my father?	['goddammit']
Chef	9	0	We've got to get him to the hospital.	[]
Cartman	7	0	You've got to be kidding me!	[]
Chef	3	0	Come on, children!	[]
Cartman	1	0	Eeeehh..!	[]
Gerald Broflovski	14	1	Oh, that poor kid. It must be hell for him going through all this.	['hell']
Jimbo	20	0	There's a murderer free in South Park. We have to find out who it is before they kill again.	[]
Mr. Garrison	9	0	Yeah. God only knows who they'll kill next.	[]
Announcer 1	13	0	Who will they kill next? Will it be Jimbo? Barbrady? The Denver Broncos?	[]
Cartman	4	0	Is he awake yet?	[]
Kyle	7	0	He's bleeding pretty bad back here.	[]
Chef	12	0	Don't let him bleed on my Meredith Baxter-Birney memorial towel.	[]
Kyle	8	0	What's a Meredith Baxter-Birney memorial towel?	[]
Chef	27	0	I actually was with Meredith Baxter-Birney in this very car. And afterwards we used that towel to...  Wait a minute. Why am I telling you this?	[]
Stan	9	0	Could you pull over so I can get out?	[]
Chef	8	0	What? We have to get to the hospital.	[]
Stan	17	0	I have to get out first. I'm not gonna make it; I can't stand hospitals.	[]
Chef	16	0	Sorry, Stan. We just gotta drop Mephesto off and then we can get outta there, alright?	[]
Kyle	15	0	Man, it's really starting to snow.  I hope they don't close the roads.	[]
Cartman	7	0	They can't. Mephesto can't die.	[]
