character	value	profanities	line	profanityList
Mr. Garrison	7	0	You wanted to see me, Principal Victoria?	[]
Principal Victoria	23	0	Yes, Mr. Garrison. Have a seat.  Mr. Garrison, sometime ago you asked to be promoted from teaching kindergarten back to the third grade.	[]
Mr. Garrison	5	0	I'm aware of that.	[]
Principal Victoria	35	1	I wanna come clean with you and tell you that back then some of us were uncomfortable with your sexual preferences. It was wrong of us, and I want to make it up to you.	['sexual']
Mr. Garrison	7	0	Wow, that's... really great to hear.	[]
Principal Victoria	21	0	As you know, the position of Fourth Grade teacher has become available, and we'd like to offer YOU the job.	[]
Mr. Garrison	7	0	Oh, for real? You're not kidding?	[]
Principal Victoria	18	0	We in administration see now that you are an individual with your own preferences, and we respect that.	[]
Mr. Garrison	21	0	Oh, this is all just... this is a dream come true!  Thank you, Principal Victoria! I'll do a great job!	[]
Principal Victoria	4	0	I know you will.	[]
Mr. Garrison	21	1	You're sure this is for real? I mean, I'm not gonna just get fired again for being gay tomorrow.	['gay']
Principal Victoria	6	0	It's for real, Mr. Garrison.	[]
Mr. Garrison	3	1	Oh-ho, great!	['ho']
Principal Victoria	25	1	With all the new laws we could never fire you for being gay now. You'd be able to sue us for millions of dollars.	['gay']
Mr. Garrison	6	0	Right uh-  Wha- ...what was that?	[]
Principal Victoria	34	1	Well, I was just saying that the policies have really changed. You know, we fire you for acting gay next time, you'd be able to sue the school district for ...lots of money.	['gay']
Mr. Garrison	10	0	...Oh right, right, right, I... Huh-... how much money, exactly?	[]
Principal Victoria	18	0	Oh. Well, there was the case out in Minnesota where the guy was awarded... 25 million, I think.	[]
Mr. Garrison	24	1	Yeh-you don't say.  Well thanks, uh, Principal Victoria.  Holy Moly! I've gotta find a way to get fired for being gay!	['gay']
Mr. Mackey	21	0	M'kay kids, I know the past few weeks have been really hard with the death of your teacher, Ms. Choksondik.	[]
Kyle	1	0	Funny.	[]
Mr. Mackey	30	0	BUT... the principal has finally hired a teacher to take her place. So I want you all to give your best behavior to your new Fourth Grade teacher, Mr. Garrison.	[]
Kids	1	0	AWWWW!!!	[]
Kyle	2	0	Not him!	[]
Mr. Garrison	4	0	Thank you, Mr. Mackey.	[]
Mr. Mackey	4	0	Good luck, m'kay.	[]
Mr. Garrison	15	0	Okay, children, now for those of you who are new, my name is  Mr. Garrison.	[]
Butters	5	0	Where is Mr. Hat, sir?	[]
Mr. Garrison	15	0	Well, I was informed that fourth graders are a little too old for Mr. Hat.	[]
Kyle	9	0	Two-year-olds are too old for Mr. Hat.	[]
Mr. Garrison	17	0	But it's okay because I found a new teacher's assistant. Say hello to...  Mr. Slave.	[]
Mr. Slave	3	0	Hi kids. Hm.	[]
Mr. Garrison	21	1	So that's  Mr. Slave.  The teacher's assistant.  Or, as I like to write for short, the Teacher's Ass.	['ass']
Mr. Slave	3	0	Oh Jesus Christ.	[]
Mr. Garrison	9	0	Okay, Mr. Slave. Go sit until I need you.	[]
Mr. Slave	1	0	Ugh.	[]
Cartman	11	0	Dude, I think that Mr. Slave guy might by a...  Pakistani.	[]
Mr. Garrison	28	0	I'm not saying the rest of the school year will be easy. In fact, it's going to be long and hard.  Really long and really hard.	[]
Mr. Slave	3	0	Oh Jesus Christ.	[]
Mr. Garrison	13	0	Eheh, the first thing we're gonna be learning about is communist Russia.	[]
Cartman	7	0	No, Kenny. What are you doing, Kenny?	[]
Mr. Garrison	10	0	Now, Stalin was a big silly when it came to...	[]
Cartman	7	0	Kenny, no! Don't do it, Kenny!	[]
Mr. Garrison	8	0	Eric, did you just throw a paper airplane?!	[]
Cartman	4	0	No, it was Kenny!	[]
Mr. Garrison	6	0	Very funny, Eric! Kenny's dead!	[]
Stan	18	0	Yeah, but Cartman drank Kenny's remains, and now Kenny's soul is trapped in Cartman's body.	[]
The Other Kids	1	0	Yeah.	[]
Mr. Garrison	22	0	That does it! I will not put up with foolishness in my class! It's time for punishment!  Take it Mr. Slave!	[]
Mr. Slave	5	0	Oh-oh. Oh it hurts.	[]
Mr. Garrison	34	0	I will  NOT put up with  TOM foolery in my  CLASS room, children.  Mr. Slave, put this rubber ball in your mouth.  Take that, Slavey! take it!  This'll get me fired for sure.	[]
Gerald	14	0	I really enjoyed the imagery in the last chapter of this month's book.	[]
Linda	15	0	Yes, and I really saw the entire book thematically as a take on corporate America.	[]
Randy	30	0	Well I think in the fourth chapter, when uh Nancy Drew discovers the bloody glove in the cheerleader's locker, well that uh that was just a brilliantly written passage.	[]
Gerald	4	0	So full of metaphor.	[]
Kyle	7	0	Hey guys, can we talk to you?	[]
Sheila	3	0	Oh, hi boys.	[]
Sharon	3	0	How was school?	[]
Kyle	3	0	Uhh, not cool.	[]
Sheila	23	0	That's great. We're having our book of the month club meeting, so why don't you boys go outside and play?	[]
Linda	21	0	Was it me, or did you all think that Nancy Drew solved the riddle of Elephant Mountain a little too easily?	[]
Stan	23	0	No, no, he said not cool. We got our new teacher today; it's, it's Mr. Garrison, our old third grade teacher.	[]
Chris	2	0	Uh huh.	[]
Kyle	16	1	Well, he has this new teacher's assistant, and uh and they're both... totally gay.	['gay']
Sheila	9	1	Kyle! You know better than to discriminate against homosexuals!	['homosexuals']
Stan	8	1	Yeah but, these guys are really super-gay.	['gay']
Randy	20	0	Aw I'm surprised at you, Stanley. I really thought you knew how to accept people for what they were.	[]
Sharon	3	0	Yeah, but Dad-	[]
Randy	12	0	No buts, Stanley! We're not raising our kids to be discriminators!	[]
Sheila	19	0	That's right! I think it's time you kids took a little trip to the Museum of Tolerance!	[]
Tour Guide	21	0	Welcome to the Museum of Tolerance. Here we try to educate you on the dynamics of racism and prejudice in America.	[]
Cartman	1	0	Ey!	[]
Tour Guide	36	0	Now, did you know that words we use can show intolerance?  Let's begin our tour with a walk through our Tunnel of Prejudice, to show you what it can feel like to be discriminated against.	[]
Voice	8	3	QUEER. BEANER. CHINK. NIGGER. HEEB. FAGGOT. CRACKER. SLOPE.	['queer', 'nigger', 'faggot']
Cartman	5	0	Aw man, this is awesome!	[]
Tour Guide	6	0	Now you know how it feels.	[]
Cartman	8	0	I wanna ride again! I wanna ride again!	[]
Tour Guide	44	0	We are now entering the Hall of Stereotypes. These wax figures represent how some intolerant people have labeled minorities.  Here we see a black person eating chicken and watermelon, a stereotype that hurts the African-American community. What other stereotypes do you see here?	[]
Randy	8	0	Ah, here's the Arab as a terrorist.	[]
Tour Guide	18	0	That's right. But of course, we know that not all Arabs are terrorists, don't we, kids?	[]
Butters	12	0	W-w-well there's an Asian over there with a calculator.	[]
Tour Guide	24	0	That's right. Not all stereotypes are negative. But even a positive one like All Asians are good at math is harmful to society.	[]
Cartman	4	1	Look, a covetous Jew!	['jew']
Tour Guide	17	1	Very good, young man. The idea that Jews are only interested in money is very old indeed.	['jews']
Randy	12	0	Ah, here's a good one.  It's the stereotypical sleepy Mexican.	[]
Janitor	8	0	Wai-what? Oh man, what time is it?	[]
Randy	11	0	Oh I'm sorry. I thought you were a wax sculpture.	[]
Janitor	21	0	Naw, man. I'm the janitor. I'm s'pose to be cleaning but I'm so tired. Ongh, so sleepy.	[]
Tour Guide	39	0	This is our discovery wing. Take your time at the computer displays , because you see, being tolerant you must also respect people who are small, people who are disabled, even people who are overweight,  like this young man here.	[]
Cartman	1	0	Ey!	[]
Tour Guide	17	3	You other boys have probably called this young man names like tubby, or lardbutt, or fat tits,...	['lardbutt', 'fat', 'tits']
Kyle	7	2	Fat tits. That's a good one.	['fat', 'tits']
Stan	6	0	Yeah, I have to remember that.	[]
Tour Guide	24	1	But you must learn to be tolerant of his differences as well. If he chooses to eat fatty foods, that's his life choice.	['fatty']
Cartman	10	1	I'm not fat, I have a different life choice.	['fat']
Tour Guide	15	0	And we won't belittle you for eating lots of cookies and cakes and pies.	[]
Cartman	4	1	Duhuhude, tolerance kicks ass!	['ass']
Randy	4	0	That's our Cartman.	[]
Tour Guide	8	0	Well, that's the end of our tour.	[]
Randy	10	0	Now do you see why tolerance is so important, boys?	[]
Stan	2	0	I guess.	[]
Tour Guide	22	1	We have to accept people for who they are and what they like to do.  Hey! What the hell are you doing?	['hell']
Smoker	5	0	Oh I was just uh-	[]
Tour Guide	7	0	There's no smoking in the museum!	[]
Smoker	7	0	But I'm not in the museum.	[]
Tour Guide	7	0	Get out of here, you filthy smoker!	[]
Gerald	3	0	Yeah, dirty lungs!	[]
Sharon	8	0	Go ahead and kill yourself, stupid tar-breath!	[]
Chris	1	1	Dumbass!	['dumbass']
Richard	4	0	Get out of here!	[]
Tour Guide	6	0	Well, have a great day, everybody.	[]
Chris	16	0	Now you boys can go and give your teacher and assistant the respect they deserve. Right?	[]
The Boys	1	0	Yeah.	[]
Mr. Garrison	51	0	Okay, children, let's take our seats. Uh, apparently, none of you tried to get me fired yesterday, so I guess we're just gonna have to go on and learn more today.  Now who can tells me what happens to water when we heat it up in the Bunsen burner?	[]
Butters	2	0	It evaporates.	[]
Mr. Garrison	68	2	Good, Butters. Now if we take the glass tube of the Bunsen burner, we can also see how other things react.  Evaporation is an exothermic reaction, so let's look at an endothermic one. Mr. Slave, position 7 please.  Now I'm gonna put the glass tube under Mr. Slave's tight ass.  The heat from Mr. Slave's ass will act as our new conductor of energy	['ass', 'ass']
Mr. Slave	1	0	AAH.	[]
Mr. Garrison	11	0	Okay, now Butters, could you bring over Lemmiwinks for me please?	[]
Butters	1	0	Sure.	[]
Stan	7	0	Oh, no, no, no no no no.	[]
Mr. Garrison	46	1	Newton was the first to discover that for every action there's a reaction - thank you Butters. Now what do you think is gonna happen when I introduce the element of the gerbil to the endothermic heat of Mr. Slave's ass?  Well let's see.	['ass']
Mr. Slave	6	0	AAH.  AAH.  Dude! Jesus Christ! AAH!	[]
Butters	2	0	Lemmiwinks? NO!	[]
Chef	3	0	Hello there, children!	[]
The Boys	2	0	Hey Chef.	[]
Chef	4	0	How's it goin'?	[]
Kyle	1	0	Bad.	[]
