character	value	profanities	line	profanityList
Mr. Garrison	23	0	Okay, children, let's take our seats. This morning we're going to have a special lecture by your school counselor, Mr. Mackey.	[]
Stan	1	0	Booooo!	[]
Mr. Mackey	12	0	Nuh-now, who was that?  That is not appropriate behavior, m'kay?	[]
Stan	7	0	I'm sorry, Mr. Mackey, m'kay?	[]
Mr. Mackey	11	0	Uh... That's okay, just don't let it happen again.	[]
Kyle	11	0	We won't let it happen again, Mr. Mackey, m'kay?	[]
Mr. Mackey	6	0	Uh, okay, okay, that's fine.	[]
Cartman	1	0	Okay?	[]
Mr. Mackey	75	4	Okay.  Now, uh, as your counselor, I'm here to tell you about drugs and alcohol and why they're bad, m'kay? Uh, so, first of all, uh, smokin's bad.  You shouldn't smoke. And-uh, alcohol is bad.  You shouldn't drink alcohol. And-uh, as for drugs, well, drugs are bad. You shouldn't do drugs. Okay, that about wraps up my introduction, now uh, are there any questions?  Yes, Stan?	['drugs', 'drugs', 'drugs', 'drugs']
Stan	6	0	Why do dogs have cold noses?	[]
Mr. Mackey	6	0	Uhhh, well, I'm not sure.	[]
Stan	1	0	Oh.	[]
Mr. Mackey	96	3	Now-uh, let's focus our discussion first on marijawana.  Marijawana's bad, and it also has a very distinct smell, okay? I'm gonna pass around just a little tiny bit. Now, I want you all to take a smell,  so you know when someone is smoking marijawana near you. M'kay, just take a smell, pass it on,  and when it gets back up to me,  we'll finish talking about it. In the meantime, I want to get into alcohol a little, okay? Uh, alcohol is bad. Uh, if you drink alcohol you...	['marijawana', 'marijawana', 'marijawana']
Kyle	12	0	Hey, are you guys gonna come to Ike's party this weekend?	[]
Stan	12	0	Your little brother's having a party? Why, is it his birthday?	[]
Kyle	5	0	No, it's his bris.	[]
Cartman	6	1	What the hell is a bris?	['hell']
Kyle	15	0	I don't know. But there's gonna be lots of food, and a band.	[]
Cartman	8	1	Oh, kick ass! I wanna have a bris!	['ass']
Mr. Mackey	46	4	...and so uh, that's why alcohol is bad. Uh, ha-has that marijawana made it back up here yet?  No? O-okay. Let's talk about LSD.  Uh, children, LSD i-is bad. It's a drug made famous by John Lennon and Paul McCartney...	['marijawana', 'lsd', 'lsd', 'drug']
Stan	13	0	Hey, are we supposed to get your little brother presents for a bris?	[]
Kyle	5	0	Uhhh... I'm not sure.	[]
Stan	6	0	Well, dude, you better find out!	[]
Mr. Mackey	5	0	Boys, are you paying attention?	[]
Stan	5	0	Sorry, Mr. Mackey, m'kay?	[]
Mr. Mackey	36	3	Okay. Now, children, has that marijawana made it around yet?  Uhh, who-who has the marijawana now?  Ummm okay, whoe-whoever has the marijawana, just pass it up to the front row, m'kay?  Uh-oh.	['marijawana', 'marijawana', 'marijawana']
Principal Victoria	23	0	I am very disappointed in you, young man. You should be ashamed of yourself. What could have possessed you to be so stupid?	[]
Mr. Mackey	5	0	I'm sorry, Prinshipal Victoria.	[]
Principal Victoria	26	1	We-hell, sorry isn't going to cut the cheese this time, mister! I'm afraid I'm going to have to suspend you from school.	['hell']
Mr. Mackey	5	0	You mean I'm fired?	[]
Principal Victoria	13	0	Well, I guess that's the grown-up way to put it, yes.	[]
Mr. Mackey	27	1	But-but it was an honest error of judgment, m'kay? I-I really thought it was important for the kids to know the smell of marijawana--	['marijawana']
Principal Victoria	31	0	It was an error of judgment, Mr. Mackey, but I'm afraid I have to let you go for it. We searched each one of those kids, but came up empty.	[]
Mr. Mackey	1	0	But--	[]
Principal Victoria	22	0	We had to let them go home, and one of them now has half a lid of Jamaican grass because of you!	[]
Mr. Mackey	19	0	Huh, how am I going to make ends meet...m-m'kay? Wha-what will I do for money??	[]
Principal Victoria	28	0	There, there, now. Maybe this will all blow over someday and we can give you a job as a janitor cleaning up vomit with that pink sawdust stuff.	[]
Mr. Mackey	8	0	No-uho-uho-uho!  Not o-uho-uhokay!	[]
Stan	5	0	Man! That sucked, getting searched.	[]
Cartman	6	1	Yeah, my ass is killing me.	['ass']
Kyle	13	1	Why did they search us? That marijawana never even made it to us.	['marijawana']
Cartman	5	0	I wonder who took it.	[]
Announcer	9	0	And now it's almost time for BoBo's.	[]
Chef	3	0	Hello there, children.	[]
Boys	2	0	Hey, Chef.	[]
Kyle	4	0	How's it going?	[]
Chef	1	0	Bad.	[]
Kyle	2	0	Why bad?	[]
Chef	19	1	Children, I heard about what happened at school today. Now, none of you took that nasty marijuana, did you?	['marijuana']
Stan	7	0	No, dude, we never even saw it!	[]
Chef	12	1	Okay. Because I just want to tell you that drugs are bad!	['drugs']
Stan	9	0	We know, we know, that's what everybody says.	[]
Chef	9	0	Right. But do you know why they're bad?	[]
Kyle	24	0	Because they're an addictive solution to a greater problem, causing disease of both body and mind with consequences far outweighing their supposed benefits.	[]
Chef	9	0	And do you have any idea what that means?	[]
Kyle	1	0	No.	[]
Cartman	17	2	I know. Drugs are bad because if you do drugs, you're a hippie, and hippies suck.	['drugs', 'drugs']
Chef	32	1	Look, children. This is all I'm goin' to say about drugs: stay away from them. There's a time and place for everything, and it's called college. Do you understand?	['drugs']
Boys	1	0	Dude!	[]
Chef	1	0	Okay.	[]
Kyle	12	0	Hey, are you going to come to Ike's bris this weekend?	[]
Chef	10	1	Oh, hell no! I can't bear to see that!	['hell']
Stan	4	0	What do ya mean?	[]
Chef	15	0	Don't you boys know what a bris is? They're going to circumcise him.	[]
Cartman	4	0	Wo-what's that?	[]
Chef	26	0	Oh boy. Here we go again.  Children... Uhh... What's the one thing that's more sacred to a man than anything else in the world?	[]
Stan	2	0	Ahhh, bicycles?	[]
Cartman	1	0	Ham?	[]
Kyle	6	2	No, not ham, you fat fuck!	['fat', 'fuck']
Cartman	8	0	Screw you! It's ham, isn't it?	[]
Chef	17	0	No, no, no, children, I'm talkin' about the most important part of a man's body.	[]
Kyle	2	0	Your heart?	[]
Stan	2	0	Your eyes?	[]
Kenny	3	1	(Ooh, the penis!)	['penis']
Chef	3	0	That's right.	[]
Cartman	22	1	Hey! My mom says you're not supposed to call it a penis, Kenny! You're supposed to call it a fireman.	['penis']
Chef	2	0	A fireman?	[]
Cartman	14	0	That's the proper way to say it, or else you get a spanking.	[]
Chef	23	1	Dammit, children! Why do I always have to be the one to explain all this stuff to you?  Ask your parents for once!	['dammit']
Kyle	2	0	Hey, wait!	[]
Stan	10	0	Dude, something tells me this bris thing isn't good.	[]
Female passenger	15	0	Hey, Mackey, you got any more pot? My four-year-old needs a fix! Yehahahahaha!	[]
Driver 1	20	0	Hey, Mackey! Now we see what you and Homer Simpson have in common, d'oh-pe!  Ha ha ha ha!	[]
Driver 2	2	0	Heeey, Mackey!	[]
Driver 3	10	1	Hey, Mackey! Why did the drug user cross the road?	['drug']
Driver 3's Passenger	17	2	Who do you think you are, you stupid drug-taking hippie?! You damn hippies are all alike!	['drug', 'damn']
Driver 4	7	0	Won't you leave the guy alone?	[]
Driver 5	8	1	Hey, hippie, are you gonna do some drugs?	['drugs']
Mr. Mackey	1	0	Uuuuuugh!	[]
Bartender	12	0	Hey, I don't think I've seen you around here before.	[]
Mr. Mackey	16	0	Naw, I just-- I had to get away, m-m'kay? I just lost my job.	[]
Bartender	16	0	Oh that's weak, man. You know what you need? You need a good, stiff drink.	[]
Mr. Mackey	9	0	Oh-uh-uh, I don't drink, m'kay?	[]
Bartender	9	0	Trust me, man! It'll make you feel better.	[]
Mr. Mackey	4	0	Ughuh...  Drinkin's bad.	[]
Devil	10	0	Go ahead. Drink the beer. It'll calm you down.	[]
Angel	18	2	Yeah, why the hell not? It's just a beer. Don't be such a pussy, m'kay?	['hell', 'pussy']
Bartender	5	0	So how do you feel?	[]
Mr. Mackey	4	0	Woah, about the same.	[]
Bartender	8	0	Oh, you just need something a little stronger.	[]
Stan	6	0	Kyle! You have to stop them!	[]
Kyle	2	0	Stop who?	[]
Stan	18	0	Dude! I found out what a bris is! I found out what they're gonna do to Ike!	[]
Kyle	1	0	What?	[]
Stan	8	0	They're gonna chop off his wee wee!	[]
Kyle	8	0	Chop off his wee wee?! Are you sure?!	[]
Stan	12	1	Yeah, dude! It's a Jewish tradition! It's called a circumstision!	['jewish']
Cartman	12	0	Dude! That is not cool! Choppin' off wee wees is not cool!	[]
Kyle	11	0	That can't be true! My parents wouldn't do that!	[]
Stan	24	1	Dude, I asked five different people. They said all Jewish boys have circumstisions, an-and they make it into a party called a bris.	['jewish']
Cartman	12	0	Dude, yuh-eh-you just don't...chop off somebody's fireman!	[]
Kyle	16	0	I won't believe it! I won't! I have to ask my mom and dad!	[]
Mr Mackey	24	0	We are young, m'kay?Heartache to heartache we stand, m'kay?No promises, no demands, m-m'kay..?  Whoa... Is this my house?	[]
Landlord	11	0	Your key ain't gonna work, Mackey! I changed the locks!	[]
Mr. Mackey	3	0	Why, Mr. Freely?	[]
Mr. Freely	21	1	I'm not rentin' to you anymore! I heard that you got fired from your job for selling drugs to children!	['drugs']
Mr. Mackey	11	0	No, no, no, m'kay? I-it wasn't like that.	[]
Mr. Freely	19	2	Drugs are an illegal narcotic! And having never taken drugs, I can say that they have nothing to offer!	['drugs', 'drugs']
Mr. Mackey	7	1	But I've never taken drugs either.	['drugs']
Mr. Freely	25	1	I've never taken drugs, and look at me! I'm totally fine! Now get off my property before I lose control and kill you!	['drugs']
Mr. Mackey	4	0	Huuhh?  Ow, m'kay?!	[]
Mr. Freely	4	1	Drug user! Druuug user!	['drug']
Mr. Mackey	2	0	Uh, uh--	[]
Mr. Freely	4	1	Come back here, dammit!	['dammit']
Mr. Mackey	2	0	Whoa, wait!	[]
Sheila	4	0	Just a little higher.	[]
Kyle	2	0	Mom! Dad!	[]
Sheila	16	0	Oh, hi, bubele. I'm glad you're here; you can help decorate for the party.	[]
Gerald	5	0	Your mother's made gahekgafuga.	[]
Cartman	5	1	What the hell is gahekgafuga?	['hell']
Kyle	8	0	Mom, Dad, what exactly are this party for?	[]
Sheila	9	0	To celebrate your little brother's  passage into life.	[]
Kyle	2	0	Meaning what?	[]
Gerald	7	0	Meaning we're going to circumcise him.	[]
Cartman	7	0	They are gonna cut off his fireman!	[]
Sheila	5	1	It's Jewish tradition, bubbe.	['jewish']
Gerald	23	0	Normally, we do it right after the baby is born, but we had to do it later for Ike because he's a--	[]
Kyle	1	0	AAAAAGGGGGHHHHH!!!!!	[]
Gerald	14	0	Oh, now what's gotten into him? Stan, will you go talk to him?	[]
"Sheila, Gerald"	8	0	Let us cut off you pee pee, Stan!	[]
"Stan, Cartman"	10	0	AAAAGGGGHHHH!!!! Aaagg-that's the sickest friggin' thing-run, ruuun!	[]
Kenny	2	0	(Run, dude!)	[]
Sheila	7	0	Oy, what is the matter with them?	[]
Kyle	8	0	I can't believe my parents are cannibals!	[]
Stan	7	0	What are you goin' to do, dude?	[]
Kyle	39	0	I have to save my little brother! I have to send him away until my parents come to their senses!  Come on, Ike!  Cover me for a while. I'll find a place to hide him and come back.	[]
Cartman	17	0	No way, dude! We're not staying alone in your house with your wee-wee-choppin' parents!	[]
Kyle	8	0	Just give me 30 minutes. Come on, Ike!	[]
Mr. Mackey	11	0	Hoh! I can't sleep; it's too cold, m'kay?	[]
Hobo	8	0	Hey, you want somethin' to warm you up?	[]
Mr. Mackey	10	0	Oh, I didn't know this dark alley was taken.	[]
Hobo	8	0	Here, try this; it'll warm you up.	[]
Mr. Mackey	3	0	Marijuwana's bad.	[]
Hobo	1	0	What?	[]
Mr. Mackey	10	0	Ma-marijuwana makes you feel depressed and low, m'kay?	[]
Hobo	8	0	And you don't fell that way now?	[]
