character	value	profanities	line	profanityList
Mr. Wyland	15	0	Good morning, children. Mr. Garrison is away today. I am your substitute teacher, Mr. Wyland.	[]
Cartman	5	0	Oh, sweet, dude. Substitute teacher.	[]
Mr. Wyland	48	0	Now, I understand that some students in this class like to mess with substitute teachers.  But if we all behave and respect each other, I'm sure we can make this a fun and productive day. Let's start with roll call. Let's see, mmmmm.  Eric Cartman?	[]
Stan	1	0	Here!	[]
Mr. Wyland	6	0	Alright, and how about Stan Marsh?	[]
Kenny	1	0	(Here.)	[]
Wendy	8	0	It's not that funny, you guys. Jesus.	[]
Mr. Wyland	6	0	Okay, and where iiiiss... Kenny McCormick?	[]
Cartman	4	0	Here.  Oh, hoho. Ow.	[]
Stan	6	1	Dude, what the hell was that?	['hell']
Cartman	23	2	Oh, huh. Oh, geez, you know, when you're laughin' so hard that the milk comes out your nose? Uh ho ho, man!	['ho', 'ho']
Stan	7	0	...Dude, you weren't drinking any milk.	[]
Cartman	1	0	Huh?	[]
Stan	10	0	You have to be drinking milk for that to happen.	[]
Cartman	4	0	Not with me, man.	[]
Mr. Wyland	34	0	Alright. Look, why don't we skip roll call? Here's what we're gonna do today.  I've been told that one of your classmates has been ill for several days - Kyle Broflovski?	[]
Stan	3	0	He's fakin'!	[]
Mr. Wyland	49	0	Well, I've been told that in Mr. Garrison's absence, our activity for the day is to make a get-well card for Kyle. So I got this large piece of poster board, and we're all gonna come up and use glitter.and glue to decorate it.	[]
The Class	1	0	Awww.	[]
Cartman	3	0	He's fakin'!	[]
Mr. Wyland	10	0	Kenny, you come and decorate the get-well card, too.	[]
Cartman	12	0	But I don't want Kyle to get well. I hate Kyle.	[]
Mr. Wyland	10	0	I don't care! Get down here and do it!	[]
Butters	8	0	Hey, watch it!  Hey, what are you doin'?	[]
Stan	7	0	Now, that's a get-well card!	[]
Chairman	19	0	Mr. Garrison, after very careful review the school board believes that you should take a... hiatus from teaching. Indefinitely.	[]
Mr. Garrison	1	0	What??	[]
Board Member	7	0	Frankly, your conduct has been somewhat disconcerting.	[]
Chairman	14	0	Did you know that not one of your students knew who Sam Adams was?	[]
Mr. Garrison	17	0	Well, who cares about a guy that makes beer?! Jesus Christ, I'm trying to teach history!	[]
Chairman	23	0	...Frankly, Mr. Garrison, it isn't even your educational record that we're most concerned about.  It's your somewhat substantial police record.	[]
Mr. Garrison	2	0	Oh, whatever!	[]
Principal Victoria	15	1	Mr. Garrison, last week's charges of attempting to solicit sex from a minor wa-	['sex']
Mr. Garrison	8	0	That was not me, that was Mr. Hat!	[]
Board Member	24	1	All we're saying is, perhaps you should take a little hiatus from teaching until this little  child molestation thing dies down a bit.	['molestation']
Mr. Garrison	13	0	Gentlemen, teaching is all I know. It is the air that I breathe.	[]
Chairman	9	0	We're sorry, Mr. Garrison, we have no choice.	[]
Mr. Garrison	20	0	Very well. I guess... I'm not a teacher anymore.  I suppose you'll be wanting my badge and gun...	[]
Chairman	9	0	Mr. Garrison, most teachers do not carry a gun!	[]
Mr. Garrison	8	0	Oh, sorry. So I can keep it then?	[]
Sheila	10	0	Kyle, Stan and his mother came over to visit you.	[]
Sharon	2	0	Hello, sweetie.	[]
Stan	12	0	Dude, you can stop faking now. We got a substitute teacher.  Kyle?	[]
Sheila	21	0	They say it's his kidneys. Kyle always has been a diabetic and lately his kidneys have just been shutting down.	[]
Sharon	11	0	Well, the kids at school made you a card, Kyle. Look.	[]
Stan	3	0	Go on, Butters!	[]
Butters	5	1	Ho, I don't wanna!	['ho']
Stan	3	0	Butters, go on!	[]
Butters	58	0	Oh, uhuh alright, then.  We're so sorry you're not feeling well. We hope you're better soon. So we're bringing you some sunshine By, um, singing you this tune: Everybody misses you And though we hate to cause a fuss We'd like to say, Get well soon! And Please don't die on us.	[]
Stan	6	0	Dude, you really are sick, huh?	[]
Kyle	5	0	I don't know, I...	[]
Sheila	20	0	I don't know what to do, Sharon. They wanna have him go into surgery, but they're so dangerous.	[]
Sharon	16	0	Sheila, have you tried holistic natural medicines? They work wonders. I read all about in People.	[]
Sheila	3	0	Really? In People?	[]
Sharon	26	0	There's a brand-new shop in town that sells holistic medicines and all-natural foods. It's run by this fascinating woman named Miss Information.	[]
Sheila	12	0	Oh, well, with a name like Miss Information she must know something.	[]
Sharon	17	0	Why don't we at least take Kyle down there and see what she has to say.	[]
Sheila	6	0	Okay. I'll get our coats.	[]
Butters	4	0	Can I go now?	[]
Mr. Garrison	16	0	I don't know what I'm goin' tuh do, Mackey. Teaching is all I know.	[]
Mr. Mackey	20	0	Okay, well, maybe you need to view this as a chance to do something you've always wanted to do.	[]
Mr. Garrison	8	0	I've always wanted to write a novel.	[]
Mr. Mackey	6	0	Well, there you go, m'kay?	[]
Mr. Garrison	8	0	But I never know what to write about.	[]
Mr. Mackey	19	0	Well that's easy. Write about what you know. Write about what you love. What do you love most?	[]
Mr. Garrison	2	0	Besides teaching?	[]
Mr. Mackey	1	0	Yes.	[]
Mr. Garrison	1	0	...Poontang.	[]
