character	value	profanities	line	profanityList
Ms. Crabtree	8	0	BE QUIET BACK THERRE! THESE ROADS ARE SLIICK!	[]
Stan	2	0	Hey, Cartman!	[]
Cartman	1	0	What?	[]
Stan	13	0	Are you gonna share any of that cake with the rest of us?	[]
Cartman	5	0	Hmmm, let me see. No!	[]
Kyle	12	0	Come on, fatass! You shouldn't be eating all that cake anyway!	[]
Cartman	6	0	Mmm. It's chocolaty and delightful.	[]
Stan	4	0	Give us some, Cartman!	[]
Ms. Crabtree	4	0	BE QUIET BACK THERRE!	[]
Kyle	9	0	Whoa, dude. The road is really snowy out there.	[]
Stan	6	0	Dude, the road is always snowy.	[]
Kyle	8	0	I know, but, it's really snowy today.	[]
Cartman	13	0	Mmm. I can't possibly finish this whole cake. Oh, yes I can.	[]
Stan	3	0	Shut up, Cartman!	[]
Ms. Crabtree	14	0	Okay, that does it! Y'all be quiet or the cute little bunny dies!	[]
Stan	21	0	Dude, she always tries to quiet us down by threatening to kill that bunny, but I wonder if she ever would.	[]
Kyle	6	0	Oh, she would, dude. She would.	[]
Ms. Crabtree	11	0	GOODD!  OH, FOR CHRIST'S SAKE I DON'T BELIEVE THIS!	[]
Stan	9	1	Come on, fat boy, give us some cake now.	['fat']
Cartman	20	0	I can not possibly eat one more bite of its chocolaty goodness. Oh, but but but, but I'll try.	[]
Kyle	8	3	Dammit, Cartman, you are such a fat fuck!	['dammit', 'fat', 'fuck']
Ms. Crabtree	9	0	WHAT DID YOU SAY?!  Whoa oh.  Hold oonn! Aaaaa!	[]
Kids	1	0	Aaaah!	[]
Kyle	3	0	I'm scared!	[]
Ms. Crabtree	3	0	BE QUIET, KID!	[]
All	1	0	Aaaah!	[]
Guide	17	0	...Aand right up here you can see a red-bellied chickadee. They're indigenous to this area.	[]
The Kids	1	0	Aaaah!	[]
Wife	3	0	What was that?	[]
Guide	3	0	What was what?	[]
All	1	0	Aaaah-	[]
Cartman	2	0	All done!	[]
Ms. Crabtree	14	0	SIT DOWN AND SHUT UP!  I SAID 'QUIET,' OR ELSE I KILL THE BUNNY!	[]
Stan	3	0	Where are we?	[]
Ms. Crabtree	4	0	I have no idea.	[]
Stan	11	0	I don't think we're in a very safe spot.	[]
Kyle	7	0	Yeah, what are we supposed to do?	[]
Ms. Crabtree	10	0	Just keep your trap shut. I'll consult the manual.	[]
Cartman	2	0	Ms. Crabtree?	[]
Ms. Crabtree	10	0	SHUT UP, KIID! I HAVE TO WATCH A TRAINING VIDEO!	[]
Trainer	106	0	Welcome to tape 7 of the bus driver's video guidebook. What to do if you become stranded. By now you've calmed down the children and kept order by using the 'keep quiet or I'll kill the bunny' technique. Now, it's time to get help. The most important thing to remember is that the children will be safe as long as they stay on the bus. So do not, under any circumstances, let any children off the bus. The best way to achieve this is to tell them something like, 'A big scary monster will eat you if you step off the bus.'	[]
Ms. Crabtree	17	0	KIIDS, DO NOT GET OFF THIS BUS. IF YOU DO A BIG SCARY MONSTER WILL EAT YOU!	[]
Trainer	31	0	That's right. With the children properly subdued, you can leave the bus and go out looking for assistance. And remember your bus driver's code: 'Sit down. And shut up!'	[]
