character	value	profanities	line	profanityList
Satan	16	0	Halloween is a night for evil. It is time for me to take what is mine.	[]
Demon 1	6	0	What do you plan, Lord Satan?	[]
Satan	33	1	On Halloween we shall open the Gates of Hell, rise up to the earth, and we will rent out the entire W Hotel, for an awesome party, and invite a bunch of celebrities!	['hell']
Demon 2	7	0	How big a party are we talking?	[]
Satan	16	0	Have you seen those rich, spoiled, teenage girls who have massive Sweet 16 parties? That big.	[]
Demon 2	6	0	Satan, we can't possibly do-	[]
Satan	190	2	SILENCE!  Halloween is about me! And I deserve a par-ty! This... shall be MY Super Sweet 16!!  Minions of Hell! The time has come for us to rise! For my Super Sweet 16 Halloween party!!  I got Bacardi, and Ghetto One to sponsor the party, and I'm calling it  Hell On Earth 2006!  But now, heed my words: in order to get in to the party, you have to RSVP and get a blue wristband. Everyone is gonna try and get into this party, so if you don't get your wristband in advance, or you're not wearing that wristband at the door, you're NOT GETTING IN!!  And NOW know this: It's a costume party, so you have to wear a costume. BUT... nobody better show up as The Crow! I'm serious. Every costume party there's like fourteen guys come dressed like the Crow 'cause they wanna look hot and hook up. It's lame! If you come dressed as the Crow, you're NOT GETTING IN to the party!!  Go now and prepare!! If you miss my party you are a looozer!!	['hell', 'hell']
George Burns	8	0	Oh boy, a Halloween party up on Earth.	[]
Ghandi	10	0	I can't believe he got the entire W Hotel.	[]
Princess Diana	9	0	This is going to be the best Halloween ever.	[]
Stan	5	0	Go ahead, Kyle, do it.	[]
Kyle	4	0	I am doing it.	[]
Tweek	5	0	No! Don't do it!	[]
Cartman	18	0	What's the big deal, Kyle? You just look in the mirror, and say the name three times.	[]
Kyle	4	0	Biggie. Smalls... Biggie Smalls...	[]
Cartman	25	0	See? You're scared. Because you know if you say it a third time, he's gonna show up and shoot you in the face.	[]
Kyle	9	0	Fine!  Then YOU do it, you're so tough!	[]
Cartman	7	0	I've done it lots of times.	[]
Kyle	2	0	Prove it!	[]
Cartman	14	0	Biggie Smalls... Biggie Smalls... This is dumb, you guys, let's do somethin' else.	[]
Kyle	7	0	You're afraid to do it, too.	[]
Cartman	3	0	I am not!	[]
Butters	8	0	Then do it, if you're not yellow!	[]
Cartman	4	0	Biggie Smalls... Biggie Smalls...	[]
Jimmy	12	0	Hey fellas.  You should come downstairs. Stan's mom made pa-pizza.	[]
The other boys	7	0	Let's go. Yeah, let's go!	[]
Cartman	21	2	Oh my God. I crapped my pants.  You guys, I crapped my pants!  Heheh. You guys! You guys, check it out!	['crapped', 'crapped']
Demon 1	6	0	Satan, I must speak with thee.	[]
Satan	3	0	What is it?	[]
Demon 1	19	1	You've invited so many celebrities on Earth to your party that people in Hell can't get wristbands.	['hell']
Satan	14	0	Well I have to invite celebrities or else my party won't be cool.	[]
Demon 1	16	0	Satan, I warn thee, do not throw this party at the cost of alienating your friends.	[]
Satan	11	0	I'm not alienating my friends! I know they come first!	[]
Demon 1	21	0	I hope for your sake that's true. You've never thrown a party of this magnitude before, Satan. Be wary.	[]
Cardinal Mahoney	52	1	Halloween has always been a time of evil and darkness. But now it appears that Satan will literally be among us. He is bringing Hell here to Los Angeles, and from what we understand, the gathering is going to be... completely off the hook.  There's more: None of us... are invited.	['hell']
Bishop 1	1	0	None?	[]
Bishop 2	3	0	Satan mocks us.	[]
Bishop 3	5	0	His party must be stopped.	[]
Priest 1	13	0	Yes, we cannot let evil take over our city, even for a night.	[]
Priest 2	4	0	What can we do?	[]
Resident Bishop	37	0	Tomorrow night, after all of Satan's guests have arrived, we'll call in a complaint about how many people are there. We'll see how long Satan's party lasts... after the fire marshal shows up.	[]
Butters	31	0	That's why I like to brush my teeth; I know they're clean and white. All the  I truly love to brush my teeth.  Biggie Smalls... Biggie Smalls...  Biggie Smalls...	[]
Biggie Smalls	5	1	What the fuck is THIS?!	['fuck']
