character	value	profanities	line	profanityList
Trainer 1	47	0	All right, everyone, welcome to the Dolphin Encounter here at the Denver Aquarium.  My name is Chet and I'll be your guide and trainer as you meet these intelligent and truly magical creatures.  And here they come: this is Trigger and Dolly, uh there's Bubbles	[]
Stan	2	0	Wow cool.	[]
Randy	5	0	Pretty neat birthday, huh Stan?	[]
Stan	6	0	Yeah, this is gonna be awesome.	[]
Chet	42	0	If they come near you you can touch their back just no grabbing please. What whimsical creatures aren't they? All the dolphins you will be encountering today are Atlantic bottlenose dolphins. Now who would like to get a kiss from one?	[]
Girl	4	0	I would like to-	[]
Randy	9	0	MEMEME. I wanna kiss it! I wanna kiss it!	[]
Trainer 1	19	0	Uh all right, let's just uh, get you to put your hands, palms down, on the water.  The-	[]
Stan	5	1	What the hell is that?	['hell']
Trainer 2	6	0	Oh no it's the Japanese!	[]
Japanese Man 1	6	1	(In Japanese Accent) Fuck youuu dofiiin!	['fuck']
Japanese Man 2	6	1	(In Japanese Accent) Fuck you dofiiin!	['fuck']
Guide	27	0	These are our favorite animals here at the Atlanta Zoo. It's Dolly and Seymour. They are beluga whales. These whales live mostly in the Arctic region-	[]
Japanese Man 3	6	1	(In Japanese Accent) Fuck you, whaaales!	['fuck']
Trainer 3	13	0	All right Jessica, now put your arms down like this.  Great job, Jessica!	[]
Japanese Man 4	3	1	Fuck you, whaaale!	['fuck']
Trainer 3	1	0	AAAAAAAA!	[]
Randy	12	0	Hey pal.  Sorry your birthday got a little ruined by the Japanese.	[]
Stan	6	0	Dad, why did they do that?	[]
Randy	38	0	Well Stan, the Japanese just... don't really like dolphins very much. Certainly not as much as us normal people do. But hey, at least you still got your T-shirt!   And you always have your neat picture.	[]
Commentator 1	26	0	Dan Dierdorf here, welcoming you to this great football matchup between the Kansas City Chiefs and the Miami Dolphins. We're all set for kickoff and-	[]
Commentator 2	25	0	Oh Dan it looks like Japanese people are now rushing onto the field.  This is not the kind of thing you want happening during kickoff.	[]
Japanese Man 5	6	1	(In Japanese Accent) Fuck you, dofiiin!	['fuck']
News Anchor	66	0	Several whales and dolphins were again slaughtered by the Japanese today, this time at the Six Flags Discovery Kingdom near San Francisco.  Aquariums had been experimenting with methods to keep the Japanese out, but so far nothing seems to stop them. When asked if all of Japan supported the slaughtering of whales and dolphins, the current Prime Minister of Japan, Yukio Hatoyama, had this to say	[]
Hatoyama	10	2	(In Japanese Accent) Fuck you weiru , anda fuck you dohfiiin!	['fuck', 'fuck']
Cartman	58	0	Can't read my, can't read my,  No he can't read my poker face.  She's got to love nobody.  Can't read my, can't read my,  No he can't read my poker face.  She's got to love nobody.  Papapa poker face papa poker face.  Mumumumuh.  Papapa poker face papa poker face.  Mumumumuh.	[]
Stan	22	0	Guys... guys...  Look, I really think it's time for us to do something. This is all getting way out of hand.	[]
Cartman	8	0	What do you mean? This song is sweet.	[]
Stan	14	0	No, not the song. I'm talking about the Japanese killing whales and dolphins.	[]
Kyle	10	0	Dude, they've been doing that for a long time.	[]
Stan	12	0	So? Dude, don't you guys care? We have to do something?	[]
Kyle	34	0	What are we gonna do, Stan? It's, it's not like we can change the way an entire country thinks. I don't like it, but it's just the way they are.	[]
Stan	36	0	It seems like everyone has an attitude of that's just the way they are or that's just the way it is! Nobody likes it, but everybody's too busy to do anything about it!	[]
Cartman	6	0	I'm not too busy, Stan.	[]
Stan	3	0	You're not?	[]
Cartman	8	0	No, I just don't care. At all.	[]
Kenny	3	0	(Yeah, me neither.)	[]
Stan	11	0	Kenny? You don't care about whales and dolphins being slaughtered?	[]
Cartman	13	2	Stan, me and Kenny don't give two shits about stupid-ass whaaales!	['shits', 'ass']
Stan	34	1	You know, when all the whales and dolphins in the world are gone, people are gonna wish that at some point they had taken a little time to care just a little goddamn bit!	['goddamn']
Cartman	25	1	I wanna roll with him a hard pair we will be. I don't give a crap 'bout whales so go and hug a tree.	['crap']
Butters	16	0	Hey Stan! I heard you were looking for people who care about the Japanese slaughterin' whales.	[]
Stan	6	0	Yeah. Butters, do you wanna help?	[]
Butters	33	0	Nononono, I got stuff to do. But I wanted to tell you there's these fellers on TV. They go out in the ocean an' try to stop the Japanese wherever they are.	[]
Stan	6	0	Really?  People who are doing something?	[]
Butters	11	0	I watch their show all the time. And, they take volunteers.	[]
Stan	6	0	Then that's where I belong.	[]
Singer	8	0	The world is a vampire, sent to drain.	[]
Captain Paul Watson	4	1	Yeah, we're badass.	['badass']
Singer	13	0	Despite all my rage I am still just a rat in a cage.	[]
Male Crew 1	10	0	Any means necessary! We're not protesters, we're pirates!	[]
Captain	12	0	That's definitely a Japanese boat.  Looks like they're whaling now.	[]
Japanese Sailor	3	1	Fuck youuu, weiruu!	['fuck']
First Mate	9	0	Oh my God, they're gonna kill those humpbacks!	[]
Woman	5	0	We've gotta do something!	[]
Captain	9	0	Pull up next to them. The fight is on!	[]
Stan	1	0	Sweet!	[]
Captain	6	0	Are we ready to do this?	[]
Crew	1	0	Yeah!	[]
Stan	7	1	Yeah. Hell yeah! Let's do it!	['hell']
Captain	3	1	Are we badasses?	['badasses']
"Crew, Stan"	1	0	Yeah!	[]
Captain	3	1	Are we badasses?	['badasses']
"Crew, Stan"	1	0	Yeah!	[]
Captain	32	0	All right, so... what do we do?  Wait, I know. How about we go on their ship, and then beat ourselves up? And then we can tell the media they did it?	[]
Crewman	3	0	Great idea, Captain!	[]
Aussie Crewman	5	0	I'll start right now.	[]
Woman	11	0	Oy my God, Luke's been hurt trying to save whales.	[]
Captain	33	0	Wait, wait wait. I've got a better idea. How about I pretend to be shot? Then we can tell the media the Japanese shot me, a-and start an international c-crisis?	[]
Stan	11	0	Whoa, wait wait, we don't wanna just lie about stuff.	[]
Captain	2	0	Why not?	[]
Stan	19	1	Well, 'cause then we're just douchebags, dude. Come on, they're right here. Let, let's get hardcore!	['douchebags']
