character	value	profanities	line	profanityList
Stan	6	0	This is gonna be so awesome!	[]
Kyle	4	0	Do we have everything?	[]
Stan	18	0	Chips, pop, cookies, Kleenex, toilet paper, flares - we won't have to leave the TV room for anythng!	[]
Cartman	2	0	All right!	[]
Kyle	5	0	Look, it's almost time.	[]
Announcer	8	0	Up next on HBC, the Russell Crowe Show!	[]
Stan	4	0	Alright, here we go.	[]
Choir	73	0	Born in New Zealand in sixty-four A hot-headed actor named Russell Crowe He loves to act but he loves one thing more: Fight-in' Round The World He fights his directors and he fights his fans It's a problem no one understands If there's two things he love it's fighting and, Fight-in' Round The World Makin' movies, makin' music and Fight-ing Round The World! Russell Crowe'	[]
Russell Crowe	55	1	Hello, everybody. I'm Russell Crowe, and this is Fight-in' Round The World . We're gonna have lots of fun tuhday as we travel all around, and look for some good-  Ay! What the hell do yuh think you're doin'?!  You walked right through my shot, mate! Do you know who I am?!	['hell']
Man	14	2	Oh, excuse me. I was just-  God-damned smartass! Do you think you could	['damned', 'smartass']
Stan	7	0	Shelly, we're watching that! Go back!	[]
Shelly	7	1	Shut up, turd. I'm watching Buffy.	['turd']
Stan	7	0	No! Shelly, we have to watch HBC!	[]
Russell Crowe	8	1	Oh! Get up! Get up, you little pussy!	['pussy']
Shelly	12	0	The Russell Crowe Show? You turds don't even like that show!	[]
Russell Crowe (off-screen)	6	0	Oh ya like that do ya?!	[]
Stan	34	0	It's not the show we care about. During one of the commercial breaks of tonight's episode, they're gonna show the exclusive never-before-seen trailer to the new Terrance & Phillip movie!	[]
Kyle	8	0	It's the biggest night of the year.	[]
Shelly	10	0	That's stupid! See your turdy trailer some other time!	[]
Stan	16	0	But all the other kids are gonna watch it and talk about it at school tomorrow.	[]
Shelly	2	0	No, turds!	[]
Cartman	12	0	Shelly, did I ever tell you how hot I think you are?	[]
Shelly	4	2	Shut up, fat turd!!	['fat', 'turd']
Cartman	11	3	I'm not a fat turd, I'm a stocky turd!	['fat', 'turd', 'turd']
Shelly	5	0	We're not watching this!	[]
Russell Crowe	2	0	Come on!	[]
Man	7	0	Look, I apologize, but I was just--	[]
Stan	20	0	But Shelly, it's the Russell Crowe Show! You always said there's nothing you love more than Russell Crowe.	[]
Shelly	20	0	There is one thing I love more than Russell Crowe, and that is seeing you unhappy. So, Buffy it is!	[]
Stan	10	0	Shelly, please, let us watch. We'll do anything. Anything!	[]
Shelly	39	3	All right. I just started my period, and I need tampons. If one of you turds go buy them at the store for me, you can watch your stupid turd show with your stupid turd movie commercial in it!	['tampons', 'turd', 'turd']
Stan	3	0	O-K, deal.	[]
Shelly	12	0	And they'd better be here when I come back downstairs, turds!	[]
Russell Crowe	32	0	Well, that was a lot of fun, wadn't it, kids? But if looks like if we're gonna get in more fights, we're gonna have to go look for 'em.	[]
Kyle	19	1	Dude, why'd you make that deal? If we're out buying tampons, we'll miss the trailer anyway/	['tampons']
Butters	1	0	Ehyeah!	[]
Stan	15	0	Well, only one of us has to go to the store. The others can watch.	[]
Kyle	6	0	You'd miss the new trailer?	[]
Stan	5	0	Dude, I'm not going.	[]
Cartman	25	0	Alright, we'll have to play for it. How about... if your name is Butters, you have to go. Okay, so what's your name?	[]
Stan	1	0	Stan.	[]
Cartman	6	0	Stan, okay. What's your name?	[]
Kyle	1	0	Kyle.	[]
Cartman	5	0	Kyle. What's your name?	[]
Butters	5	0	Butters! Aw, I lose, huh?	[]
Cartman	8	0	Aw, yeah, Butters, you lose, sorry, tough break.	[]
Kyle	17	0	Well just hurry, Butters. You can probably make it back in time before the first commercial break.	[]
Butters	9	0	Oh, Jesus. Ah, I gotta run like the wind.	[]
Russell Crowe	9	0	Seems like no one else here wants to fight.	[]
Kyle	6	0	Dude, thank God for stupid people	[]
Cartman	1	0	Amen.	[]
Russell Crowe	14	0	...lets ask our old friend, Tugger. Where should we go fight people next, Tugger?	[]
Tugger	1	0	TOOOOOOT	[]
Russell Crowe	36	0	Great idea!  Tugger thinks we should go to the faaar away of China.  China is one of the oldest civilizations on earth. And from what I understand, they LOVE a good fight! So let's go!	[]
Tugger	2	0	TOOOT TOOOT	[]
Man with Mustache	7	0	Oh my God! It's Russell Crowe!	[]
Russell Crowe	34	1	Oh my God, it's Russell Crowe! Oh my Gmah, bah bah byah byah!  Why don't you mind your own business, you scrotum?!  Making movies, making songs 'n fight-in' round the world.	['scrotum']
Stan	9	0	Dude, why is this guy always beating everybody up?	[]
Russell Crowe	13	0	What a glorious day to spend a way, fight-in' round the world.	[]
Cartman	14	0	What's wrong with the colors on your TV, Stan? They're all saturated.	[]
Stan	5	0	They look fine to me.	[]
Kyle	7	0	Just don't mess with it, Cartman.	[]
Cartman	8	0	Nah, nah, the cable wire must be loose.	[]
Kyle	5	0	Just just leave it alone.	[]
