character	value	profanities	line	profanityList
Dr. Doctor	13	0	It's a good thing we got her to the hospital in time.	[]
Sharon	6	0	But what's wrong with her?	[]
Dr. Doctor	25	0	It's chickenpox. There seems to be a small epidemic going around. Your daughter never had the chickenpox as a little child, I take it?	[]
Sharon	7	0	No, no, she's been perfectly healthy.	[]
Dr. Doctor	29	0	Well, that's the problem. You see, chickenpox is a pretty normal thing for young children, but as you get older it becomes a more and more ferocious disease.	[]
Sharon	12	0	Shelly, look who's come to visit you; your little brother, Stan.	[]
Shelly	3	0	Oh, whoo-peee!	[]
Dr. Doctor	15	0	You know, most people don't realize that chickenpox is actually a form of herpes.	[]
Stan	8	0	Dude, you've got herpes on your face!	[]
Shelly	3	0	Shut up, brat!	[]
Sharon	5	0	Will my daughter be okay?	[]
Dr. Doctor	4	0	She'll be fine.	[]
Shelly	2	0	Stop it!	[]
Dr. Doctor	10	0	We just want to be cautious and monitor her here.	[]
Stan	1	0	Ow!	[]
Sharon	14	0	Come on, Stanley. Give your sister a kiss and then we have to go.	[]
Sharon	32	0	...and then the doctor said that it's much worse as you get older. My daughter is in pretty bad shape now, but if she were in her twenties, she could die.	[]
Sheila	11	0	My God, I never knew chickenpox was such a dangerous illness.	[]
Liane	13	0	I guess it's much better to get it when you're young.	[]
Sharon	35	0	So tell me if I'm crazy, but I started thinking that we should intentionally have our boys play with a child who has the chickenpox. Let them get it now, while they're young.	[]
Sheila	13	0	That's not crazy at all, Sharon. Mothers do it all the time.	[]
Liane	29	0	Oh, yes. When I was a child, my mother had me go over to a little girl's house who had the chickenpox, just so I would get it.	[]
Sharon	10	0	So it's not such a crazy idea after all?	[]
Sheila	17	0	Noo, no. And I'm pretty sure that strange little boy Kenny has the chickenpox right now.	[]
Kyle	8	0	Are you guys having a meeting or something?	[]
Sheila	18	0	How would you boys like to have a little slumber party at your friend Kenny's house tonight?	[]
Cartman	13	0	No way, dude. Kenny's family's poor; they live in the ghetto.	[]
Kyle	9	0	Yeah. Let's just have a slumber party here.	[]
Sharon	14	0	Boys, you're going to sleep over at Kenny's, and that's final.	[]
Cartman	2	0	Oh weak!	[]
Kyle	15	0	I wonder why our moms want us to sleep over at Kenny's so bad.	[]
Stan	5	0	Yeah, it's pretty weird.	[]
Kyle	17	0	Well, all I can say is, he's better have Nintendo.  Well, here's Kenny's house.	[]
Cartman	22	0	In the ghetto On a cold and gray Chicago morn  Another little baby child is born In the ghetto... In the ghetto	[]
Stuart	1	0	Yeah?	[]
Stan	10	0	We're here to have a slumber party with Kenny.	[]
Stuart	9	0	What? Don't you know Kenny's sick with--?	[]
Mrs. McCormick	17	0	That's the whole point, remember? Their moms want them to catch it while they're young.	[]
Stuart	2	0	Oh yeah.	[]
Stan	2	0	Catch what?	[]
Mrs. McCormick	11	0	Nothin'. Uhco-uh, come on in, I was jus' makin' dinner.	[]
Cartman	28	0	And his momma cried 'Cause if there's one thing that she don't need Is another little hungry mouth to feed In the ghetto In the ghetto	[]
Stan	2	0	Sshh! Cartman!	[]
Cartman	1	0	What?	[]
Mrs. McCormick	10	0	Kenny, your little friends are here! Come play with them!	[]
Kenny	6	0	(No, Mom, I'm seriously sick!)	[]
Mrs. McCormick	11	0	I know you're sick! Now get your buns out here!	[]
Kyle	2	0	Heheheh, buns.	[]
