character	value	profanities	line	profanityList
Jimmy	24	0	Here you go.  Here you  go. Don't forget to...  vote, everyone.  Here you go, fellas. Be sure to get these handed in tomorrow.	[]
Cartman	3	0	What's this?	[]
Jimmy	42	0	Every student is to go home and vote on their favorite choice in each category. Favorite comedy actor, favorite comedy movie. And then on Friday, during lunch and recess, we're gonna have a big, f-f-f-fantastic comedy awards show.	[]
Kyle	12	0	Dude, an awards show just for comedy sounds like a bad idea.	[]
Jimmy	31	0	Fellas! Do you have any idea how difficult comedy is? Can't we just spend one lunch and recess saying thanks to those who make us smile and laugh every day?	[]
Stan	12	0	Yeah, look uh, I don't think I can make it, Jimmy.	[]
Kyle	10	0	Yeah, sorry dude uh, I can't make it either.	[]
Mr. Mackey	54	0	Attention students, m'kay? There will be a presentation by the special education department in the gymnasium Friday during lunch and recess, m'kay? Attendance to this assembly is mandatory. All students and faculty are required to go. Uh which, which I guess means I gotta suck it too, huh? Uh huh, m'kay.	[]
Stan	3	0	Oh man, really?	[]
Jimmy	29	0	Don't worry, everybody. I've spared no expense to make my comedy awards the biggest thing this school has ever seen. You're all gonna have a blast.	[]
Jimmy	11	0	Welcome... to the special ed department's... first annual comedy awards.	[]
Timmy	7	0	Timmy Timmy Timmy!  Timmih! Timmih Timmih! Timmiiih!	[]
Jimmy	6	0	Please welcome your host, Jimmy Valmer.	[]
Timmy	8	0	Livin' a lie. Timmy. Livin' a lie. Timmy.	[]
Jimmy	51	0	Woohoo! Alright!  Oh boy, what a terrific audience. Can I get a wuhwuhwuh what? What?  We're here today to honor those who t-t-tirelessly work so hard to make us laugh. The first comedy award we are presenting is for the funniest kid in school. And the nominees are:	[]
Announcer	7	0	Clyde Donovan... Kelly P. Gardner ... Jimmy Valmer.	[]
Jimmy	25	0	Oh wow, this is so exciting, isn't it?  And the winner is...  Oh my God! Jimmy Valmer! I can't believe I w- won!	[]
Timmy	6	0	Timmy Timmy Timmy! Livin' a lie.	[]
Jimmy	15	0	Wow, this is the greatest day of my life. Thanks everyone, for this incredible award.	[]
Stan	4	0	Can we go now?	[]
Jimmy	10	0	Go? We still have over fifty awards to hand out.	[]
Crowd	1	0	Awww!	[]
Jimmy	72	0	...and the winner for best comedy performance in a movie is...  Ben Stiller! Come on up here, Ben.  Is Ben Stiller here?  No? Huh... I guess B-ben Stiller could not be with us, so I'll accept this award on his behalf.  And the award for funniest correspondents dinner speech goes to...  President Obama!  Is President Obama here? No? Ah I guess we'll just accept this award on his behalf.	[]
Timmy	4	0	Livin' a lie! Timmy!	[]
Jimmy	40	0	Wow, what a terrific audience. Isn't this great.  Can I get another wuhwuh wha wha what what?  And now it's time to give out the award for the least funny people in the world. And the nominees are:	[]
Announcer	11	0	The Germans... The Japanese... The Yupik Eskimos of the Chukchee Peninsula	[]
Jimmy	68	0	And the winner is... the Germans!  Uhhh... I guess unfortunately the Germans could not be with us tonight. So I will accept this award on their behalf.  Auf Wiedersehen.  And now, for the Kathy Griffin Award. The Kathy Griffin Award will be given each year to the person who is most likely to actually show up to receive the Kathy Griffin Award. And the winner is...  Tyler Perry.	[]
Tyler Perry	4	0	Yeah! Yeeaahh! Yes! Yeeaahh!	[]
Timmy	4	0	Timmy Timmy Timmy! Timmih!	[]
Tyler Perry	17	0	Oh! Man, I wanna thank you all for this amazing award, or as Madea would say, Halleluyer!	[]
Token	4	0	Oh God, how embarrassing.	[]
Tyler Perry	11	0	Good afternoont! Halloer! I'd also really like to thank my-	[]
Jimmy	4	0	Okay, thahks, Tyler Perry.	[]
Jimmy	28	0	I just don't understand it, Dad. It's like, nobody cares about winning their comedy awards. The only people who showed up were me and Tyler Perry.	[]
Ryan	2	0	Uh huh...	[]
Jimmy	25	0	I really feel like I did all that work for nothing. People still think comedy is nothing but a big joke. I mean, come! on!	[]
Ryan	2	0	Mnn. Mhm.	[]
Jimmy	37	0	Dad, I'm really feeling sad and let down right now, and I feel like I can't even get a response from you. Could I at the very least please just get a what what-what?	[]
Ryan	3	0	What. Uh, what?!	[]
Jimmy	2	0	Thanks, Dad.	[]
Sarah	12	0	Jimmy! They're talking about your comedy awards! On the national news!	[]
Jimmy	9	0	The national news? Oh my gosh! People do care!	[]
Anchor	31	0	A school in Colorado has declared Germans the least funny people in the world. The first annual comdey awards were held by the schoolchildren yesterday, and all of Germany is outraged.	[]
President Wulff	96	0	Jaaa jaaa jaaa! Deutschland ist ein Land aus stolz' Leuten. Und wir werden nicht dies' Beleid' 'nehmen. Der Comedy Awarden-Wahler haben sich Schand' auf'legt. Die Comedy Awarden-Wahler sind falsch! Ich mocht' der Welt absich', da' wir Deutschen sehr sehr sehr lustig sind. Wir machen die Witzlein in Buro und zu Haus'. Ich werde jetzt ein' deutsch' Witz sagen. Un Wurstmacher kauft ein' Muslibox. Ich werde jetzt noch ander' Witz sagen. Nockwast, nockwast.Wer ist das?Ein Kannibal'.Was?!Du bist etwa zu sterben und ge'essen werden.Schwein'hund! Ich werde zuerst umbringen!	[]
Anchor	32	0	President Wulff went on to assure the world that Germans have a great sense of humor, and that retaliation towards the schoolchildren who said they don't will be swift and brutal.	[]
Cartman	12	1	Jimmy! Hey, Jimmy!  Dude, what the hell?! Did you see the news?!	['hell']
Stan	20	0	We told you doing a comedy award was a bad idea! Now all of Germany is pissed off at us!	[]
Jimmy	11	0	Duh-n, don't worry fellas. Everything's gonna be okay.	[]
Cartman	19	0	Okay?! Jimmy, do you know what happened to the last people Germans were pissed off at?! Tell him, Kyle!	[]
Jimmy	29	0	Fellas, I know Germany isn't happy with us, but you have to admit that in a lot of ways, the first annual comedy awards was a big success.	[]
Kyle	14	0	A big success?! You can't even get Tyler Perry to go back home!	[]
Tyler Perry	9	0	Halleluyer! Somebody call the IHOP, 'cause I made pancakes!	[]
Butters	8	0	Is it true? Do Germans wanna kill us?	[]
Cartman	4	0	Yeah! Thanks to Jimmy!	[]
Jimmy	20	0	No don't worry, everybody. I'm sure that Germany can take a joke just like the rest of us.	[]
Boy with Red Scarf	4	0	It's the Germans!	[]
President Wulff	6	0	Switch! Switch! Switch! Oder alle sterben!	[]
German 1	5	0	Jaja! Lasst die Hande hoch!	[]
German 2	3	1	Niemand fucking Schritt!	['fucking']
Angela Merkel	9	0	Glaubst du, dass die Deutschen kein' Humor hat?! Huh?!	[]
Kyle	16	0	Jimmy, you're got to explain to the Germans that this is your fault, not ours!	[]
Jimmy	8	0	What- what am I supposed to s-say?	[]
Cartman	6	0	Ugh, let me talk to them.	[]
President Wulff	7	0	Was machst du? Ruck mit die andern.	[]
Cartman	8	0	Hor zu, diese ganze Dinge ist ein Fehler.	[]
President Wulff	3	0	Wie ein Fehler?	[]
Cartman	17	0	Wir egal un die Comedy Awarding Thing. Es war Kinder der special education. Sie macht uns wahlen.	[]
President Wulff	5	0	Wollen Sie endlich beutren sein?	[]
Cartman	21	0	Durfen wir der Kind dort..  ...geboten?  Voila, er ist Jud. Eh? Ein schoner safter Jud. Er ist friiisch. Und wunderhubsch, wunderhuuubsch.	[]
President Wulff	5	0	Zuruck! Mit ander, oder sterben!	[]
Cartman	3	0	Well, I tried.	[]
Stan	9	1	What the hell are they gonna do to us?	['hell']
Tyler Perry	8	0	Oh my Lerd! What are we gonna doer?	[]
Token	3	1	Aw, damn it.	['damn']
President Wulff	9	0	Kommen auf! Schnell! Wir warten zu lang!  Schnell, schnell!	[]
Angela Merkel	1	0	SCHNELL!	[]
President Wulff	5	0	Ja, ja! Das ist gut!	[]
Robot	21	0	Did you hear that the governor's mansion in Alabama burned down? It pretty much took out the whole trailer park.	[]
President Wulff	20	0	Jaaa! Jaaa! Now what you say, maaan?! Here, is the greatest feat of German engineering! The XJ-212 Vudenkrein Funnybot!	[]
