character	value	profanities	line	profanityList
Stephen	12	0	Well that was a lot of fun. Thanks for inviting us, guys.	[]
Sheila	3	0	Sure. You bet.	[]
Gerald	6	0	Are you guys parked over here?	[]
Stephen	11	0	Oh nonono, we took a Handicar. It was easier that way.	[]
Gerald	5	0	A Handicar? What's that?	[]
Linda	5	0	You don't use Handicar?	[]
Stephen	24	0	No, see, you just get the Handicar app. It uses GPS to locate where you are, and the Handicar comes and picks you up.	[]
Gerald	1	0	Wow...	[]
Stephen	27	0	Yeah, and it's cheaper than a taxi. I'm telling you, it's the future of transportation. Oh, here it comes.  Honey, our Handicar is here.	[]
Timmy	1	0	Timmy!	[]
Stephen	11	0	Have fun drivin' home. I'll be relaxing on my iPad.	[]
Gerald	1	0	Lucky.	[]
Timmy	1	0	Timmy.	[]
Stephen	6	0	Download the app! It works great!	[]
Passenger	9	0	Ahh,  Excuse me, I think someone puked back here.	[]
Russian	5	0	You don't like puke?	[]
Passenger	12	0	Could you turn the radio down and the air conditioning up, please?	[]
Russian	5	0	No air conditioning. Too expensive.	[]
Passenger	1	0	Agh!	[]
Russian	11	0	Not enough people taking cab. Don't know what's wrong!	[]
Timmy	1	0	Timmih!	[]
Russian	3	1	What the fuck?	['fuck']
Mr. Stevenson	24	0	We've got a big sales event going on, folks.  Hey guys. Can I get you in a 2014 Hummer? Rocktober sales event, guys.	[]
Younger Man	2	0	No thanks.	[]
Mr. Stevenson	10	0	Only a few more guitar licks left in Rocktober, guys.	[]
Older Man	5	0	We're good. Shut up!	[]
Younger Man	5	0	Oh, here's our Handicar.	[]
Timmy	1	0	Timmy.	[]
Mr. Stevenson	2	1	The fuck?	['fuck']
Steve	41	0	All right, kids, you know what time of year this is?  That's right, it's autumn! And that means our fundraising for next year's summer camp is in full gear. Is everyone psyched for next year's summer camp?	[]
All	1	0	Yeeaahhh!	[]
Steve	6	0	So far, Jimmy has raised $16!	[]
All	1	0	Yeeaahhh!	[]
Steve	12	0	Francis has raised $29.32  And Timmy has raised $2,063.00!	[]
Timmy	1	0	Timmy!	[]
Steve	19	0	All righty, if you guys keep this up, we'll raise the money for summer camp in no time!	[]
Nathan	16	0	I won't do it, Mimsy. I won't spend another summer at that stupid camp.	[]
Mimsy	8	0	D'awww, we don't like camp, boss?	[]
Nathan	14	0	We hate camp, Mimsy. The singing, the competitions, Jimmy Valmer getting all the chicks.	[]
Mimsy	18	1	D'oh yeah and don't forget last year at summer camp, you got raped by a shark.	['raped']
