character	value	profanities	line	profanityList
Cartman	12	0	Would you look at that? It's just incredible, isn't it?	[]
Stan	16	0	I still can't believe it, even though it's right there in front of me.	[]
Kyle	6	0	Yeah, it's just so astounding.	[]
Cartman	12	0	Well, believe it friends. The impossible has happened.  Kenny has a girlfriend.	[]
Craig	5	0	Yeah, a fifth-grade girlfriend.	[]
Kyle	13	0	This is serious. They've been going out for almost two weeks now.	[]
Jimmy	6	0	Well, so, w-who is she?	[]
Cartman	30	0	Her name's Tammy Warner. She's the only girl in school whose family is actually poorer than Kenny's. It's really kind of beautiful if you ask me.	[]
Butters	12	0	Hey, you guys! You guys, I think we have a big problem!	[]
Stan	1	0	What?	[]
Butters	6	0	Well, apparently Kenny has a girlfriend!	[]
Stan	9	0	Yeah, dude, Tammy Warner. She's a fifth grader.	[]
Butters	5	0	Um, does Kenny like her?	[]
Kyle	11	0	I guess so. She's, like, his first real girlfriend ever.	[]
Butters	4	0	Oh, no. Oh, geez!	[]
Cartman	5	0	Butters, what's the problem?	[]
Butters	40	1	Well, I just talked to Brad Dixon. Tammy Warner is bad news. All the fifth graders call her a slut, on account of she gave this kid Dave Darsky a B.J. in the parking lot of TGI Friday's.	['slut']
Kyle	1	0	What?!	[]
Butters	14	1	It's true! Ask anybody in fifth grade. Tammy Warner is a total slut!	['slut']
Cartman	18	1	That bitch! Kenny gave his heart to her, and she's just gonna throw it in his face!	['bitch']
Jimmy	25	1	Well, Kenny deserves to know, fellas. If you guys found out my girlfriend was a raging whore, I'd want you to t-tell me.	['whore']
Stan	5	0	All right, come on, guys.	[]
Butters	7	0	Hey, Jimmy, what's a B.J.?	[]
Girl 1	10	0	So, anyway, I passed him a note, but then Johnny...	[]
Stan	4	0	Kenny! Hey, hey, Kenny!	[]
Kenny	3	0	(Oh, hi, guys.)	[]
Stan	10	0	Listen, Kenny, we need to talk about your new girlfriend.	[]
Kenny	3	0	(What about her?)	[]
Stan	2	0	Oh, boy.	[]
Kyle	9	0	Kenny, we know you really like this girl, but...	[]
Kenny	2	0	(But what?)	[]
Kyle	8	0	W-well, we've heard that she's...	[]
Cartman	26	1	Kenny.  Your girlfriend is a notorious whore. She even gave a kid named Dave Darsky a B.J. in the parking lot of TGI Friday's.	['whore']
Kenny	1	0	(Huh?)	[]
