character	value	profanities	line	profanityList
Stan	9	0	Dude, did you do all your homework last night?	[]
Kyle	16	0	Yeah. But there was so much of it. I was up until two in the morning.	[]
Stan	2	0	I know!	[]
Mr. Garrison	41	0	Okay, children, I hope you all did your homework last night, because we're goin' to talk about pages 42 through 612. First of all, who can tell me what year the Founding Fathers got together?  Let's see, how about...	[]
Cartman	15	0	Please don't call on me. Please, Jesus, don't let him call on me.	[]
Mr. Garrison	1	0	Wendy?	[]
Cartman	1	0	Phew!	[]
Wendy	1	0	1776.	[]
Mr. Garrison	9	0	Good job, Wendy. And what was that document called?	[]
Cartman	17	0	Oh, please, God, don't let him call on me. Father in heaven, I beg of you-	[]
Mr. Garrison	1	0	Kyle?	[]
Cartman	7	0	Oh, thank you Low-ord! Praise Jesus!	[]
Kyle	4	0	The Declaration of Independence?	[]
Mr. Garrison	28	0	Very good, Kyle. Now, who can tell me what famous person wrote the Declaration of Independence?  Let's see. Oh, I know. How about the new student, Timmy?	[]
Timmy	1	0	Timmiihh!	[]
Mr. Garrison	8	0	No, it wasn't you, Timmy. Try again.	[]
Timmy	2	0	Heh-aaaaaah!	[]
Mr. Garrison	7	0	Timmy, did you not do your homework?!	[]
Timmy	2	0	Erh Timmiihh!!	[]
Stan	11	1	Uh, Mr. Garrison, haven't you figured it out? Timmys' retarded.	['retarded']
Mr. Garrison	6	0	Don't call people names, Stanley!	[]
Stan	3	0	But he is-	[]
Mr. Garrison	2	0	Now, Timmy,-	[]
Timmy	1	0	Haaaaah.	[]
Mr. Garrison	8	0	-You need to work on your study skills!	[]
Timmy	2	0	Doo-uhh.	[]
Mr. Garrison	20	1	Are you mocking me?! Because if you are, I have no problem sending your butt to the principal's office!	['butt']
Timmy	9	0	G'oh livin' a lie, livin' a lie, Timmawh!	[]
Mr. Garrison	3	0	THAT DOES IT!	[]
Principal Victoria	31	0	Well, Timmy. I just don't know what to do with you. You're getting very poor marks in school and the teachers are complaining that you aren't paying attention.	[]
Timmy	2	0	Heh-aaaaaah!	[]
Mr. Mackey	20	0	Uh young man, if you don't wanna be held back a grade, I suggest you start cooperating, m'kay?!	[]
Timmy	1	0	Timmiihh!	[]
Principal Victoria	17	0	Well, that does it! I'm suspending you, Timmy, until you can learn to respect your elders!	[]
Timmy	4	0	Ehhha-a-a-ah.	[]
Mr. Mackey	18	0	Huh- hold on just a second there, Principal Victoria.  I think I may know what the problem is.	[]
Timmy	1	0	Timmiihh.	[]
Mr. Mackey	3	0	Yes, of course.	[]
Principal Victoria	1	0	What??	[]
Mr. Mackey	22	0	I think maybe Timmy is suffering from something called, Attention Deficit Disorder, or ADD. It's very common in kids his age.	[]
Principal Victoria	1	0	Oh!	[]
Timmy	1	0	Timmiihh!	[]
Principal Victoria	6	0	Well, that certainly would explain it.	[]
Mr. Mackey	19	0	It should be easy enough to find out. They have tests for that kind of thing now, m'kay?	[]
Timmy	6	0	Oolih oo livin' a lie, Timmehuh!	[]
Clinic Doctor	21	0	Alright, this is a very simple test which should determine without a doubt whether or not Timmy has Attention Deficit Disorder.	[]
Principal Victoria	1	0	Good.	[]
Mr. Mackey	2	0	M'kay.	[]
Timmy	1	0	Timmih.	[]
Clinic Doctor	35	0	Egh. Now, Timmy, I'm going to read you a book called, The Great Gatsby, by F. Scott Fitzgerald. At the end of the novel I'll ask you a few questions. Are you ready?	[]
Timmy	1	0	Timmih.	[]
Clinic Doctor	42	0	Okay, here we go.  In my younger and more vulnerable years, my father gave me some advice that I've been turning over in my mind ever since  so we beat on, boats against the current, borne back ceaselessly into the past.	[]
Timmy	6	0	Ha-a-a-a-a-h.	[]
Clinic Doctor	17	0	Okay now, Timmy. Can you tell me: In Chapter 7, what kind of car did Gatsby drive?	[]
Timmy	1	0	Timmih!	[]
Clinic Doctor	4	0	Well, that settles it!	[]
"Mr. Mackey, Principal Victoria"	1	0	Huh??	[]
Clinic Doctor	8	0	This young man definitely has Attention Deficit Disorder!	[]
Mr. Mackey	7	0	Oh oh, I nuh-I knew it.	[]
Principal Victoria	7	0	What can we do for him, doctor?	[]
Clinic Doctor	24	0	Well, ADD is fairly common in kids today. I'm gonna prescribe some Ritalin, and we'll see how that goes for little Timmy.	[]
Timmy	1	0	Timmih.	[]
Mr. Garrison	21	0	Hurry up, children, let's take our seats.  You'd better have done your homework last night, Timmy.  What's this?	[]
Timmy	2	0	Tim-mih.	[]
Mr. Garrison	25	0	A note from the principal? Please excuse Timmy from all questions and all homework, as he has been diagnosed with Attention Deficit Disorder.  Oh, brother!	[]
Stan	7	0	He doesn't have to do homework?	[]
Mr. Garrison	15	0	That's just swell, Timmy! Looks like you've outsmarted the principal and the counselor!	[]
Timmy	1	0	Timmih.	[]
Mr. Garrison	9	0	Very well, I guess you're excused from homework.	[]
Kyle	10	0	Hey wait. I think maybe I have Attention Diffunction Disorder.	[]
Cartman	3	0	Yeah, me too.	[]
Stan	4	0	I've got ADD.	[]
Kenny	2	0	(Me too.)	[]
Other classmates	11	1	Yeah, I've got it. Me too. Yeah. It's gay.	['gay']
Clinic Doctor	43	0	After a while I went out and left the hospital, and walked back to the hotel in the rain.  Alright now, in Chapter 12, what kind of bottles did Miss Van Campen talk about?  Anybody?  Anybody?? My God, these children all have ADD!	[]
All the kids	1	0	Hooray.	[]
Cartman	2	0	Hoo-ray.	[]
Clinic Doctor	7	0	It's Ritalin for all of you!	[]
Drummer	3	0	Dude, we suck!	[]
Skyler	16	0	Hey, that's not the right attitude, Jonesy! The Battle of the Bands is tomorrow night!	[]
Jonesy	14	0	Dude, we never win the Battle of the Bands! It's no big deal.	[]
Skyler	22	0	Not a big deal! This year's winner gets to open for Phil Collins at Lalapalooblaza, and that's no big deal?!	[]
Mark	8	0	Hey, you guys, you'd better stop fighting.	[]
Skyler	6	0	We've just gotta practice more.	[]
Jonesy	9	0	Dude, we've been practicing for eight years, Skyler.	[]
Skyler	18	0	Hey, am I the leader of this band or not?! Huh, let's do it from the top!	[]
Timmy	3	0	Timmuuhh!  Coodalah Timmuh!	[]
Jonesy	3	0	What was that?	[]
Skyler	7	0	Huh-I don't know, man.  Whoaaa!	[]
Mark	3	0	Who is that?	[]
Timmy	1	0	Timmiihh!	[]
Skyler	4	0	You a singer, man?	[]
Timmy	5	0	Rrrrr-laurlaurlah Timmehah!  Timmehuh!  Timmehh.	[]
Jonesy	4	0	Dude, that's hot!	[]
Skyler	1	0	Yeah!	[]
Pharmacist	12	0	There is your prescription, Ms. McCormick. A hundred dollars' worth of Ritalin.	[]
Mrs. McCormick	9	0	And he won't have Attention Deficit Disorder anymore?	[]
Pharmacist	6	0	We can only hope so. Next?	[]
Sharon	3	0	Oh, hi, Sheila.	[]
Sheila	8	0	Sharon, your son has Attention Deficit Disorder too?	[]
Sharon	27	0	Yes. I should have known. It all makes sense now. I could never get Stanley to pay attention when his grandfather told him stories about the '30s.	[]
Sheila	21	0	I know what you mean. Kyle gets so hyper, sometimes he runs around and screams like a little eight-year-old.	[]
Kyle	3	0	...I am eight.	[]
Pharmacist	10	0	Next, please?  What do we have here- ah! The Ritalin!	[]
Liane	1	0	Yes.	[]
Cartman	14	0	That's right. I got a bad case of ADD. No homework for me.	[]
Liane	12	0	Mr. Pharmacist, this Ritalin doesn't have any side effects, does it?	[]
Pharmacist	16	0	Oh, no no, your son may experience a small lack of energy, but that's all.	[]
Liane	1	0	Alright.	[]
Pharmacist	17	0	Oh, and he might start seeing little pink Christina Aguilera monsters, but that's to be expected.	[]
Liane	2	0	Oh my.	[]
Band	12	0	Look alive, lettin' it feel (so light). Lettin' it feel so light.	[]
People in Audience	1	0	Boooo!	[]
Guy in flat top	2	0	You suck!	[]
M.C.	25	0	Alright, that was Sisters of Mercy Hold No Pain Against the Dark Lord, with their song, Silk Blood On The Footsteps Of My Mind (Revisited)	[]
Singer	14	0	We got the best response. We'll be opening for Phil Collins for sure.	[]
M.C.	9	0	And now it's time for our final band.	[]
Guy in Audience	2	0	Thank God!	[]
M.C.	11	0	Give it up for Timmy and the Lords of the Underworld!	[]
Skyler	4	0	1 2 3 4	[]
Timmy	4	0	Timmih!  Timmih! Lehmeheuh!  Timmih!	[]
Man 1	5	0	Duhude, that handicapped dude ruhules!	[]
Man 2	5	0	Oo-yee-hee-yeh-hah!	[]
Man 3	12	0	You guys are terrible! How could you laugh at that poor kid?!	[]
Timmy	5	0	Timmih Timmiihh! Timmehuh Timmih Timmiihh!	[]
The Lords	4	0	Lords of the Underworld.	[]
Timmy	2	0	Timmih, Timmiih!	[]
The Lords	6	0	Darkness fills my heart with pain.	[]
Timmy	5	0	Timmih oo livin' a lie!	[]
Stan	4	0	Dude, it's Timmy.	[]
Kyle	2	0	No way!	[]
Man 3	12	0	They're ridiculing that singer! Come on, let's get outta here!	[]
Timmy	2	0	Sibilah Sibinlaahh!	[]
The Lords	5	0	The Lords of the Underworld.	[]
Timmy	4	0	Timmih, Timmih Timmitimmi Timmiih!	[]
The Lords	6	0	Darkness fills my heart with pain.	[]
Timmy	11	0	Timmehahh! Timmeh Timmeh Sibinlah Timmih Sibinlah Timmih. Timmuh Timmuh Timmuh.  Timmeh!	[]
Cartman	3	0	That was awesuhome!	[]
Stan	3	0	Yeah, Timmy ruhules!	[]
Woman	10	0	Boys! You shouldn't laugh at him! He's handicapped!	[]
Stan	4	0	But he's funny.	[]
Woman	20	0	How would you like to be handicapped?! Do you think that would be funny?! You're making him feel bad!	[]
Timmy	1	0	Hehaahh!	[]
