character	value	profanities	line	profanityList
Photographer	41	0	Okay, now lift your chin a little.  Look right here. Right here.  Hey, where's my smile? Come on, I bet you got a smile for me. I-I'm startin' to see a smile.  There it is.  Okay great, next.	[]
Stan	4	0	I didn't smile.	[]
Kyle	21	4	I hate picture day at school! It's always some gay-ass photographer with some gay-ass backdrop of New England!	['gay', 'ass', 'gay', 'ass']
Butters	20	0	Ah, hang on a second. My mom said to make sure I look good this time in... the school pictures.	[]
Photographer	4	0	Okay, smile  Okay, next?	[]
Stan	4	0	Did you go yet?	[]
Kyle	5	0	No. This is taking forever.	[]
Cartman	8	0	You guys! You guys! This is sooo funny!	[]
Kyle	2	0	What, Cartman?	[]
Cartman	26	1	Dude, check it out: for picture day, Kenny got into his parka backwards, so that his ass shows through his hood. Look! . Kenny, Kenny, over here!	['ass']
Kyle	6	0	It isn't that funny, Cartman.	[]
Cartman	3	0	Yes it is!	[]
Ms. Choksondik	11	0	Next in line! Come on, let's keep it moving, kids!	[]
Cartman	11	1	...Don't listen to that Jew, Kenny, it's totally funny.	['jew']
Photographer	5	0	Take off your hat, please.	[]
Kyle	7	0	But I never take off my hat.	[]
Photographer	14	0	Come on now, I bet your parents want a picture of YOU lookin' natural.	[]
Kyle	6	0	This is how I look natural.	[]
Ms. Choksondik	8	0	Kyle, we're taking pictures without hats today!	[]
Kyle	1	1	Crap.	['crap']
Photographer	19	0	Smile! Come on, where's that smile? Is it gonna kill you to smile? I see a smile.  Next!	[]
Kyle	2	2	Gay-ass.	['gay', 'ass']
Photographer	5	0	Very nice. Okay, last one?	[]
Cartman	2	0	Uh oh.	[]
Photographer	25	0	Okay, have a seat, young man.  Well, okay, lookin' great. Now where's that smile? Come on, give me a nice, wide smile. Wider. Perfect!	[]
Cartman	9	0	Huh, how long 'til we get the pictures back?	[]
Photographer	5	0	Should be about four days.	[]
Cartman	10	0	Four days?? Oh man, I can't wait that long!	[]
Cartman	21	0	Heh, c'mon! C'mon c'mon c'mon c'mon! C'mon c'mon! C'mon c'mon c'mon!	[]
Ms. Choksondik	10	0	Alright, class, I have your school photos to hand out-	[]
Cartman	2	0	YES! YES!	[]
Ms. Choksondik	38	0	Most of them are very nice. But, apparently, one of you thinks it's fun to spoil their school pictures , and thinks he's a comedian. That person will be spending the afternoon in the principal's office!	[]
Kenny	4	1	(Aww, that's bullshit!)	['bullshit']
Ms. Choksondik	16	0	School photos aren't for joking around, so you aren't getting your photo back, Butters!	[]
Butters	9	0	Um-me?? Huh but I didn't do nothin'.	[]
Ms. Choksondik	13	0	For the rest of you, I think your pictures turned out very nicely.	[]
Butters	9	0	But, buut, but but what hey! Wait a minute!	[]
Cartman	3	0	Let me see!	[]
Butters	14	0	Bu-but Teacher, I didn't mean to look stupid in my picture. Honest!	[]
Cartman	14	0	Dude, dude! Check it out! This is the sweetest thing I've ever done!	[]
Kenny	4	0	(You've ever done?!)	[]
Cartman	11	1	Look at how the crap ...is sittin' right in the middle!	['crap']
Ms. Choksondik	10	0	Eric, calm down. I'm trying to yell at Butters!	[]
Cartman	7	0	Okay, hokay, I'm sorry Ms. Chokesonrocks!	[]
Ms. Choksondik	25	0	You know very well my name isn't Chokesonrocks, it's Choksondik! Say it right or you can go to the principal's with Butters!	[]
Cartman	5	0	I'm sorry Ms. Choksondik.	[]
Butters	8	0	I tried to make a good picture. Honest.	[]
Ms. Choksondik	11	0	Your mother is waiting for you in the principal's office.	[]
Butters	5	0	My mom?  Oh, sweet Jesus!	[]
Cartman	32	0	Hoh, Oh my God! More people have to see this picture, you guys. I'm gonna put it on the Internet or... No, wait! Kenny.  I just had the greatest idea... ever!	[]
Receptionist	10	0	Welcome to South Park Milk Company. Can I help you?	[]
Cartman	28	0	Oh, yes, hello. I am helping out a family who has a missing child, and I was wondering if you could print his photo on your milk carton?	[]
