character	value	profanities	line	profanityList
Liane	6	0	Eric, Mommy got you a present!	[]
Cartman	27	0	A present?? Is it a rocket racer?? No, let me guess: It's a Frogman Jay doll! No wait, I know! It's a police power chopper!	[]
Liane	17	0	Nnno, I got you something that's going to help you win the big spelling bee tomorrow.	[]
Cartman	13	0	Mom, I'm not going to win the spelling bee; I never do.	[]
Liane	14	0	This year is gonna be different. Look!  I got you Hooked On Monkey Fonics.	[]
Cartman	8	1	What the hell is Hooked On Monkey Fonics?	['hell']
Liane	36	0	It's a new way to learn how to read and spell. And it comes with everything you need to help win that spelling bee.  It says we just put the cassette into a tape player	[]
Female Voice	81	0	Welcome to Hooked On Monkey Fonics, level 1. I will read the sounds and the monkey will help keep the beat.  If your monkey arrived in the box dead, call 1-800-555-4500 to get a new monkey. Ready? Let's begin. The learning monkey is here to sayThat reading is easy and it's okay.Work with the monkey and you will learnTo spell hard words, like morbid and burn.Start with Card 1.  Ready? Begin!  C, H.  Chalk.	[]
Cartman	4	0	C, H. Ch. Chalk.	[]
Female Voice	6	0	Good. Card 2.  T, H.  There.	[]
Cartman	18	0	T, H. Th. There. Hey, this is easy!  I'm gonna win the spelling bee for sure, Mom!	[]
Mayor	31	0	All right, everyone. Welcome to the 15th Annual South Park Spelling Bee Finals!  This should be very interesting. We have with us twelve of the brightest spellers from South Park Elementary.	[]
Jimbo	17	0	Kyle, Kyle, he's our man. If he can't win it, I'm out 50 bucks.	[]
Gerald	8	0	You bet money on my son to win?!	[]
Jimbo	12	1	Sure! When it comes to spelling bees, always bet on the Jew.	['jew']
Cartman	5	1	You're going down, bitch!	['bitch']
Kyle	11	0	Shut up, fatass! Everyone knows I can spell better than you.	[]
Cartman	9	0	Yeah, well this year I have a secret weapon!	[]
Mayor	15	0	And, joining us this year, are the two home-schooled children, Rebecca and Mark Cotswolds!	[]
Jimbo	1	0	What?!	[]
Cartman	8	1	Home-schooled kids? Who the hell are they?	['hell']
Jimbo	18	0	Ey, that's not fair! You can't let home-schooled kids into a public-school spelling bee!	[]
Kyle	6	0	What's a home-schooled kid?	[]
Stan	11	0	I don't know, dude. I've never seen them before.	[]
The Cotswolds	4	0	Go, Mark! Go, Rebecca!	[]
Mayor	16	0	Our first contestant is Mark Cotswolds, from home school.  All right, Mark. Your word is conscientious.	[]
Cartman	7	1	What?! What the fuck that that mean?	['fuck']
Mark	7	0	Conscientious. May I have the definition, please?	[]
Mayor	5	0	Closely attentive to details. Careful.	[]
Mark	9	0	Conscientious. Could you use it in a sentence, please?	[]
Mayor	8	1	Mary's analysis of the spreadsheet was... conscientious.	['analysis']
Mark	14	0	Conscientious. C O N S C I E N T I O U S.	[]
Cartman	2	1	Holy crap!	['crap']
The Cotswolds	5	0	Way to go, Mark! Alright!	[]
Mayor	15	0	Okay, our next contestant is Eric Cartman.  Alright, Eric, here's your word: chair. Chaaiirr.	[]
Cartman	7	0	Come on, Fonics Monkey, drum!  Come on!	[]
Mayor	5	0	Eric, your word is chair.	[]
Cartman	2	0	Uuh. Definition?	[]
Mayor	4	0	Something you sit on.	[]
Cartman	3	0	Country of origin?	[]
Mayor	1	0	English!	[]
Cartman	8	0	Could you please use it in a sentence?	[]
Mayor	10	0	Oh, for Christ's sake, kid! The word is chair!!	[]
Cartman	26	2	Uh- chair. C H A R E  God damnit, how come I get the hard ones?!  Get over here, you son of a bitch Fonics Monkey!	['damnit', 'bitch']
Mayor	24	0	All right, we're down to just three finalists. First up is Rebecca Cotswolds from home school.  Alright, Rebecca. Here's your word: littoral.	[]
Rebecca	3	0	Litoral. Deh-finition?	[]
Mayor	8	0	Having to do with a lake or ocean.	[]
Rebecca	9	0	Litoral. Will you please use it in a sentence?	[]
Mayor	10	0	Gary was most interested in the littoral features of Michigan.	[]
Rebecca	8	0	Littoral.  L I T O R A L	[]
Mayor	1	0	Correct!	[]
Kyle	1	0	Wow!	[]
Mr. Cotswolds	5	0	Alright, Rebecca. Good job, honey.	[]
Mayor	9	0	Now we have Kyle Broflovski.  Here we go. Krocsyldiphithic.	[]
Kyle	1	0	What??	[]
Mayor	1	0	Krocsyldiphithic.	[]
Kyle	1	0	Definition?	[]
Mayor	7	0	Something which has a krocsyldiph-like quality.	[]
Kyle	8	0	Uh, could you use it in a sentence?	[]
Mayor	8	0	Certainly. Krocsyldiphithic is a hard word to spell.	[]
Kyle	1	0	Krocsyldiphic.	[]
Jimbo	9	0	You can do it, kid! You can do it!	[]
Kyle	3	1	Krocsyldiphic. C  Damnit!	['damnit']
Jimbo	26	2	You little bastard, you cost me fifty bucks.  Why don't you run away and join the circus, you stupid little son of a bitch?! Aaargh!	['bastard', 'bitch']
Mayor	11	0	Congratulations, Mark and Rebecca.  You are truly South Park's finest.	[]
Stan	8	1	Damn, dude. Those home-schooled kids are smart.	['damn']
Cartman	11	0	Yeah. Too bad they have the personalities of a wet dishcloth.	[]
Kyle	4	0	What's your name?	[]
Rebecca	6	0	Guh what's in a name?	[]
Kyle	1	0	Wooww.	[]
Mark	15	0	It was nice competing against you boys. We will have to do it again sometime.	[]
Cartman	7	0	Oh, yes. We must do it again.	[]
Stan	14	0	We've never seen you before. Do you live in the woods or something?	[]
Mark	13	0	No. I live right over there.  I've lived there all my life.	[]
Cartman	8	0	How come you don't go to school?	[]
Mark	5	0	Because I'm home-schooled.	[]
Stan	3	0	What's that?	[]
Mark	14	0	My parent teach me. So I stay at home instead of going to school.	[]
Cartman	9	0	You what? Stay at home? All day? No school?	[]
Mark	1	0	Right.	[]
Cartman	29	0	Who would have thought such a miracle could be?Who could have known that this moment I would see?A new way of living, a chance to be free?	[]
Stan	3	0	Shut up, Cartman?	[]
