character	value	profanities	line	profanityList
Stan	38	0	All right, you guys, it's first down. I'll hike the ball on the third set hut! Kyle and Cartman, go deep post out. Kenny, run a slant down the middle. Butters, be ready for the screen.	[]
Cartman	6	0	Right. What are we playing again?	[]
Stan	1	0	Football.	[]
Cartman	2	0	Got it.	[]
Stan	8	0	Okay. 23!  Blue, 23! Set hut! Set hut!	[]
Bebe	3	0	Wendy breaks up.	[]
Stan	1	0	What?	[]
Bebe	5	0	Wendy breaks up with you.	[]
Stan	19	0	Oh whoa, wait a minute.  What did I do wrong? I haven't even talked to Wendy for weeks.	[]
Bebe	17	0	She just doesn't wanna be with you anymore. She said she still wants to be friends.	[]
Cartman	17	0	What-ever, Bebe! Like Stan really cares! Just get out of our football game, you stupid skank!	[]
Bebe	7	2	Fuck you, fatass! You guys are assholes!	['fuck', 'assholes']
Butters	11	1	Oh yeah? Well, at least we have assholes, you dumb girl!	['assholes']
Cartman	3	0	Yeh-heah, right!	[]
Bebe	5	0	God, you're so stupid!	[]
Cartman	3	1	What a whore!	['whore']
Kyle	11	1	Yeah! Like Stan gives a crap if Wendy breaks up!  Stan?	['crap']
Cartman	8	0	Come on, Stan, it's first down still.	[]
Stan	8	0	Kyle, will you talk to Wendy for me?	[]
Kyle	1	0	Why?	[]
Stan	9	0	'Cause I need to know why she broke up.	[]
Kyle	10	0	Aw, dude, come on. I gotta do my science homework.	[]
Stan	18	0	Dude, please. I might still have a chance to make things work. Please, just go talk to her?	[]
Kyle	12	1	God damn it!  Wendy, Stan wants to know why you break up.	['damn']
Wendy	33	0	Look, Stan is really nice. I just don't wanna be boyfriend and girlfriend anymore. I've been wanting to break up for a while. but it's, it's nothing against him.	[]
Kyle	19	0	'K.  She says she's been wantin' to break up for a while, and it's nothing against you.	[]
Stan	14	0	What? That's no answer!  Go tell her to be more direct with me.	[]
Kyle	12	0	No dude, I'm out. Go talk to her yourself. Be poetic.	[]
Stan	6	0	Kyle, this is my life.  Jimmy!	[]
Jimmy	2	0	Hey Stan.	[]
Stan	9	0	Jimmy, will you go talk to Wendy for me?	[]
Jimmy	6	0	For- Forw- Forw-w-w what?	[]
Stan	30	0	Just go talk to her an, and be poetic. Tell her she's my Muse-no! Tell her,  tell her...  she's a con-tinuing source of inspiration to me.	[]
Jimmy	3	0	She's what?	[]
Stan	9	0	She's a continuing source of inspiration to me.	[]
Jimmy	7	0	...Okay.  Hey uh-Wen, hey wu-Wendy.	[]
Wendy	1	0	Yeah?	[]
Jimmy	18	0	Stan says you're a cont... you're a- cont- S-Stan says you're a cont- cont-	[]
Wendy	6	1	Well tell Stan to fuck off!!	['fuck']
Stan	1	0	Well?	[]
