character	value	profanities	line	profanityList
Mrs. Garrison	93	0	Okay, children, this week we are all going to learn about parenting.  I'm going to pair all the boys and girls in class into couples, and give each couple...  an egg. You must care for and look after this egg just like a baby for one full week. If you break your egg, it means you have a dead baby, and if you kill your baby, you get an F. When I announce your names, please move and sit with the person you're paired with.  Heidi, you'll be with Eric.	[]
Heidi	1	0	Awww!	[]
Mrs. Garrison	8	0	Annie, you'll be a family with Timmy.	[]
Timmy	1	0	Timmiih!	[]
Mrs. Garrison	14	0	Millie, your husband is Craig. Powder, you and Kenny are a loving couple now.	[]
Stan	10	0	Oh no, dude, he's gonna put me with Wendy.	[]
Kenny	1	0	(So?)	[]
Mrs. Garrison	10	0	Aaand let's see who else we have here, uh...	[]
Stan	12	0	So, I haven't even spoken to Wendy since we broke up.	[]
Mrs. Garrison	7	0	And, Wendy? Wendy will be with Kyle.	[]
Stan	1	0	Kyle??	[]
Mrs. Garrison	214	0	Bebe, you're paired up with Stan. Lola and Token, Red and Craig, and Esther and Bradley.  Now, I'm going to sign each of your eggs myself, so that we'll know it's the same one at the end of the week. That way if anybody cheats and tries to replace their eggs, we'll know, Eric.  All you have to do is make it to Friday with your egg unharmed to prove what great little parents you are.  Okay children, you can now take the rest of the school period to decorate your egg however you wish. Good luck, and remember, a dead baby means an F for the parents.  Just look at all these little families Newfound couples in a happy home. It takes me back to another time When I had a love of my own.  Love, love lost long ago, it was special then, it's over now. Love, so darn frail, you know? It shriveled and died. I don't know how. Love, love lost long ago, it was special then, it's over now. Guess that I'll never know how it all went wrong. How how how?  Well perhaps I should try and boldly go and rekindle that love lost long ago. Hello, Mr. Slave.	[]
Mr. Slave	4	0	Mr. Garrison! Ohoh, Jezuth!	[]
Mrs. Garrison	36	1	Just let me say what I came here to say. I know we had a falling out and... things were said that... shouldn't have been said. I want to apologize for calling you a faggot.	['faggot']
Mr. Slave	7	0	That's, that's wonderful, Mr. Garrison!	[]
Mrs. Garrison	33	1	Well, wait, wait, it gets better. I've forgiven you for walking out on me after I had my sex change, and uh...  And I'm ready to take you back, Mr. Slave!	['sex']
Mr. Slave	1	0	Ooooo...	[]
Mrs. Garrison	5	0	Well, give us a kiss!	[]
Big Gay Al	6	0	Say, honey, is that the pizza?	[]
Mrs. Garrison	7	1	What the hell is he doing here?!	['hell']
Mr. Slave	13	0	Mr. Garrison, Al and I have been living together for a few months.	[]
Mrs. Garrison	9	0	Well, that didn't take you long, did it?!	[]
Big Gay Al	7	0	Slave, should I leave you two alone?	[]
Mrs. Garrison	1	0	Yes!	[]
Mr. Slave	15	0	No!  Mr. Garrison, there's something you should know. Al and I are getting married.	[]
Mrs. Garrison	1	0	Married?!	[]
Big Gay Al	1	0	Yes.	[]
Mrs. Garrison	8	1	You can't get married! You're faggots!	['faggots']
Mr. Slave	3	0	Oh, Jesus Christ.	[]
Mrs. Garrison	18	0	Mr. Slave, I am legally a woman now! If you wanna get married, you have to marry ME!	[]
Big Gay Al	17	1	Oh that's not true! Colorado is about to pass a bill which allows same-sex marriage.	['sex']
Mr. Slave	11	0	We're getting married right after the bill passes on Saturday.	[]
Mrs. Garrison	15	2	Oh, that's just great! They're gonna let queers and homos get married, huh?!	['queers', 'homos']
Mr. Slave	7	0	Okay, that's enough. Out, Mr. Garrison.	[]
Mrs. Garrison	17	2	We'll just see about this, you fudge-packin' fags!! I'll stop that gay-marriage law!	['fags', 'gay']
Mr. Slave	12	0	Oh my God, you're just saying that because you're jealous.	[]
