character	value	profanities	line	profanityList
"A singer, Goth Kids (singing)"	11	0	(South Park Theme#Goth Kids 3: Dawn of the Posers Lyrics)	[]
Henrietta	28	0	So I cast my body into the trails of blood. The knife pierces deep, deep into my lonely eyes. So I can see this black world... no more.	[]
Pete	6	0	Whoa... That's pretty hardcore._	[]
Michael	7	0	That's real pain right there._	[]
Henrietta	22	0	That's how I feel, when my mother abuses me. I just wanna escape, to she can't hurt me anymore._	[]
Mrs. Biggle	2	0	Henrietta, sweetie.	[]
Henrietta	5	0	Shut up, Mom! Go away!	[]
Mrs. Biggle	17	0	Oh, but remember, Daddy wanted to talk to you in the living room, my dark little princess.	[]
Henrietta	15	0	Stop calling me a princess! I'm not a beauty queen in a Disney movie!	[]
Mrs. Biggle	8	0	We'll be waiting in the living room.	[]
Henrietta	4	0	God, she just_never stops!	[]
Mrs. Biggle	7	0	Oh goodness I am so nervous._	[]
Henrietta	1	0	What?!	[]
Mr. Biggle	5	0	Have a seat, Henrietta._	[]
Mrs. Biggle	6	0	Oh, a little family chit-chaaat.	[]
Henrietta	3	0	Shut up, Mom!	[]
Mr. Biggle	17	0	Henrietta, as you know, your mother and I have been concerned about your behavior for some time.	[]
Henrietta	6	0	Are we really doing this again?!	[]
Mr. Biggle	36	0	We've had a hard time coping with the dark things you're into, but we've finally had some counseling, and apparently we're not the only parents who have a child that is... emo.	[]
Henrietta	1	0	What?!	[]
Mrs. Biggle	13	0	But Daddy and I_love_our little muffin, even if she's emo or not.	[]
Henrietta	14	2	I'm not a fucking emo! Don't you even know the fucking diff!	['fucking', 'fucking']
Mr. Biggle	12	0	Do you know how your foul language breaks your mother's heart?	[]
Mrs. Biggle	5	1	Like calling Mommy Demon Jizz.	['jizz']
Mr. Biggle	9	0	So listen, sweetie, we've found a camp._	[]
Henrietta	1	0	Noo...	[]
Mr. Biggle	19	0	A camp which is for troubled kids like you, and you get to work outside and learn about responsibility.	[]
Henrietta	8	1	I'm not going to any fucking camp!	['fucking']
Mr. Biggle	20	0	It's for two weeks, and when you come back we can talk about earning back some of your privileges.	[]
Henrietta	42	2	I won't come back because I'll be fucking dead. I'll walk out of that camp and I'll walk the streets until I probably get picked up and gangbanged by criminals until I'm bleeding out my fucking eyes!!	['fucking', 'fucking']
