character	value	profanities	line	profanityList
Shelly	5	0	What's going on, Dad?	[]
Officer Barbrady	9	0	Mr. Marsh you have to move! It isn't-	[]
Randy	9	0	Oh God.  I'm-  I'm so-  Startled.  ARRRGH!	[]
Craig	137	0	My name is Craig Tucker. Last week was my birthday.  My Grandma gave me a check for a hundred dollars.  I was sooo happy. But then, four kids from school came to my house  and said I should use my hundred dollars to invest in becoming a Peruvian flute band.  They promised I would double my money in one afternoon.  But the government arrested us along with all the other Peruvian flute bands and took us to an internment camp in Miami.  We begged to go home, but instead the government told us they were sending us to Peru.  And so that is now why I'm in Peru. If I die, let it be known that it is because four guys I don't even like from school lied to me and took my birthday money.	[]
Stan	10	0	We didn't lie, Craig, it was a sweet idea!	[]
Kyle	14	0	Yeah. How are we supposed to know that pan flute bands would be outlawed?	[]
Cpt. Taylor	13	0	I don't get it. They said the military would meet us here.	[]
Cpt. Gabriel	14	0	This is where they told us to land. Can you get through to Washington?	[]
Cpt. Taylor	3	0	I'm trying.	[]
A Voice	5	0	This is Connor in Washington.	[]
Cpt. Taylor	32	0	Hey, Connor, the place that Homeland Security told us to start the operation, there, there's nobody here to meet us. It's like they sent us to no man's land.	[]
Carter	4	0	Jesus they're everywhere!	[]
Cpt. Taylor	3	0	What are everywhere?	[]
Carter	16	0	...so furry! They're attacking... every city... ha- people dying... Ha-... guinea pigs... all over! Agh.	[]
Stan	2	0	Guinea pigs?	[]
Carter	27	0	Can't stop them! Need to get... out... ergh. I just ate... a peanut... Agh peanut now stuck... in throat... Urgh shouldn't eat peanut... when scared.	[]
Randy	59	0	I've got the video camera. Got it turned on again.  Okay. This is... Randy Marsh... I'm shooting this video of myself. Twenty minutes ago some... huge creatures attacked our town... Still chaos out the window...  I barely made it back to the house. Sharon is here with me,  and there's Shelly.  Wave to the camera, Shelly.	[]
Sharon	15	0	Randy, will you put down that camera? We need to figure out what to do.	[]
Randy	11	0	I don't know what to do. I'm so startled.	[]
Sharon	9	0	We have to see what the news is saying.	[]
Reporter	16	0	This is a shot of New York City where the... giant guinea pigs have also attacked.	[]
Sharon	2	0	Guinea pigs?	[]
Reporter	13	0	Reports of attacks are coming in from major cities all over the world.	[]
Randy	5	0	Jesus, this thing is worldwide?	[]
Sharon	10	0	Look at that thing! Randy, what are we gonna do?	[]
Randy	9	0	Oh my God! Oh my God! Oh my Gohhhd!	[]
Sharon	3	0	Go Randy, run!	[]
Randy	3	0	Gotta get out!	[]
Cpt. Taylor	20	0	Michaels, Harrison, anybody?  Nothing. LSAT is down and no answer at RCU. Whatever is going on out there is huge.	[]
Stan	65	0	Ah all right, just let me get this straight: the head of Homeland Security ordered you to fly us, five kids, to Peru, but had you land way up in the Andes Mountains of Peru so that other government people could meet us and then... somehow tell us how to go to the capital of Peru, way over in Lima, and take down their government.	[]
Cpt. Taylor	5	0	...Yes, that was the order.	[]
Kyle	6	0	And that makes sense to you?	[]
Cpt. Taylor	4	0	Nope, not at all.	[]
Cpt. Gabriel	19	0	Actually, the whole rounding up of the pan flute bands didn't make sense to any of us either.	[]
Stan	18	0	None of what that Homeland Security guy does make sense, so could you just fly us home, please?!	[]
Cpt. Taylor	24	0	You don't understand, the plan was to have a refueling truck meet us here. We don't have enough gas to fly anyplace.	[]
Craig	4	0	Oh, that's awesome.	[]
Kyle	10	0	So we've gotta find another way out of here.	[]
Cpt. Taylor	8	0	It's starting to look that way, yeah.	[]
Craig	19	0	This is fun. Let's walk for miles through a spooky jungle. It just keeps getting better and better.	[]
Cartman	12	0	You know what, we're getting pretty sick of your attitude, Craig.	[]
Kenny	1	0	(Yeah!)	[]
Cartman	11	0	Nobody likes hanging out with people who complain all the time.	[]
Cpt. Gabriel	19	0	Luck at that: no lights on, nothing. It's like, humans have never been to this part of Peru.	[]
Top Official	27	0	More guinea pigs seem to be moving in from all directions. We checked on Wikipedia and found out that guinea pigs are from the Andes Mountains, here.	[]
Michael Chertoff	14	0	What about the pan flute bands? Are they on their way to Guantanamo Bay?	[]
Official 1	13	0	...Sir, we believe we have bigger problems right now than pan flute bands.	[]
Michael Chertoff	9	0	Have they been loaded onto the boats or not?!	[]
Official 2	19	0	No sir. We diverted all the resources away from the pan flute bands to deal with the guinea pigs.	[]
Michael Chertoff	35	0	That was an order!  The pan flute bands were to be put on boats to Guantanamo last night!  I am still in charge here! I want those pan flute bands on the boats to Guantanamo!	[]
Soldier 4	13	0	Yes sir. I don't see why you have to yell at people.	[]
Randy	16	0	Hey we're down in... Main Street now and...  Wah? Oh, ohh, look at that.  Ohhh!	[]
Sharon	5	0	Where do we go, Randy?	[]
Randy	12	0	We've got to get out of town. Go through that way.	[]
Man	5	0	Geow, my arm! MY ARM!	[]
Randy	2	0	Oh Jesus!	[]
Sharon	2	0	Randy, run!	[]
Randy	16	0	Okay. We're running now.  There's Sharon and Shelly running. Wave to the camera, Shelly!	[]
Shelly	1	0	Dad!	[]
Randy	16	0	In there, in there!  Oh God, oh God I'm so startled. Are you startled, Sharon?	[]
Sharon	5	0	Randy, put down that c-!	[]
Shelly	5	0	It's gonna kill us!	[]
Sharon	10	0	Just stay down, Shelly. It can't come in here.	[]
Randy	14	0	Hold on, hold on, I need to get a shot of it from outside.	[]
Sharon	5	0	Randy? Where are you going?	[]
Randy	9	0	Here we see a view from outside the bus.	[]
Sharon	7	1	Randy!  What the hell are you doing?	['hell']
Randy	9	0	I got a... really good shot of it, Sharon.	[]
Cpt. Gabriel	17	0	I don't know, Lemsky. This entire area of Peru isn't even charted on the maps.	[]
Cpt. Taylor	25	0	This whole valley is strange. Just look at the size of that fruit.  Ain't that a peach? And how do you like them apples?	[]
Cpt. Gabriel	10	0	Take a look at this! They look like... beehive combs.	[]
