character	value	profanities	line	profanityList
Sheila	57	3	Yes, yes, this whole coming week is the Jewish holiday of Passover. Yes, it's all about how Moses led the Hebrews out of Egypt. Very good! So on Friday, all Jewish people will celebrate Passover with a seder dinner.  Because God commanded the Jews to only eat bread that hasn't been given yeast to rise.	['jewish', 'jewish', 'jews']
Cartman	12	0	Wow, that's so cool. And so then Passover lasts seven days?	[]
Sheila	13	0	Yes, yes, one week from seder dinner on Friday to the next Friday.	[]
Cartman	8	0	Interesting, and why is it called Passover again?	[]
Sheila	17	0	Well, because in ancient Egypt, God passed over the houses marked with the blood of a lamb.	[]
Cartman	3	0	So interesting, wow.	[]
Kyle	4	0	Get out of here.	[]
Cartman	3	0	Oh, hey, Kyle.	[]
Kyle	3	0	Get. Outta here!	[]
Cartman	14	0	Well, I better be going. Thanks so much Ms. Broflovski, I learned a ton.	[]
Sheila	5	0	Well, you're very welcome.	[]
Kyle	5	0	What are you gonna do?	[]
Cartman	14	1	Isn't it possible I just want to learn more about the Jewish faith?	['jewish']
Kyle	1	0	No?	[]
Cartman	28	0	Alright, Kyle, listen.  Legends tell of a horrific four legged creature from Mexico that sucks the blood of goats, and it might have just spotted in South Park.	[]
Kyle	8	0	What does that have to do with Passover?	[]
Cartman	25	1	All I can promise you is that this is going to be the most memorable Passover ever.  Cartman's Passover Holiday Special, starring, THE JEWPACABRA!	['jewpacabra']
Attendant	10	0	Alright, next please. Signing up for the Easter egg hunt?	[]
Butters	10	0	Hoh da lolly! This is gonna be so much fun!	[]
Craig	7	0	Yeah, I can't wait for Sunday.	[]
Kenny	2	0	(Me, too.)	[]
Cartman	20	1	Yeah, yeah, it should be a real blast, heh. I just hope Jewpacabra doesn't show up, that's all.	['jewpacabra']
Craig	2	1	Jewpa what?	['jewpa']
Cartman	9	1	Jewpaca- look, it's nothing. Forget I said anything.	['jewpaca']
Craig	11	0	Okay.  So anyways, are they saying what time the event starts?	[]
Cartman	34	1	Okay, look: A lot of people claim that on Passover, a blood sucking creature called the Jewpacabra comes out and preys on children. This year passover happens to be the same week as Easter.	['jewpacabra']
Butters	8	0	You mean it's like, like a monster?	[]
Cartman	22	0	It's just a legend, alright?! But people all over town have started reported strange things. Knocked over trash cans, weird howls...	[]
Token	2	0	Nuh-uh!	[]
Cartman	17	0	Yeah-uh, Token! Don't think it won't come after you just because you're black!	[]
Clyde	5	0	You guys, check this out!	[]
Cartman	19	1	Alright, alright, stay back. Stay back! It definitely looks like a Jewpacabra attack, but it's hard to tell.	['jewpacabra']
Butters	1	0	AAAAAAHHH!	[]
Cartman	23	0	Alright guys, we're gonna need some video cameras. We gotta go out at night and try to get proof of this thing.	[]
Kyle	8	0	Alright, alright! Knock it off! Stop spreading lies.	[]
Cartman	20	1	I'm trying to protect people. And why are you so quick to try and cover up Jewpacabra's existence?	['jewpacabra']
Kyle	16	1	I looked on the known species webpage. There's no animal called a 'Jewpacabra' mentioned anywhere.	['jewpacabra']
Cartman	19	0	Well, neither is Bigfoot, Kyle, but there are a lot of people who say they have spotted a Sasquatch.	[]
Kyle	27	1	If someone says they saw a Sasquatch, they are either lying or they are stupid. Now stop lying about a Jewpacabra before stupid people start believing you!	['jewpacabra']
Butters	36	2	Lu lu lu, lu... N-no such thing as J-Jewpacabra. People made it up.  It's -- that's okay. Even if there was a J-Jewpacabra it couldn't get in my r-room anyways.	['jewpacabra', 'jewpacabra']
Cartman	1	0	Butters.	[]
Butters	1	0	AAAAAHHH!	[]
Cartman	14	1	Come on, Butters, you and me are gonna try to catch Jewpacabra on camera.	['jewpacabra']
Butters	6	0	No, it's a school night!	[]
Cartman	34	2	Butters, do you know how many times Jewpacabra has been shot on video? Zee-ro!  I can't do this alone, please. Help me prove to the rest of the world Jewpacabra is real.	['jewpacabra', 'jewpacabra']
Cartman	21	1	Look at these dense trees and brush. Oh yeah, this is exactly the kind of forest Jewpacabra likes to hide in.	['jewpacabra']
Butters	5	1	You think Jewpacabra is here?	['jewpacabra']
Cartman	5	1	Pretty sure Jewpacabra was here.	['jewpacabra']
Butters	7	0	Oh good. Maybe we scared it off?	[]
Cartman	64	2	You can't scare a Jewpacabra, Butters. Don't forget we're dealing with a creature that drinks blood, hides in the night and has absolutely no belief in the divinity of Christ.  Did you hear that? I'm going to try a Jewpacabra mating call now. NO CHRIST! NO CHRIST! I'M REALLY NOT BUYING THIS WHOLE CHRIST THING!  He's here somewhere.	['jewpacabra', 'jewpacabra']
Butters	5	0	Oh God, I'm scared.	[]
Cartman	4	0	JESUS IS A LIE!	[]
Butters	3	0	Eric, stop it!	[]
Cartman	7	0	Shh! Help me call it out, Butters.	[]
Butters	8	0	I'm not saying Jesus is a lie!	[]
Cartman	14	1	Butters, do you wanna catch Jewpacabra on camera or not?!  THERE IS NO CHRIST!	['jewpacabra']
Butters	4	0	Jesus is a lie?	[]
Cartman	9	0	No way Jesus was son of God, huh, Butters?	[]
Butters	11	0	Nope. I don't think... Christ has any basis in reality.	[]
Cartman	4	0	Sh! You hear that?	[]
Butters	2	1	Oh, hamburgers.	['hamburgers']
President	30	0	We started Sooper Foods to give people a place to buy groceries that was fun and safe. We are not canceling our Easter Egg hunt because of some wild story!	[]
Cartman	138	4	I didn't think you would believe me. And that why last night I took it upon myself to go out and try to capture it on video.  What I'm about to show you is the first video ever shot of a Jewpacabra.  And you're the first to see it.  This is just after 8 p.m. First we heard rustling in the bushes. Then a strange, animal-like scurrying sound. That's when we saw, this.  'Kay wait for it, wait for it, wait for it... wait for it... wait for...  right there! Did you see the Jewpacabra? I know, it's so shocking it takes a minute for your brain to process what it's seeing. Watch again.  Wait for it... wait... there!  Jewpacabra. There's a Jewpacabra in South Park. God help us.	['jewpacabra', 'jewpacabra', 'jewpacabra', 'jewpacabra']
Employee 1	5	0	That wasn't a dog?	[]
Cartman	24	0	It was no dog. I was there, I'm telling you this thing had no idea that Jesus Christ had died for our sins.	[]
Employee 2	1	0	What?	[]
Cartman	34	0	I can try to catch it, but I'm going to need all the resources you've got. If this thing isn't contained, your Easter Egg hunt is going to be a bloodbath.	[]
Employee 1	2	0	Mr. Billings?	[]
Mr. Billings	31	1	There's two things that separate Sooper Foods from all the other grocery stores: Fun and safety. What do you think, Peters? What are the chances that this 'Jewpacabra' is real?	['jewpacabra']
Peters	6	0	I'm estimating somewhere around .000000001%.	[]
Mr. Billings	14	0	We can't afford to take that chance. Get this kid whatever he needs.	[]
Mr. Billings	6	0	So where are we heading first?	[]
Cartman	13	0	We need to get to the city of Nassau in the Bahamas, here.	[]
Mr. Billings	2	0	The Bahamas?	[]
Cartman	27	0	That's right. There's a resort near there called 'The Atlantis Hotel and Casino'. They have a water slide there that goes through a shark tank.	[]
