character	value	profanities	line	profanityList
Cartman	32	0	Hello, ma'am. I'm working to clean up the neighborhood from parasites. Do you mind if I take a quick look around your house? I'm afraid you may have hippies.	[]
Elderly Woman	1	0	Hippies?	[]
Cartman	43	0	Yeah, they've been poppin' up all over the neighborhood lately. Ms. Nelson next door had seven hippies in her basement; they usually live in colonies.  Hm, I don't like the sound of that. Could I take a look in your attic?	[]
Cartman	13	0	Oh yeah, boy. Take a look at this, ma'am.  See that? Hippies.	[]
Elderly Woman	2	0	Oh my.	[]
Cartman	43	0	These are what we call the uh giggling stoners. Pretty common form of hippie, usually found in the attics. Problem is, if you see one hippie, there's probably a whole lot more you're not seein'. Uh, whe-where's the backyard.	[]
Cartman	17	0	Yep, that's what I thought. See that? You've got a drum circle in your backyard.	[]
Elderly Woman	18	0	Oh, well they showed up a few days ago, but I didn't think they were hurting anything.	[]
Cartman	46	0	Yeah. You know, I had a guy in Jackson County. He had a little drum circle in his backyard. It turned into a drum circle four miles in diameter. You get a few hippies playing drums and next thing you know, you got yourself a colony.	[]
Elderly Woman	2	0	Oh dear.	[]
Elderly Woman	8	0	Oh, well, so, so what do I do?	[]
Cartman	22	1	Well, your attic could be so we can fumigate with polymarethane. The drum circle we're gonna have to gas.  God dammit!	['dammit']
Hippie 1	11	0	Whoa, how did I get here? Man, I'm so high.	[]
Cartman	3	1	God damn hippie!	['damn']
Hippie 1	2	0	Whoa, dude!	[]
Cartman	4	0	Get out of here!	[]
Hippie 1	5	0	Not cool!  What's up?!	[]
Cartman	26	0	Ma'am, I need to clear out your giggling stoners and your drum-circle hippies RIGHT NOW, or soon they're gonna attract something much worse!	[]
Elderly Woman	4	0	Ooooo...what's that?	[]
Cartman	6	0	The college know-it-all hippies.	[]
Driver	13	0	Wow, my friend Brittany was right. This is a really laid-back place.	[]
Woman 1	11	0	Yeah, this will be a great place to spend spring break.	[]
Kyle	5	0	Hey, let's ask them.	[]
Stan	31	0	All right.  'Scuse me.  Hello, we are selling magazine subscriptions for our community youth program. Would you like to help young people like us by purchasing a subscription of your choice?	[]
Driver	20	0	Oh wow, you guys shouldn't be doing that. Don't you know what you're doing to the world?	[]
Kyle	3	0	Wha- whataya mean?	[]
