character	value	profanities	line	profanityList
Editor	13	0	Being a delivery boy for the South Park Gazette is a noble privilege.	[]
Stan	30	0	I'm sorry, Mr. Jarvis, it's just that... I have to get up at 4 a.m. to deliver your paper and then I go to school all day.	[]
Mr. Jarvis	22	1	Oh waaa waaa waaa! We've all got problems, pussy! Get used to it!  You aren't delivering the papers on time!	['pussy']
Stan	19	0	My bike had a busted pedal, but I got it fixed, so there won't be a problem anymore.	[]
Mr. Jarvis	6	0	Is that your bike out there?	[]
Stan	2	0	Yeah. Why?	[]
Mr. Jarvis	5	0	'Cause it's being towed.	[]
Stan	1	0	What??	[]
Stan	6	0	Hey, hey! What are you doing?!	[]
Driver	3	0	This your bike?	[]
Stan	1	0	Yes!	[]
Driver	12	0	It's on the impound list. You owe the county for tickets.	[]
Stan	10	0	No-dude, I need my bike to do my job!	[]
Driver	18	0	Yeah? Well my job is to tow this bike. You want it back? You talk to the county.	[]
Stan	10	1	No NOO. Do NOT tow my bike!  Stop, asshole! RRRRRRRRRRRRRRRR!	['asshole']
Judge	3	0	Yes? Come in.	[]
Stan	16	0	Hi, my name is Stan Marsh. I was told to come down here and try to-	[]
Judge	26	0	Yes! Come on, Mr. Marsh. I've been told all about your case. Impounded bicycle, $83 owed to the county. Maybe you should get a job.	[]
Stan	20	0	I got a job, but without my bike to do my paper route, I can't make the money! See?	[]
Judge	42	0	Stan Marsh is a bright young man. He's got a great family, a promising paper route; only problem is,  his bike's been impounded!  But now, he's about to find out that getting his bike back isn't so easy.	[]
Stan	6	0	Look, I really need my bike.	[]
Judge	18	0	Well, I'm afraid I can't give it to you, because then you wouldn't learn anything..	[]
Stan	10	0	What do I have to learn?! This isn't fair!	[]
Judge	41	0	Whoa whoa, hold on. I've looked your case over and I think maybe we can cut a little deal here. According to your background check, when you were in kindergarten, you played on the Park County Pee Wee Hockey Team.	[]
Stan	1	0	...Yeah?	[]
Judge	16	0	Well it just so happens that the pee wee hockey team this year needs a coach.	[]
Stan	1	0	Me?	[]
