character	value	profanities	line	profanityList
Rumpertumskin	10	0	Heheheheh! Now I will kill the President and Salma Hayek!	[]
Polly	7	0	Oh, save me! Who will save me?	[]
Cartman	19	0	I will! James West, cowboy and rap star!  Quick, Artemus Clyde Frog! We've got to save Salma Hayek!	[]
Clyde Frog	17	0	If we save her, I am going to take off her pants and play Slip'N'Slide!	[]
Cartman	5	0	Are you okay, Salma Hayek?	[]
Polly	19	0	Yes, but I need to get out of here and eat some tacos and burritos. Me gusta tacos mucho!	[]
Rumpertumskin	6	0	You cannot stop me, James West!	[]
Cartman	42	0	Look out, Artemus Clyde Frog! It's a giant metal spider!  Bang! Bangbang!  Yoyoyo, jiggity jiggy with it! Bang bang bang!  We saved the day! The Wild Wild West, The Wild Wild Wild West. Uhyo wicky wicky scratch, Uh wicky wicky scratch...	[]
Liane	8	0	Eric.  The babysitter's here. Come on downstairs.	[]
Cartman	8	0	But mmmooom, I'm playing Wild Wild West.	[]
Liane	6	0	I have to leave soon, Eric.	[]
Cartman	18	0	But mom, me and Artemus Clyde Frog still have to do our love scene with Salma Ha-yek.	[]
Liane	8	0	Come down as soon as you're done.	[]
Cartman	44	1	Well, I'm a badass cowboy living in a cowboy's Age wicky wicky scratch yo yo bang bang Me and Artemus Clyde Frog go save Salma Hayek from the big metal spider Wicky wicky wick, wicky wicky wick, Fresh Cowboy from the Westside-	['badass']
Liane	9	0	Thank you so much for babysitting little Eric, Shelly.	[]
Shelly	1	0	Okay.	[]
Liane	8	0	All those other babysitters won't come back.	[]
Shelly	22	0	I charge $5 for the first hour, 5% bumps every hour after that up to six hours, which enters into golden time.	[]
Liane	67	0	Oh, that sounds fine. I'm going to a meteor shower party. The number where I'll be is on the refrigerator. Eric's nookie time is 9 o'clock sharp. If his little woogums get cold, you can turn up the heat over here. And if he gets cranky, just play tummy-rub-rubs with him, and make sure he wipes good after he makes bears.	[]
Shelly	1	0	Bears?	[]
Liane	17	0	Oh! And don't mind the cat. She's just being loud because she's in heat.	[]
Kitty	1	0	Meowrowr!	[]
Cartman	7	0	No, Kitty! I don't have anything!	[]
Kitty	2	0	Meow rowrrowrrowrrowrrowr!	[]
Cartman	10	1	What the hell is wrong with you?! Stop it, Kitty!	['hell']
Kitty	1	0	Rowrrowrrowrrowrrowr!	[]
Cartman	8	1	No Kitty, that a bad God-damned kitty!	['damned']
Liane	14	0	Okay, muffin. Mommy's leaving now. You do what the babysitter tells you, okay?	[]
Cartman	2	0	Uh-huh.	[]
Liane	2	0	Be good.	[]
Cartman	1	0	Right.	[]
Liane	5	0	Come give Mommy Eskimo kisses!	[]
Cartman	2	0	Aw, Ma.	[]
Liane	5	0	Eskimo kisses for Mom-my!	[]
Cartman	2	0	Jesus Christ.	[]
Liane	2	0	Bye, kids.	[]
Cartman	13	1	Well, go put that pizza in the oven, bitch! I'm hungry!  Ow!	['bitch']
Shelly	46	4	Alright, turd, listen up! Now that your mom is gone, I'm in charge. I don't know how you treat your other babysitters, but when I'm babysitting, you're nothing but a little turd. You're a stinky dried-up stupid turd! Got it?!	['turd', 'turd', 'stinky', 'turd']
Cartman	14	0	You can't hit me! Didn't you see those nanny videos on TV?	[]
Shelly	30	1	My boyfriend is coming over, so you go to the kitchen, and you make us that pizza before I snap you in half like the little turd-stick you are!	['turd']
Cartman	8	0	You're not allowed to have people over!	[]
Shelly	1	0	Move!	[]
Cartman	9	1	This is bullcrap!  I can't reach the freezer!	['bullcrap']
Shelly	4	1	Figure it out, turd!	['turd']
Cartman	39	2	God damnit!  Shut up, Kitty!  Any problems, contact Eric's Mommy at 303... Aha!  I'm gonna call mom and tell her that the babysitter is having her boyfriend come over! Then we'll see who's the turd!	['damnit', 'turd']
Shelly	11	1	...So I said, you're a little turd! and he w-	['turd']
Cartman	1	1	Damnit!	['damnit']
Shelly	17	2	...But when you've seen one turd, you've seen them all.  ...stupid turd! The one night-	['turd', 'turd']
Cartman	7	0	Ey! I need to use the phone!	[]
Shelly	6	0	Oh. Hold on a second, Carrie.	[]
Cartman	5	0	Ey! Aaah! Uh-ow! Ah!	[]
Shelly	7	0	I placed his underwear over his head.	[]
Cartman	14	1	I'm gonna get her, Kitty! Mark my words!!  SHUT THE HELL UP, KITTY!!	['hell']
Announcer	10	0	And now, back to the movie of the week, Aliens.	[]
Newt	6	0	They mostly come at night, mostly.	[]
Cartman	13	0	They mostly come at night, mostly.  Ey, I was watching Aliens on TV!	[]
Shelly	26	1	Well, I'm watching Friends, turd!  That's my boyfriend. Go answer the door while I make sure I don't have food in my braces.	['turd']
Dude	5	0	Hey there, is Shelly around?	[]
Cartman	5	1	Who the hell are you?	['hell']
Dude	22	1	I'm the guy who's gonna put a boot up your ass if you don't tell me where Shelly is!	['ass']
Shelly	2	0	Hey, Skyler.	[]
Cartman	4	0	You know this guy?	[]
Shelly	4	0	He's my boyfriend!	[]
Cartman	7	0	Christ, he's like 50 years old!	[]
Shelly	3	0	He's 22!	[]
Cartman	5	0	Dude, that's not cool.	[]
Shelly	10	1	You're a turd! You're the Turdman of Alcatraz!	['turd']
Skyler	3	0	Ye Yeah-ha.	[]
Cartman	24	1	Dude, when my mom finds out that my babysitters have their boyfriends over, she mostly gets really mad, mostly.  Yaaah. Eeyy! Ey, God damnit!	['damnit']
Shelly	10	1	Turd wedgie. Come in the kitchen, Skyler. There's refreshments	['turd']
Announcer	7	0	And now, back to Wild Animal World	[]
Host	111	1	Here in the more arid regions of Africa, the gold-coat lions are in the throes of mating season.  The male lion positions himself behind the female and prepares to insert his lionhood. Notice his large swollen balls.  The female lion relaxes her body and says hello to Mr. Winky.  The male lion is enticed by the female's supple breasts and firm backside.  Quickly and suddenly, the male is finished. Now he wants to be alone, so he kindly asks the female to leave. He promises he'll call her tomorrow. But the female doesn't leave. Nope, she's moving right in. Looks like the male lion... is screwed.	['balls']
Skyler	1	0	Mmmmm.	[]
Shelly	4	0	No, Skyler. Quit it.	[]
Skyler	10	0	Come on, babe. How long have we known each other?	[]
Shelly	3	0	Eight days tomorrow.	[]
Skyler	8	0	And I still don't get any action.	[]
Shelly	19	0	I don't know, Skyler. It's just kind of strange to me that you're 22 and all.	[]
Skyler	18	0	But I'm still in high school. I told you: I'm a very immature 22-year old.	[]
Shelly	5	0	Well, maybe just one kiss.	[]
Skyler	1	0	Mmmmm	[]
Cartman	5	0	Hey, what are you doing?	[]
Skyler	3	0	Beat it, chubby!	[]
Shelly	3	0	Go on, Astroturd!	[]
Skyler	1	0	Mmmmm	[]
Cartman	8	0	I'm gonna tell my mom on you.	[]
Shelly	5	1	Turd Rock From the Sun!	['turd']
