character	value	profanities	line	profanityList
Wendy	9	0	Stan, you know it's almost Valentine's Day.	[]
Stan	2	0	I know.	[]
Wendy	9	0	Maybe we should go on a cruise or something.	[]
Stan	7	0	I can't afford a cruise, dude.	[]
Wendy	18	0	I know, but...we can make a little boat out of cardboard and pretend it's a cruise.	[]
Stan	3	0	Shut up, Cartman!	[]
Cartman	8	2	That is so-ho lame!  Oh man, I...	['ho', 'lame']
Wendy	15	0	-and then we can dress up in little costumes and pretend we're getting married.	[]
Cartman	9	0	Stop, seriously; you're killing me all the time.	[]
Principal Victoria	50	0	Children, I have some difficult news for you. Mr. Garrison won't be teaching for a while. He has to have surgery.  So you're going to have a substitute teacher.  And I want you to show the substitute the same respect you show for Mr. Garrison.  Yes, little boy?	[]
Kyle	8	0	We don't have respect for Mr. Garrison.	[]
Principal Victoria	13	0	...Oh. Anywho, I want you all to meet your new substitute, Ms. Ellen.	[]
Ms. Ellen	2	0	Hello, children.	[]
"Stan, Kyle"	1	0	Whoa!	[]
Cartman	4	0	Wow, she's pretty.	[]
Kenny	10	1	(Damn, I'd like to get a taste of her!)	['damn']
Stan	5	0	You can say that again.	[]
Kenny	10	1	(Damn, I'd like to get a taste of her!)	['damn']
Principal Victoria	16	0	Good luck, Ms. Ellen. If they get out of control, just use this tear gas, okay.	[]
Ms. Ellen	41	0	Thank you! I'm sure I'll be fine.  Now, children, I know that you must be very upset about your teacher having surgery,  but I promise I'll try to make things as easy as possible for all of us.	[]
Wendy	2	0	Stan? Stan?!	[]
Ms. Ellen	16	0	Now, let me try and learn your names by your seating assignments. You arrre Eric...Cartman?	[]
Cartman	3	0	Yes, ma'am.	[]
Ms. Ellen	7	0	Okay aaand you must be Stan Marsh.	[]
Stan	2	0	Yeu-bluuuch.	[]
Ms. Ellen	11	0	Do you need to go to the nurse's office, Stanley?	[]
Cartman	9	0	Noh, he always pukes when he's in love.	[]
Stan	6	1	I'll kick your ass, Cartman!	['ass']
Ms. Ellen	4	0	So you're alright?	[]
Stan	1	0	Bluuuch	[]
Kyle	7	0	Dude, you had waffles for breakfast, huh?!	[]
Mr. Garrison	31	0	Oh, I have to admit I'm still embarrassed about getting a nose job, Tom. I didn't want people at school to know, so I told them I had herpes.	[]
Tom	29	0	You shouldn't be embarrassed, Mr. Garrison. People have cosmetic surgery all the time. Before we start, this computer can help you pick what kind of nose you want.	[]
Mr. Garrison	7	0	Wow! Isn't that amazing Mr. Hat?	[]
Mr. Hat	5	0	It sure is, Mr. Garrison!	[]
Tom	16	0	Now, we could go with something a little smaller, which would make you look like this	[]
Mr. Garrison	1	0	Hmmm.	[]
Tom	14	0	Or we could straighten out the bridge, which would make you look like this .	[]
Mr. Garrison	5	0	Oh, that's not bad.	[]
Tom	15	0	Of course, we could narrow the bridge, which would make you look more like this .	[]
Mr. Garrison	10	0	WOW! That's it! That's the nose I want!	[]
Tom	45	1	Alright-y then.  Now I must warn you, Mr. Garrison, that there are risks. You could wind up a hideous, foul shadow of a creature, so terrifyingly ugly that you're forced to live in the sewers, only emerging at nighttime for scraps of food.	['scraps']
Mr. Garrison	5	0	I can live with that.	[]
Tom	6	0	Alrighty then, let's get started!	[]
Cartman	12	1	She wasn't looking at you, buttlord, she was looking at me!	['buttlord']
Kyle	14	0	Well that goes without saying, fatass, how could she help but look at you!	[]
Stan	12	0	You guy can stop fighting. It was me she was checking out!	[]
Cartman	5	0	Until you puked on her.	[]
Chef	14	0	Hello there, children! What's all this I'm hearing about a new teacher?	[]
Kyle	6	0	Ms. Ellen, dude! She's beautiful!	[]
Chef	29	0	Is she like uh - Vanessa Williams beautiful or-uh Toni Braxton beautiful? Or Pamela Anderson beautiful? ...Or - is she Erin Grey in the second season of Buck Rogers beautiful?	[]
Stan	3	0	Yeah, that one!	[]
Chef	8	0	Wooof! I've got to meet this woman.	[]
Wendy	15	0	Stan, didn't you notice how her left arm is longer than the right one?	[]
Stan	1	0	No.	[]
Wendy	3	0	Well it is!	[]
Chef	17	0	That's okay. You know what they say about women with one arm longer than the other...	[]
Kenny	7	1	(Yeah, they totally kick ass at spanking!)	['ass']
Chef	3	0	Thaat's right!	[]
Wendy	19	0	Well, did you notice that mole on the back of her neck with the hair growing out of it?	[]
Chef	25	0	That's okay. you know what they say about women with the mole on the back of their necks with hair growing out of it...	[]
Wendy	6	0	Stan? We're still Valentines, right?	[]
Stan	3	0	Sure, Wendy, whatever.	[]
Kyle	10	0	Hey! We should buy Ms. Ellen Valentine's Day presents.	[]
Stan	8	0	Yeah! We'll go to the mall tonight!	[]
Cartman	11	0	I'm gonna buy a vacuum cleaner-chicks like vacuum cleaners	[]
Female singer	32	0	I remember when we were still in love The moments that we shared were timeless. Saw it in the wind, knew it in a glance, the songs we sang were simple reminders.	[]
Female singer	21	0	I can't stop now My heart's awake I feel your arms My arms to take I must have changed...	[]
Female singer	6	0	...Even when love is the same.	[]
Ms. Ellen	10	0	Oohhh, goodness. Would anybody mind cleaning my erasers after class?	[]
Cartman	2	0	Memememememe, me!	[]
Bebe	10	0	You guys are so immature! Act like eight-year olds!	[]
Ms. Ellen	4	0	Stan, how about you?	[]
Stan	5	0	Bluuch! I'd love to.	[]
Ms. Ellen	9	0	Now, children, let's review our multiplication tables.  Cartman?	[]
Cartman	5	0	What's a multiplication table?	[]
Ms. Ellen	12	0	Didn't Mr. Garrison teach multiplication?  Well, where did he leave off?	[]
Cartman	35	0	We were learning about how Yasmine Bleeth is going out with that...Richard Greco guy that used to be on 21 Jump Street but then he got his own show for just a little while-	[]
Chef	2	0	Oh, hello.	[]
Ms. Ellen	4	0	Can I help you?	[]
Chef	3	0	I'm Chef.	[]
Ms. Ellen	1	0	Aand?	[]
Chef	16	0	I just uuuh - I stopped by 'cause little Kyle forgot his laundry detergent on the playground.	[]
Kyle	3	0	My laundry detergent?	[]
Stan	5	0	That's not Kyle's...	[]
Chef	17	0	Sshh. Crazy cracker's always leavin' that detergent all over the place.  What was your name again?	[]
Cartman	9	0	Uh-oh. Chef's moving in on Ms. Ellen.	[]
Ms. Ellen	4	0	I'mm the substitute.	[]
Chef	10	0	Well, I'm sure there's no substitute for you.	[]
Ms. Ellen	11	0	That's very nice, Mr. Chef, now, if you're...finished-	[]
Chef (falsetto)	96	0	Nobody could take your place No way they could match your face, no You've got it going on in a way so clear, I just want to buy you a beer... Uh maybe tonight, at 7:30 or something I could uh - come by and uh - Pick you up in my caa-a-aaaa-aa-aa-aa-aaar (No substitute) No substitute for you (No substitute) No, baby, there's (No substitute) For you girl (No substitute) for you now You know that it's true (No substitute) There's just, no substitute for You!	[]
Stan	10	0	We've got to learn how to do that, dude!	[]
Kyle	1	0	Yup!	[]
Ms. Ellen	13	0	That was enthralling, Mr. Chef, but...could I get back to teaching now?	[]
Chef	6	0	If we can have dinner tonight.	[]
Ms. Ellen	12	0	Fine, Chef.  Just let me do my job before I get fired.	[]
Cartman	11	0	Oh, weak! Chef's gonna make sweet love to Ms. Ellen!	[]
Ms. Ellen	1	0	Wwhat?!	[]
Tom	4	0	Mr. Garrison. Mr. Garrison.	[]
Mr. Garrison	5	0	Where-eh, where am I?	[]
Tom	6	0	The operation is over, Mr. Garrison.	[]
Mr. Garrison	8	0	Uuf, I feel weak. How do I look?	[]
Tom	3	0	You look great!	[]
Mr. Garrison	5	0	Ah-I feel kinda nauseous.	[]
Tom	19	0	Yes? Well, that's to be expected. We did some major reconstruction, sawed through some bone, ssnapped some cartilage...	[]
Mr. Garrison	2	0	Aauugh-huh.	[]
Tom	14	0	...all the blood and mucus just the sound of bone and sinew coming apart.	[]
Mr. Garrison	1	0	UUUUUuuuuuugh	[]
Tom	10	0	By the way, did you ever see that movie Contact?	[]
Mr. Garrison	9	0	Bluuuch...Bluuuch...Bluuuch...Oh, stop, that movie was terrible!	[]
Tom	20	0	I'm sorry, Mr. Garrison. Why don't you get some rest ; I'll check on you a little later.	[]
Mr. Garrison	20	1	Wuch, uch. Boy I had to see the entire movie to see the alien and it was her goddamned father!	['goddamned']
Ms. Ellen	14	0	Okay, kids, remember your homework. We have a lot of catching-up to do.	[]
Cartman	4	0	Good-bye, Ms. Ellen.	[]
Kyle	4	1	Stop kissing ass, Cartman!	['ass']
Cartman	8	2	I'm not kissing ass, you stupid slut!	['ass', 'slut']
Wendy	7	0	Ms. Ellen, can I talk to you?	[]
Ms. Ellen	3	0	Of course, Wendy.	[]
Wendy	14	0	I couldn't help but notice you taking a liking to my boyfriend, Stan.	[]
Ms. Ellen	22	0	Ohhh. Well, I've taken a liking to all of you. You're all so young and cute and full of life...	[]
Wendy	7	0	Can I tell you something, Ms. Ellen?	[]
Ms. Ellen	3	0	Of course, Wendy.	[]
Wendy	5	1	Don't fuck with me!	['fuck']
Ms. Ellen	1	0	Wha?	[]
Wendy	24	2	You heard me! Stay away from my man, bitch, or I'll whup your sorry little ass back to last year!  Bye, Ms. Ellen.	['bitch', 'ass']
Ms. Ellen	24	0	Well, I certainly want to thank all you lovely children for the presents you got me  Ohhh. What a delightful scarf. Thank you, Kyle.	[]
Stan	4	0	Ploozer gift, ploozer gift.	[]
Ms. Ellen	29	0	And here's one from Kenny.  Oh, thank you very much, Kenny, this is a very scrumptious-looking sausage.  Oh, and what a nice alarm clock. Thank you, Stan.	[]
Stan	1	0	Bluuch.	[]
Ms. Ellen	17	0	And here's another present...from Wendy.  Oh. Why, it's a dead animal.  Thank you, Wendy .	[]
Stan	7	0	See? She liked my present the best!	[]
Kyle	5	0	Where's your present, Cartman?	[]
Cartman	16	0	Oh, well, I got Ms. Ellen a chocolate pie, but uuuuh-I left it at home	[]
Ms. Ellen	30	0	Okay, kids. We're gonna take a spelling test now.  But as an extra incentive I'm gonna take whoever gets the highest score on the quiz out to dinner.	[]
Cartman	9	0	Oh, man, I wish I knew how to spell.	[]
Ms. Ellen	9	0	Are there any questions before we begin?  Yes, Wendy?	[]
Wendy	14	0	When someone gets as old as you,  do they have to wear Depends undergarments?	[]
Kyle	14	0	Dude! I aced that test! I'm gonna win that dinner with Ms. Ellen!	[]
Stan	11	0	No you're not! I don't think I missed any!	[]
Wendy	2	0	Hi, Stan.	[]
Stan	5	0	I bet I scored 100!	[]
Wendy	2	0	HI, STAN!	[]
Stan	3	0	Oh, hi, Wendy.	[]
Wendy	20	0	I was just in the bathroom, and Ms. Ellen was in there taking the biggest dump I've ever seen.	[]
Kyle	4	0	No, she wasn't!	[]
Wendy	3	0	Yes, she was!	[]
Stan	3	0	That's impossible!	[]
Wendy	17	0	Well, she did! And she has horrible, horrible gas, too! She says she can't control it!	[]
Cartman	2	0	Nuh-uh!	[]
Wendy	11	0	It smells like a dead calf rotting in the hot sun!	[]
Kyle	2	0	Oh cool.	[]
Cartman	12	0	Hey Wendy, seriously, you need to stop with this whole jealousy thing!	[]
Kyle	8	1	Yeah. You're acting like a freak, Wendy.	['freak']
Wendy	8	0	NO I'M NOT ACTING LIKE A FREEEAK!!!	[]
Cartman	14	2	Damn, man, someone's got to pull that monkey out of Wendy's ass.	['damn', 'ass']
Chef	3	0	Hello there, children.	[]
Cartman	3	0	Oh, hi, Chef.	[]
Kyle	8	0	How did your date with Ms. Ellen go?	[]
Chef	3	0	Not too good.	[]
Stan	10	0	What happened? Didn't you make sweet love to her?	[]
Chef	51	1	No, nono, she's not like that. You see... uh, how do I put this? Children,... Ms. Ellen doesn't exactly play for the right team.  Ih-ih-ih-in in other words, children, she's not a member of the...heterosexual persuasion.  Don't you understand? She's a lesbian.	['heterosexual']
Stan	2	0	A whatbian?	[]
Kyle	2	0	A plebeian?	[]
Chef	9	0	You boys don't know what a lesbian is?	[]
Stan	7	0	Kenny?  No, explain it to us, Chef.	[]
Chef	27	0	Hud-that-that's okay. Uhd-uh, look. All you need to know is, Ms. Ellen's a lesbian, and that means she only likes other lesbians.	[]
Stan	1	0	Oh.	[]
Chef	10	0	Now move along, children, you're holding up the line!	[]
Kyle	7	0	Weak, dude. She only likes other lesbians?	[]
Stan	17	0	Hey, man. If she only likes other lesbians, then all we gotta do is become lesbians, too!	[]
Kyle	2	0	Hey, yeah!	[]
Cartman	20	0	You guys. Ya know what? My grandma was Dutch Irish, and my grandpa was lesbian - that makes me quarter-lesbian.	[]
Stan	6	0	You're just saying that, Cartman.	[]
Kyle	7	0	Yeah, you're not a lesbian, fatass.	[]
Cartman	3	0	I am, too!	[]
Tom	8	0	Okay, only a few more bandages to go.	[]
Mr. Garrison	1	0	Well?	[]
Tom	5	0	Take a look for yourself.	[]
Mr. Garrison	14	0	Wwooww, that's a pretty good nose job. What do you think, Mr. Hat?	[]
Mr. Hat	5	0	I think it looks great.	[]
Tom	14	0	Yes. I think once the swelling goes down you'll really notice the difference.	[]
Stan	7	1	What the hell are you doing, Cartman?	['hell']
Cartman	15	0	My mom said if you want to become a lesbian you have to lick carpet.	[]
Kyle	1	0	Really?	[]
Stan	18	0	Well I got a...Indi-glo...Girls CD. The guy at the record store said it was perfect.	[]
Kyle	7	0	And I got these killer Birken-stocks.	[]
Indiglo Girls singer	8	0	I woke up very early one Sunday morn...	[]
Cartman	24	1	This is a bunch of crap! I've been licking this carpet for three hours and I still don't feel like a lesbian!	['crap']
Mr. Garrison	3	0	Hi, Mrs. Campbell.	[]
Mrs. Campbell	14	0	Oh, How-dy Mr. Garrison. Se-hey, honey, you look kinda differe-hent-huh.	[]
Mr. Garrison	1	0	Really?	[]
Mrs. Campbell	5	0	Did you get a haircut?	[]
Mr. Garrison	5	0	No, but thanks for asking.	[]
Mrs. Campbell	7	0	Call me! I'm in the book!	[]
Mr. Garrison	26	0	Wow, Mr. Hat. Having a nose job is even better than I thought. There's a whole world of opportunity opening up in front of us.	[]
Wendy	5	0	Thanks for coming over, Bebe.	[]
Bebe	18	0	That's okay, Wendy. I brought my makeup kit like you asked me. What are we doing, anyway?	[]
Wendy	16	0	That mean old substitute isn't going to stop until she takes everything from me, Bebe.	[]
Bebe	1	0	Really?	[]
Wendy	40	0	Yeah. What I'd really like to do is load her into a rocket and have her shoot into the center of the sun. But instead, I'll just get Stan to notice me again. Bebe, I need a makeover.	[]
Bebe	2	0	Oh, cool.	[]
Stan	15	0	I can't wait for Ms. Ellen to see what a raging lesbian I am.	[]
Cartman	7	0	I'm a bigger lesbian than you!	[]
Stan	8	0	No, you're a fatter lesbian than me.	[]
Kyle	7	0	Screw you guys, I'm king lesbian!	[]
